query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2026-01-20T14:25:02Z,3.02,ПОЧЕМУ В РФ НЕТ БУСИФИКАЦИИ? #киев #тцк #бусификация ,Mark Kor,https://www.youtube.com/watch?v=z6qze0vq4F0,тцк.
бусификация,2026-01-20T12:38:47Z,7.57,БУСИФИКАЦИЯ ПО НОВОМУ 🤑😡😡😡,Евгений Савицкий,https://www.youtube.com/watch?v=qX-YFsgVh1U,ПОД КОЛПАКОМ ТЦК.
бусификация,2026-01-20T05:00:34Z,0.33,ТЦК розбили хлопцю авто‼️Підпишись🔥підтримай поширення #бусификация #бусифікація #новини #тцк,ЗлийКіт,https://www.youtube.com/watch?v=OVMwrHM1G7M,
тцк беспредел,2026-01-19T20:12:21Z,2.93,ТЦК беспредел в Одессе 19.01.2026 #Беспредельщики #Полиция #ТЦК2026 #Одесса #Бусификация,Topmovie,https://www.youtube.com/watch?v=Um73zfYpG5o,
бусификация,2026-01-19T14:50:42Z,0.17,Поліція чи ПоліцАї?🤔Підпишись🔥підтримай поширення #бусификация #бусифікація #тцк,ЗлийКіт,https://www.youtube.com/watch?v=z1mGwRn6L4Y,
бусификация,2026-01-19T05:50:28Z,7.57,ТЦК ЛОМИТЬСЯ В БОЛЬНИЦЫ😡 БУСИФИКАЦИЯ ПО НОВОМУ 😱,ВЫЖИТЬ В УКРАИНЕ ,https://www.youtube.com/watch?v=tjcQxzdhWXs,ПОБУРЧИМ С ВЕТЕРАНОМ АЙДАР.
бусификация,2026-01-19T05:00:12Z,0.18,Фіксація діяльності ТЦК.Потужно?Підпишись🔥підтримай поширення #бусификация #бусифікація #новини,ЗлийКіт,https://www.youtube.com/watch?v=DTOP47dcHoQ,
тцк,2026-01-25T11:48:50Z,2.97,Правові підстави затримання та доставки поліцією до ТЦК,Немного о праве от Ростислава Кравца,https://www.youtube.com/watch?v=Fs0aCZdwVM8,Правові підстави затримання та доставки поліцією до ТЦК https://t.me/rkravetsUA #адвокат #юридичніновини #правалюдини ...
тцк,2026-01-25T11:00:06Z,13.88,ОДЕССА 25 ЯНВАРЯ 2026. ТОП БОГАТЫХ ТЦК-ШНИКОВ УКРАИНЫ. ПАЛАТКИ НЭЗЛАМНОСТИ. ФАТАЛЬНЫЙ КОНТРАКТ 18-24,Препод От Бога,https://www.youtube.com/watch?v=zumrTKfEIPw,"Подписывайтесь на Boosty, чтобы смотреть реалити сериал «Беженец» : boosty.to/prepodotboga Или - становитесь ..."
тцк,2026-01-25T10:47:35Z,2.73,ОКОП НЕ РОБИТЬ ЖЕРТВУ ГЕРОЄМ! #ПраваЛюдини #СвободаВолі #Львів #ТЦК #Героїзм #ЮридичнийНонсенс,JustTolik,https://www.youtube.com/watch?v=eCRtdeug9E4,"Ми звикли, що слова — це просто звук. Але коли «бандитизм» називають «законом», а викрадену людину — «героєм», ..."
тцк,2026-01-25T10:30:34Z,0.17,ТЦК і голова сільської ради #shorts #тцк #україна #новини #зсу #ухилянти,НейроТрэш,https://www.youtube.com/watch?v=kdgd1ww0y9M,Відео створено з використанням штучного інтелекту на основі оригінального сценарію автора. Матеріал має виключно ...
тцк,2026-01-25T09:33:10Z,1.23,Заява НАРОДНОГО ДЕПУТАТА‼️  #news #новинисьогодні #новости #війнавукраїні #тцк #київ #депутати,Sirius_ua_Official,https://www.youtube.com/watch?v=S1j8CC-1vUE,
тцк,2026-01-25T09:34:45Z,0.68,ЧОЛОВІКА ЯКОГО ТЦК УПАКУВАЛО,НИЩЕБЛОГЕР,https://www.youtube.com/watch?v=Ld5uh65B6s0,
тцк,2026-01-25T09:11:43Z,0.28,"Демобілізація, СЗЧ #україна #зсу #київ #киев #новини #топ #львів #тцк #дніпро #харьков #одесса #мир",ЮРИСТ Бондаренко,https://www.youtube.com/watch?v=N03QlvuKsSE,
тцк,2026-01-25T08:00:43Z,0.45,ТЦК ОТРИМАЛИ НОВІ ПОВНОВАЖЕННЯ #мобілізація #тцк #україна,FEDOR. НОВИНИ,https://www.youtube.com/watch?v=d8VCfmvKpAM,ПІДПИШИСЬ: https://www.youtube.com/UCCFG6Ct9XQXz-LnGSvD97iQ?sub_confirmation=1 #мобілізація #тцк #україна.
тцк,2026-01-25T06:32:55Z,0.13,"ТЦК, ти прийшов - мене нема",KYRYLO MILOSH,https://www.youtube.com/watch?v=fT_syciHKKo,
тцк беспредел,2026-01-25T06:21:41Z,6.93,ОДЕССА ХАОС! ВСЕ БЕГУТ ИЗ ГОРОДА - КИЕВ ЭВАКУАЦИЯ!  ТЦК БЕСПРЕДЕЛ!,NEMO,https://www.youtube.com/watch?v=b7WbRYEmvdk,
тцк,2026-01-25T04:48:04Z,2.88,"Пішов за грибами, а його забрало ТЦК.. в лісосмузі. Залишилась лежача мати. Сусіди прийшли визволяти",Григорий Пригеба,https://www.youtube.com/watch?v=LP-aDEGrQuc,
тцк,2026-01-25T04:41:26Z,0.15,#тцк #тцктасп  #тцкбеспредел  #аптека #дівчина #рекомендації  #мем ÷прикол,Camarade,https://www.youtube.com/watch?v=gcCBsnQAbHg,ТЦК а аптеці.
тцк,2026-01-25T04:00:10Z,1.07,"«Виїжджали за викликом і відбивали затриманих у ТЦК», - у Вінниці взяли злочинну групу ",Інсайдер,https://www.youtube.com/watch?v=EdecM1pr34o,вінниця #мобілізація #тцк #ухилянти.
тцк,2026-01-24T23:14:11Z,0.15,ТЦК ЗАБРАЛИ ГОРДОНИ ФРИМЕНА,Chiefkieftain,https://www.youtube.com/watch?v=1kgnlPmmTH4,"CHIEFTAIN - https://t.me/chieftaincc ТГ урбанички - t.me/urbanichka #garrysmod #darkrp​​ #unionrp урбаничка рдмит,сервера ..."
тцк,2026-01-24T22:59:31Z,0.63,Новий закон: бронювання навіть для розшукуваних ТЦК ☝🏻 #бронювання #тцк #розшук #адвокат,Zakharova_advokat,https://www.youtube.com/watch?v=peQodT3fl4Q,
тцк,2026-01-24T22:39:31Z,1.52,human rights of accused person in mobilization Мобілізація ТЦК #news #ukraine #мобилизация,News Mobilization ,https://www.youtube.com/watch?v=j6ZsHTfZitA,This video was recorded by witnesses during mobilization activities in Ukraine. The situation has raised public questions ...
тцк,2026-01-24T22:31:55Z,1.02,4 Автопром тцк  ☢️,Bimba,https://www.youtube.com/watch?v=N1je4068md0,
тцк,2026-01-24T22:32:29Z,0.68,"Чи потрібен дозвіл від ТЦК для виїздуза кордон? Розбираємось, що говорить закон☝🏻 #тцк #мобілізація",Zakharova_advokat,https://www.youtube.com/watch?v=RuLJ_UPpgdY,
тцк,2026-01-24T22:00:18Z,0.5,"Парень Показал Лайфхак, Как Легко Можно Избегать Любых Вопросов от ТЦК.",MAYBACH Shorts - Ролики Каждый День!,https://www.youtube.com/watch?v=LVKmT6Fy4GI,"Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision ..."
тцк,2026-01-24T21:47:25Z,0.22,Мене хоче забрати ТЦК ‼️ #ярчік #ярчик #yarchik #гумор #жарти #тцк #тцктасп #shorts #shortvideo,Yarchik,https://www.youtube.com/watch?v=pgHgvWjPLg0,
тцк,2026-01-24T21:06:00Z,0.42,насильно мобілізували #рекомендации #зсу #тцк,Ivan Mykulets,https://www.youtube.com/watch?v=CRyo-5c9eYQ,
тцк,2026-01-24T21:02:52Z,0.6,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=2EFhXZZcNmw,
тцк,2026-01-24T21:00:00Z,2.97,"Они прекрасно понимают, что делает ТЦК. Все по плану.",ЄВСЮТІН Shorts,https://www.youtube.com/watch?v=EWd2hI3JQ3A,"адвокат по военным, миграционным, уголовным, семейным, экономическим, международным делам с 2007 года. Имею ..."
тцк,2026-01-24T19:59:24Z,0.17,за Панченком пришли тцк #panchenko #ТЦК #1win,Yaron,https://www.youtube.com/watch?v=C9RRXAF4uXA,panchenko #ТЦК #1win#panchenko #ТЦК #1win#panchenko #ТЦК #1win#panchenko #ТЦК #1win#panchenko #ТЦК #1win.
тцк,2026-01-24T19:51:53Z,0.17,Автобус з Праги і тцк. Сатира.,ИИлья. Точка не возврата.,https://www.youtube.com/watch?v=ryN1GqcrGMw,"Художня сатира, що висміює вигаданих персонажів та абсурд політичних промов. Усі події в ролику повністю вигадані й не ..."
тцк,2026-01-24T19:50:36Z,0.25,Батюшка і Тцк. Сатира.,ИИлья. Точка не возврата.,https://www.youtube.com/watch?v=k88qwmLnI5k,"Художня сатира, що висміює вигаданих персонажів та абсурд політичних промов. Усі події в ролику повністю вигадані й не ..."
тцк,2026-01-24T19:49:00Z,0.27,Тцк о любви,Тени Войны,https://www.youtube.com/watch?v=LQD7r3dMh60,
тцк,2026-01-24T19:04:35Z,0.6,"🤯 В Олександрії запакували чоловіка ТЦК та поліція !!!Сьогодні , по вулиці 6-го Грудня !!!",Alex-Олександрія ,https://www.youtube.com/watch?v=w8TOpQhvJ5c,
тцк,2026-01-24T19:00:37Z,0.32,ТЦК ПОГРОЖУЄ ЗАБРАТИ МІЙ ТЕЛЕФОН У МЕНЕ?! 📱,Legal Land,https://www.youtube.com/watch?v=Zd2y14rIqPI,"тцк, поліція, незаконне затримання, право на зйомку, розшук ухилянтів, незаконна мобілізація, вилучення телефону, ..."
тцк,2026-01-24T18:54:01Z,0.98,Житель Львовской области открыл стрельбу по ТЦК #news #новости #reels #rivals #украина #тцк,NEIROTEC,https://www.youtube.com/watch?v=Vh9uygrMr2o,
тцк,2026-01-24T18:55:12Z,1.3,"Результати голосувань: 1000  розшук, досвід і ЗСУ, законність розшуку ТЦК #тцк #зсу #адвокатнеклеса",Адвокат Неклеса,https://www.youtube.com/watch?v=UzvrGClnTu0,
тцк,2026-01-24T18:39:52Z,0.47,ТЦК пакуют одного «добровольца» отталкивая женщин на землю,Север-V,https://www.youtube.com/watch?v=UQxRSmnfI2M,"Эксклюзивные съемки от бригады с передовой а также актуальные новости с СВО, видео от противника и аналитика."
тцк,2026-01-24T18:37:24Z,0.82,ТЦК НЕ ПОДІЛИЛИ ВЗЯТКУ ГТА 5,KOZER GAME,https://www.youtube.com/watch?v=xZYMVKftb5o,GTA5Online #GTAOnlineUA #GTAV #GTA5Gameplay #GTAOnline.
тцк,2026-01-24T18:35:35Z,0.48,КОЛИ НЕ ВИЙШЛО ВТЕКТИ ВІД ТЦК ГТА 5,KOZER GAME,https://www.youtube.com/watch?v=j4g8kx8UgFo,GTA5Online #GTAOnlineUA #GTAV #GTA5Gameplay #GTAOnline.
тцк,2026-01-24T18:28:50Z,0.57,Будуть зміни! Міністр оборони поділився планами щодо військових і ТЦК,ВІДВЕРТО,https://www.youtube.com/watch?v=JnjwRq1Zt-E,"КАНАЛ ВІДВЕРТО - патріотична соціально-політична крос-медійна платформа, що фокусується на резонансних темах і ..."
тцк,2026-01-24T18:21:06Z,0.53,#рекомендации#украина #зеленский #политика #зсу #полиция #тцк #война #тцктасп #всу #корупция #тренды,Узаконенный абсурд ,https://www.youtube.com/watch?v=u46vgBRX2Ww,
тцк,2026-01-24T18:09:53Z,2.03,#харків #беззаконня #україни #війна #люди #ukrainiannews #зрада #war #корупція #поліція #тцк,Богдан Мелешко .. БЕЗЗАКОННЯ - СПРАВЕДЛИВІСТЬ,https://www.youtube.com/watch?v=RLheuFVdOEg,
тцк,2026-01-24T18:08:59Z,0.48,#військовийоблік #18років #ТЦК #законУкраїни #штраф #фейк #важливознати #Україна,Пульс Подій,https://www.youtube.com/watch?v=Moiufx5xyV8,
тцк,2026-01-24T17:57:03Z,0.17,Вчіться на чужому !!! #ярчік #ярчик #yarchik #гумор #жарти #тцк #тцктасп #shorts #shortvideo #short,Yarchik,https://www.youtube.com/watch?v=lvpULBBSgQQ,
тцк,2026-01-24T17:42:16Z,6.72,ОСЬ ЩО МАЄМО КОЛИ ГІВН0 ОДІВАЄ ФОРМУ🛑 КОНФЛІКТ НА ДОРОЗІ: ТЦК ТА ПОЛІЦІЯ ЗУПИНИЛИ БЕЗ ПРИЧИНИ,Беззаконня та Закони,https://www.youtube.com/watch?v=Kqom2qIXmng,беззаконня #війна #національнаполіція #поліція #поліціяукраїни #військомат #мвс #мобілізація #клименко ...
тцк,2026-01-24T17:29:15Z,11.3,"Местные жители Киева,Деснянский район,вышли на улицу, окружили карателей ТЦК.Потом немного их помяли",Саня из Челябинска,https://www.youtube.com/watch?v=jEeRuvAbZvU,
тцк,2026-01-24T17:24:53Z,1.73,Суд скасував мобілізацію по простроченому бронюванню #бронювання #тцк #мобілізація #адвокатнеклеса,Адвокат Неклеса,https://www.youtube.com/watch?v=KciNdfecJ74,
тцк,2026-01-24T16:16:26Z,2.92,НАПАД  НА  ТЦК‼️ #news #новинисьогодні #новости #війнавукраїні #тцк #нападнатцк #тцктасп #тцксп,Sirius_ua_Official,https://www.youtube.com/watch?v=AjZNit_QLjc,
тцк,2026-01-24T16:11:00Z,0.38,МЕНЕ ШОКУВАЛА БІЙКА ЗА УЧАСТЮ ТЦК ?! 😨,Legal Land,https://www.youtube.com/watch?v=1lpHz-STsL8,"тцк, поліція, незаконне затримання, право на зйомку, розшук ухилянтів, незаконна мобілізація, штовханина, дитина, побої, ..."
тцк,2026-01-24T16:06:52Z,0.23,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=qO_ZODb2HNY,
тцк,2026-01-24T16:05:18Z,0.3,Вышел гулять в Украине без родителей grandmobile,PEPSICOLIK,https://www.youtube.com/watch?v=ZWfOtpSv7d4,
тцк,2026-01-24T15:51:30Z,0.17,ТЦК місто Сарни,Кузнецовськ,https://www.youtube.com/watch?v=zOCdW_dlSsA,ЧЕКАЄМО ВАШИХ ВІДЕО НА: ✆Viber ✆WhatsApp ➚Telegram +380 66 062 5947 КУПИТИ ПРОДАТИ ...
тцк,2026-01-24T15:35:36Z,1.52,#військових 18-24 будуть мобілізовувати #україна #мобілізація #тцк,Юрист-Одеса / Максим Тимурович,https://www.youtube.com/watch?v=utfbVg0l6mA,
тцк,2026-01-24T15:30:14Z,8.87,"🤬 ТУКА сорвался в эфире! 💣 Хватит ныть про ТЦК, иди защищай Родину, или ты просто трус!",Liberty UA,https://www.youtube.com/watch?v=QX3R74W5yKE,В этом видео Георгий Тука жестко прокомментировал визит Зеленского в Давос по приглашению Трампа. Главное: почему ...
тцк,2026-01-24T15:25:39Z,0.22,ЗСУ пішли в контрнаступ. Покровськ #зсу #новини #мобілізація #тсн #політика #тцк #україна,НОВИННИЙ РАДАР. НОВИНИ УКРАЇНИ ТА СВІТУ,https://www.youtube.com/watch?v=DlTtPRzZP9o,БІЛЬШЕ ІНФОРМАЦІЇ В НАШОМУ ТЕЛЕГРАМ-КАНАЛІ. ПІДТРИМАЙТЕ ПІДПИСКОЮ.
тцк,2026-01-24T15:15:05Z,0.38,Хабарі в ТЦК і армії: нові затримання,Savchuk,https://www.youtube.com/watch?v=_HOyxHa1Xdk,
тцк,2026-01-24T15:11:00Z,0.1,ТЦК впіймали дуже важливих Захисників. Вони вже на позиції,Best!!!!,https://www.youtube.com/watch?v=PSYEerxbr-0,
тцк,2026-01-24T15:11:29Z,1.42,ТЦК,Газовая Камера - Topic,https://www.youtube.com/watch?v=PNKT7MGykAY,Provided to YouTube by DistroKid ТЦК · Газовая Камера · Кирнасов Баян (159 альбом) ℗ 7724157 Records DK Released on: ...
тцк,2026-01-24T14:57:36Z,0.13,BMW ТЦК  #memes #phonkagressive,ROMA_Car,https://www.youtube.com/watch?v=N5p2ACC_ZRQ,
тцк,2026-01-24T14:55:05Z,0.27,Ситуація не дуже 😱😱😱 #ярчік #ярчик #yarchik #гумор #жарти #тцк #тцктасп #shorts #shortvideo #short,Yarchik,https://www.youtube.com/watch?v=3D9ZUW3ZdI0,
тцк,2026-01-24T14:40:02Z,0.48,Почем ТЦК торгуют свободой?,Свідки бусифікації,https://www.youtube.com/watch?v=d9Oz2R-SDnQ,
тцк,2026-01-24T14:34:27Z,0.27,ТЦК Прийшов за Захаром😂 #гумор #sora #sora2 #тцк #приколи #рекомендації #ржакадосліз #приколи #пес,SlavaCat,https://www.youtube.com/watch?v=AINsTGP-LW0,
тцк,2026-01-24T13:31:01Z,0.35,🆘Укрофашист Бернада забрав у двох синів батька за критику злочинів ТЦК💩,Шавлюк Медіакор UA,https://www.youtube.com/watch?v=IGxB-EREQds,Чому суддя з Вінниці Євген Бернада любить рф? ✓Ви будете шоковані.  Ми не дарма згадали справу Вінницького ...
тцк,2026-01-24T13:28:24Z,0.13,тцк,прост канал с СЭЙСОМ,https://www.youtube.com/watch?v=d7JbAn-Fnno,
тцк,2026-01-24T13:26:29Z,0.35,🆘Фашист Бернада &quot;судить&quot; журналіста за критику ТЦК💩,Шавлюк Медіакор UA,https://www.youtube.com/watch?v=mXLgIERB6UY,Чому суддя з Вінниці Євген Бернада любить рф? ✓Ви будете шоковані.  Ми не дарма згадали справу Вінницького ...
тцк,2026-01-24T13:09:14Z,5.62,"Откровения из кладовки, алкоголь, пропаганда и ТЦК.",Norge som det er,https://www.youtube.com/watch?v=SV2cBqIdOmk,
тцк,2026-01-24T13:01:07Z,0.82,СБУ викрила БРУДНУ СХЕМУ керівника ТЦК на Закарпатті,ТСН,https://www.youtube.com/watch?v=b9iEyov7OCQ,Керівника районного ТЦК затримала СБУ на Закарпатті. Його підозрюють у заробітках на чоловіках мобілізаційного віку.
тцк,2026-01-24T12:42:51Z,1.62,Свавілля поліції та ТЦК на Тернопільщині!,Віталій Українець,https://www.youtube.com/watch?v=imvrLh08YsA,
тцк,2026-01-24T12:28:22Z,0.27,Ви тільки послухайте що він говорить #славазсу #military #разомдоперемоги #зсу #news #тцк,ЗСУ 🇺🇦,https://www.youtube.com/watch?v=WsL63APo0So,
тцк,2026-01-24T12:26:34Z,1.98,Анна Скороход: Правда про реформу ТЦК,Анна Скороход,https://www.youtube.com/watch?v=KrjXGX4F5HI,Новий міністр оборони говорить про реформи ТЦК. Проте нам не потрібна діджиталізація і перейменування структури без ...
тцк,2026-01-24T12:24:28Z,1.25,Військовий до ТЦК: чим ти заробив носити форму?,Против тебя,https://www.youtube.com/watch?v=cL9fQZ-ERFI,
тцк,2026-01-24T12:17:56Z,1.95,"ТЦК это никто, а люди страдают",Политическая кухня,https://www.youtube.com/watch?v=nCbDUzDcmRw,
тцк,2026-01-24T12:00:11Z,1.45,ТЦК накинулись на парня 🤬,Правовое Государство,https://www.youtube.com/watch?v=8CDx6APvrQE,Авторы категорически осуждают любое нарушение законов Украины и прав человека. А также выступают против призывов ...
тцк,2026-01-24T12:01:07Z,10.82,ВСІХ НА ВІЙНУ! ШОКУЮЧИЙ наказ ТЦК: Нові Методи МОБІЛІЗАЦІЇ?,Віталій Українець,https://www.youtube.com/watch?v=XpIa-P5xKG4,ВСІХ НА ВІЙНУ! ШОКУЮЧИЙ наказ ТЦК: Нові Методи МОБІЛІЗАЦІЇ? Мобілізація в Україні у 2026 році посилюється! Новий ...
тцк,2026-01-24T11:48:27Z,0.6,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=pxKw_b4GdbI,
тцк,2026-01-24T11:08:25Z,0.52,Бусів вже не вистачає #тцк #мобілізація #адвокатнеклеса #неклеса #війнавукраїні,Адвокат Неклеса,https://www.youtube.com/watch?v=61SiGCgQn9M,
тцк,2026-01-24T10:41:17Z,0.18,Риболовля з ТЦК #viral #бусифікація #відеодня #ржакадосліз #гумор #comedy #україна #залетить,CLIPPY WOW,https://www.youtube.com/watch?v=TVBOlG8q0tI,
тцк,2026-01-24T10:35:05Z,0.35,Тцк приехало на стройку в Ужгород #ужгород #тцк #менты,Alex,https://www.youtube.com/watch?v=XwdqHMVeWas,
тцк,2026-01-24T10:06:25Z,3.35,Як вступити до МОЗ СБУ НПУ ВРУ ТЦК СБУ,CHILL_16,https://www.youtube.com/watch?v=X-Eds1nv8iI,промокод#CHILL  промокод#CHILL   підписцся тут корисна інформація.
тцк,2026-01-24T10:00:14Z,0.15,ТЦК прийшли за будівельниками #тцк #гумор #новини #україна #ржакадосліз #зсу #new,AI Gone Crazy,https://www.youtube.com/watch?v=5As7W2QmT7o,Тцкашники приїхали повірити документи в будівельників! ⚠️Відео створено з використанням штучного інтелекту на ...
тцк,2026-01-24T10:00:00Z,1.93,Як Гордон намагається хайпити на ненависті до ТЦК,Дмитро Клименко | ОЛЬВІЯ,https://www.youtube.com/watch?v=-dEPFjdhJpw,Поговоримо про витоки ментального консерватизму Булгаковського круєжка на прикладі ефірів та висловлювань Наташи ...
тцк,2026-01-24T10:00:23Z,1.63,🔥&quot;Відбився&quot; Від ТЦК,Пильний Дніпрянин,https://www.youtube.com/watch?v=JcEoj6YPBwI,"""Відбився"" Від ТЦК https://youtube.com/shorts/JcEoj6YPBwI?feature=share Ставте та підписуйтесь на канал, щоб бачити ..."
тцк,2026-01-24T09:55:51Z,0.27,Пане президент України. Чому цілий звод ловіть людей на вулиці? #звод #тцк #київ #людолови #українці,Моє життя в Україні ,https://www.youtube.com/watch?v=N0Zhj83m7ow,
тцк,2026-01-24T09:52:27Z,0.25,Жорсткість ТЦК – це правда?,Інсайдер ЗСУ,https://www.youtube.com/watch?v=ulwC5w7q12c,
тцк,2026-01-24T09:49:56Z,0.47,"Мого тата незаконно утримують у Яворівському ТЦК. Вже 6 діб голодує, поранив ногу в ТЦК без медика.",Violett,https://www.youtube.com/watch?v=WjpkHn40KJo,
тцк,2026-01-24T09:45:41Z,0.47,"ТЦК гребут всех подряд.20 человек,из которых 11 системных наркоманов,4 аутиста,остальным под 60 лет",Саня из Челябинска,https://www.youtube.com/watch?v=KPhzjx13wAE,
тцк,2026-01-24T09:45:03Z,0.53,ЮНАКИ 2009 Р.Н. ЗОБОВ&#39;ЯЗАНІ СТАТИ НА ОБЛІК В ТЦК!,Інфо Пост,https://www.youtube.com/watch?v=C6aaBzsucsM,Хлопці 2009 року народження зобов'язані стати на військовий облік в тцк до 31 липня! Маєш бажання розвиватися онлайні ...
тцк,2026-01-24T09:01:32Z,0.25,"ТЫ НЕ ВОЕННЫЙ, ТЫ ТЦК!",Нападение на полицию,https://www.youtube.com/watch?v=wt49KPQdv_0,"Не забудь про лайк, підписку, коментувати і ділитися. Підтримай нові відео - 4790729956129043 «Ощадбанк»"
тцк,2026-01-24T08:40:00Z,0.48,17ти річні юнаки мають стати на військовий облік. #україна #онлайн #зсу #тцк,Novyny bez prykras,https://www.youtube.com/watch?v=VPuPsOwAa2g,"Юнаки яким виповнилось 17 років, повинні стати на облік у ТЦК. Інакше- штраф. #україна #новини #зсу #тцк #контентхата."
тцк,2026-01-24T08:30:16Z,9.93,ШОКУЮЧИЙ наказ ТЦК: ВСІХ ЧОЛОВІКІВ НА ФРОНТ! Нові Методи МОБІЛІЗАЦІЇ!,Знай ua,https://www.youtube.com/watch?v=Itvu73RnKcQ,Дивіться більше відео: https://www.youtube.com/c/ZnajUA/playlists #новини #знайюа #тцк #мобілізація #економіка #новости ...
тцк,2026-01-24T08:29:07Z,0.18,Нескорені герої України #зсу #новини #мобілізація #новиниукраїни #політика #тсн #тцк,НОВИННИЙ РАДАР. НОВИНИ УКРАЇНИ ТА СВІТУ,https://www.youtube.com/watch?v=sSqfNN_XxRs,БІЛЬШЕ ІНФОРМАЦІЇ В НАШОМУ ТЕЛЕГРАМ-КАНАЛІ. ПІДТРИМАЙТЕ ПІДПИСКОЮ.
тцк,2026-01-24T08:20:00Z,0.48,17- ти річні юнаки мають стати на військовий облік у ТЦК. Інакше- штраф. #україна #зсу #тцк,Focus podiy,https://www.youtube.com/watch?v=-7k8CfG6AtY,"Юнаки, яким виповнилось 17 років, повинні з'явитись на облік у ТЦК. Інакше- штраф. #україна #онлайн #ТЦК #сергійіванчук."
тцк,2026-01-24T08:16:18Z,0.78,Шокуючі кадри с підвалу ТЦК,Zhest Ukr 🇺🇦,https://www.youtube.com/watch?v=-CsBwRUA7w0,Шокуючі кадри з підвалу тцк.
тцк,2026-01-24T08:16:29Z,0.53,УКРАИНЦЫ ДАЛИ ЖECTKИЙ ОТПОР ТЦК #тцк #украина,RealNews,https://www.youtube.com/watch?v=Odu3heCo4oE,
тцк,2026-01-24T08:00:23Z,0.7,“Відбивали” від ТЦК за 2000$! У Вінниці НАКРИЛИ ЗЛОЧИННУ групу,Телеканал Конкурент Україна,https://www.youtube.com/watch?v=MLb8pTCIBN0,"У Вінниці правоохоронці викрили злочинну групу, яка під прикриттям громадської організації за гроші перешкоджала ..."
тцк,2026-01-24T07:58:48Z,0.18,ТЦК прийшли за Андрієм #viral #бусифікація #відеодня #гумор #ржакадосліз #залетить #україна,CLIPPY WOW,https://www.youtube.com/watch?v=0j-2mn3JiSg,
тцк,2026-01-24T07:28:04Z,0.18,ТЦК прийшли за Юрою #тцк #бусифікація #мобілізація #україна #вірусне #війна #залетить #собака,1 КГ,https://www.youtube.com/watch?v=A8sPHF8YHv4,
