query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2025-12-07T05:30:13Z,0.53,Одеса.Оповіщення ТЦК.Підпишись🔥підтримай поширення #бусификация #бусифікація #новини #news,ЗлийКіт,https://www.youtube.com/watch?v=E2kzSTGVFsA,
бусификация,2025-12-06T06:00:22Z,0.4,Засідка ТЦК.Підпишись🔥підтримай поширення #бусификация #бусифікація #news #новини,ЗлийКіт,https://www.youtube.com/watch?v=PFXWoNsGyG8,
бусификация,2025-12-05T19:59:37Z,0.98,Украина. Тцк. Бусификация.,Inga,https://www.youtube.com/watch?v=XtIxNz86Z1c,
бусификация,2025-12-05T16:33:39Z,1.58,Бусификация В УКРАИНЕ Мужчина спустил собаку на Полицейских,ТV 18 +,https://www.youtube.com/watch?v=I93L8fmn-v0,Видео В Полтаве мужчина спустил собаку на полицейских.
бусификация,2025-12-05T04:30:38Z,0.2,В Харкові розлючений натовп накинувся на ТЦКашника.Підпишись🔥підтримай поширення #бусификация,ЗлийКіт,https://www.youtube.com/watch?v=pDqJcFZxKvY,
бусификация,2025-12-04T10:54:28Z,0.35,Це оповіщення чи бусифікація?Підпишись🔥підтримай поширення #бусификация #news #тцк,ЗлийКіт,https://www.youtube.com/watch?v=WbeMN9QKBRA,
бусификация,2025-12-03T06:39:15Z,1.82,"Многие в США не знают, что такое бусификация и коррупция в Украине",#СВЕТЛАНА_США#,https://www.youtube.com/watch?v=sefkUZiT-BY,моя_америка#журналистка_политэмигрантка#многодетная_мама#сына_бусифицировали#МЛИ ЛИЧНЫЕ ВИДЕО ...
бусификация,2025-12-03T04:30:00Z,0.22,Праця ТЦК у Черкасах🤬Підпишись🔥підтримай поширення #бусификация #бусифікація,ЗлийКіт,https://www.youtube.com/watch?v=-PydNFrGgR0,
бусификация,2025-12-02T17:31:34Z,0.27,Попытка бусифицировать бобра #бобры #тцк #бусификация #funny #sora2,Ai vist lo slop,https://www.youtube.com/watch?v=dfpVw4UTYfI,Бобру удается сбежать от бусификаторов. На этот раз.
бусификация,2025-12-02T09:00:46Z,5.2,Сливка Валерий Владимирович 66 ОМБр #бусификация #война #зсу #лиман #пленныевсу #всу #66омбр,Устами ПЛЕННОГО,https://www.youtube.com/watch?v=OxB9jpx-pCY,"""Комисованный"" по здоровью еще со срочной службы в 1992 году, чудесным образом оказался годен для прохождения ..."
бусификация,2025-12-02T08:51:20Z,0.12,🤬Мобілізація у Києві. #бусификация #бусифікація #силова #поліція #новини,Реалії України 🇺🇦,https://www.youtube.com/watch?v=C335rsydOxs,
бусификация,2025-12-02T01:56:55Z,0.25,Девушку забрали тцк из ресторана #бусификация #зсу,Borsch Production,https://www.youtube.com/watch?v=Z8taaOzfqzg,
бусификация,2025-12-01T09:00:55Z,3.93,Малюта Роман Михайлович 66 ОМБр #бусификация #война #зсу #пленныевсу #лиман #всу,Устами ПЛЕННОГО,https://www.youtube.com/watch?v=_Rsh4YMeFIk,Интервью пленного военнослужащего 66 ОМБр #бусификация #война #зсу #пленныевсу #лиман #всу.
бусификация,2025-12-01T03:30:26Z,0.3,ТЦК вже дали такі повноваження?🤬Підпишись🔥підтримай поширення #бусификация #бусифікація,ЗлийКіт,https://www.youtube.com/watch?v=dMjIIyq5A40,
