query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2025-11-08T15:01:48Z,8.72,Савенко Александр Владимирович 66 ОМБр #бусификация #война #зсу #пленныевсу #лиман #66,Устами ПЛЕННОГО,https://www.youtube.com/watch?v=xajcmtm7ako,"Жил себе, не тужил, сельское хозяйство поднимал, никаких хлопот не знал, пока ТЦК не повстречал..."
тцк,2025-11-08T09:52:56Z,0.17,#тцк #зеленский #бусификация,Сhandler_Hacks,https://www.youtube.com/watch?v=4TX3L34d3d0,
бусификация,2025-11-07T19:25:00Z,12.32,СЗЧ - А ЩО ДАЛІ? #сзч #тцк #бусифікація, ГУСЬ ПАТРОН 🇺🇦,https://www.youtube.com/watch?v=s4R2yBH3neE,Самовольне залишення частини -а що далі? #сзч #тцк #бусифікація Хлопець розповідає свою історію про самовольне ...
бусификация,2025-11-07T17:00:58Z,9.1,💥 Мазурашу: “ТЦК работают на врага”. Как “бусификация” подрывает оборону и уничтожает Украину,Liberty UA,https://www.youtube.com/watch?v=XFnLxFOLjCc,"В этом фрагменте интервью народного депутата Георгия Мазурашу каналу Liberty UA он говорит о том, что ТЦК ..."
тцк,2025-11-07T15:58:36Z,0.18,Кто Европу защищать будет? #юмор #тцк #бусификация #shorts  #sora2,Ai vist lo slop,https://www.youtube.com/watch?v=40jCLbUU27g,ТЦК мобилизуруют очередного бедологу. Юмор. ТЦК. Бусификация.
тцк,2025-11-07T12:50:02Z,3.8,НОВЫЕ МЕТОДЫ БУСИФИКАЦИИ ОТ ТЦК🤫 КАК НЕ ПОПАСТЬ В ТЦК ПО БЕСПРЕДЕЛУ?🤫,ВЫЖИТЬ В УКРАИНЕ ,https://www.youtube.com/watch?v=M7PxPwrGZbg,ПРАВДА ОТ ВЕТЕРАНА АЙДАР СОВЕТЫ ЮРИСТОВ.
бусификация,2025-11-07T12:00:59Z,0.8,🇺🇦Бойова Українка ВІДШИЛА БУСИФІКАТОРІВ! Не дала забрати Двох Чоловіків #тцк #мобілізація #shorts,Пильний Дніпрянин,https://www.youtube.com/watch?v=OaFYZ7SljJ8,PoliceofDnipro Бойова Українка ВІДШИЛА БУСИФІКАТОРІВ! Не дала забрати Двох Чоловіків #тцк #мобілізація #shorts ...
бусификация,2025-11-06T22:24:49Z,2.0,Харьков. ТЦК. Бусификация. Велосипедист,O_O,https://www.youtube.com/watch?v=5uvcwURnxjU,
бусификация,2025-11-06T21:03:17Z,0.3,👀Силовая бусификация снова в Одессе #війнавукраїні #тцк #одеса #мобілізація #одесса,На зв’язку — Україна,https://www.youtube.com/watch?v=eefFzXGKa0g,
бусификация,2025-11-06T19:17:58Z,1.02,Причины бусификации,Адвокат Олег Лукьянчиков,https://www.youtube.com/watch?v=GfK60c0dlXY,Причины бусификации. ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣   консультация адвоката. На канале ...
бусификация,2025-11-06T15:19:37Z,0.62,Луцк. Бусификация на автомойке,O_O,https://www.youtube.com/watch?v=5WEcD7QwtqU,
