query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2025-08-24T12:35:46Z,1.38,👀Хмельницький.Проти бусифікації.Підпишись♥️щоб знати більше👀 #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=UOacDyakBsg,На черзі Хмельницький підхопив хвилю спротиву бусифікації та беззаконню. Яке місто наступне? #силова #поліція #новини ...
бусификация,2025-08-24T06:54:43Z,0.53,Одеса.  Добровольная бусификация. Конституция на паузе !, WAR in UKRAINE 2022 !,https://www.youtube.com/watch?v=vHXGe0QZ9co,ВСЕМ КТО ХОЧЕТ ПОМОЧЬ ЛЮДЯМ ВЫЖИТЬ : TO EVERYONE WHO WANTS TO HELP PEOPLE SURVIVE: MONOBANK ...
бусификация,2025-08-23T15:42:58Z,1.4,🤯На Коліна! Бо я воював!-ТЦКашнік.Підпишись♥️щоб знати більше👀 #бусификация #тцк #бусифікація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=J7pm8pFUfqw,От що робить безкарність та вседозволеність. #новини #мобілізація #новиниукраїни.
бусификация,2025-08-23T15:37:52Z,0.83,🤯🚨ТЦКашнік погрожує автоматом цивільним‼️Підпишись♥️щоб знати більше👀 #бусификация#бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=1UpAB5i3kWc,Черговий ХЕРой тилу вже з автоматом у руках готовий розстрілювати цивільних. Це цього ми чекали? #бусификация ...
бусификация,2025-08-23T11:06:59Z,1.0,Украина. Львов. Бусификация.,КОТизДНР,https://www.youtube.com/watch?v=7yNFRA4V8q4,
бусификация,2025-08-23T08:20:58Z,0.15,😂Народний креатив. Підпишись♥️щоб знати більше👀 #силова #бусификация #поліція #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=CSHXRPIr0-o,
бусификация,2025-08-23T08:18:14Z,0.25,🤬Київ.ТЦК ігнорує закон‼️Підпишись♥️щоб знати більше👀 #бусификация #бусифікація #новиниукраїни,Реалії України 🇺🇦,https://www.youtube.com/watch?v=o8vmuo_tjHA,силова #поліція #новини #мобілізація.
бусификация,2025-08-22T14:26:58Z,0.17,😁Геніальна втеча від ТЦК.Підпишись♥️щоб знати більше👀 #бусификация #бусифікація #поліція #новини,Реалії України 🇺🇦,https://www.youtube.com/watch?v=099kJF-ozko,
бусификация,2025-08-22T06:32:21Z,0.55,"🤬Київ.Пакують, бо можуть.Підпишись♥️щоб знати більше👀 #силова #бусификация #бусифікація #тцк",Реалії України 🇺🇦,https://www.youtube.com/watch?v=VgvuBg4SyBw,
бусификация,2025-08-21T15:02:23Z,0.32,🚨Поліція бусифікує. Підпишись♥️щоб знати більше👀 #силова #поліція #тцк #бусифікація #бусификация,Реалії України 🇺🇦,https://www.youtube.com/watch?v=otlRq2FX9jQ,Без пояснень.Без рішення суду. Просто захотіли і запихнути в авто. #новини #бусифікація #мобілізація #военкомат ...
