query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2025-12-28T07:16:43Z,0.13,Київ.Мобілізаційні заходи ТЦК.Підпишись🔥підтримай поширення #бусификация #бусифікація #новини,ЗлийКіт,https://www.youtube.com/watch?v=Dpfe_93jH5Y,
бусификация,2025-12-28T05:30:26Z,0.55,Може пора ТЦК на фронт?Підпишись🔥підтримай поширення #бусификация #бусифікація #новини,ЗлийКіт,https://www.youtube.com/watch?v=l51FxDthFqY,
тцк,2025-12-26T18:00:49Z,7.12,ВНИМАНИЕ!💥 ТЦК ГРЕБУТ ВСЕХ!😡 МАХРОВАЯ БУСИФИКАЦИЯ!😡,ВЫЖИТЬ В УКРАИНЕ ,https://www.youtube.com/watch?v=IglvqtOF-ow,ПРАВДА ОТ ВЕТЕРАНА АЙДАР https://youtube.com/channel/UCRVa2ggZT_P14RdMoxbv8eg?si=Veczs4d9IkA3D3fw МОЙ ...
бусификация,2025-12-26T09:52:48Z,0.15,справедливая бусификация,Ментос,https://www.youtube.com/watch?v=2_orVS-Mrv0,
бусификация,2025-12-26T09:48:05Z,0.15,справедливая бусификация,Ментос,https://www.youtube.com/watch?v=L-CDBrQH-YQ,
бусификация,2025-12-26T04:30:25Z,0.18,От як такого ТЦКашника назвати⁉️Підпишись🔥підтримай поширення #бусифікація #новини #бусификация,ЗлийКіт,https://www.youtube.com/watch?v=M8o_dNKWRsI,
бусификация,2025-12-25T04:30:39Z,0.28,ТЦК паплюжать закон‼️Підпишись🔥підтримай поширення #бусификация #бусифікація #новини,ЗлийКіт,https://www.youtube.com/watch?v=pJ15DYHc2FU,
бусификация,2025-12-24T19:01:00Z,1.55,&quot;Добровольная&quot; бусификация уже давно промышляет и во Львове #тцк #войнавукраине2025 #зеленский,БусификаторUA,https://www.youtube.com/watch?v=jKhjGTXGWdY,
бусификация,2025-12-24T09:38:15Z,0.37,ТЦК зашли в бар &quot;Голубая Устрица&quot;. Бусификация,Серёга Хороль ТВ,https://www.youtube.com/watch?v=k9bNmS2IszE,
бусификация,2025-12-23T18:01:22Z,12.78,"Зеленский и “бусификация”: народ устал, фронт трещит",Наташа Ревская-РЕВСОВЕТ,https://www.youtube.com/watch?v=zg4EzoTqcEk,Ключевое событие дня — мирный план Трампа официально отложен на неопределённый срок. Ссылка на полное видео ...
тцк беспредел,2025-12-23T07:36:51Z,2.1,БЕСПРЕДЕЛ 🔥БУСИФИКАЦИЯ В ЧАСТНОМ ДВОРЕ💥 ТЦК ЗАШЛИ ВО ДВОР И ЗАБРАЛИ ПАРНЯ 😱,DMpro ,https://www.youtube.com/watch?v=btFvnTo0GVI,"ВСЕМ ПРИВЕТ ДРУЗЬЯ СПАСИБО ЗА ПРОСМОТР, ЛАЙК И КОНЕЧНО ПОДПИСКУ #dmpro #мобилизация #беспределтцк ..."
тцк,2025-12-23T04:30:00Z,0.28,Бійка‼️10 ТЦК проти 2 цивільних🤯Підпишись🔥підтримай поширення#бусификация #бусифікація #новини,ЗлийКіт,https://www.youtube.com/watch?v=aIhH0mbNHLs,
бусификация,2025-12-23T02:22:13Z,0.85,Бусификация не удалась!,Двойные стандарты Украины,https://www.youtube.com/watch?v=4kH6E_XqDTQ,
бусификация,2025-12-22T04:30:08Z,1.03,ТЦК проти хлопця зі сталевими яйцями‼️Підпишись🔥підтримай поширення #бусификация #бусифікація#новини,ЗлийКіт,https://www.youtube.com/watch?v=DTBbLtb2Z_o,
бусификация,2025-12-27T05:30:21Z,0.67,Відношення ТЦК та поліції до людей. Підпишись🔥підтримай поширення #бусификация #бусифікація #новини,ЗлийКіт,https://www.youtube.com/watch?v=ZL3LnaUufhI,
бусификация,2025-12-26T16:33:29Z,0.4,ТЦК серед дороги накинулись на хлопця.Підпишись🔥підтримай поширення #бусификация #бусифікація#новини,ЗлийКіт,https://www.youtube.com/watch?v=2mcIlpU4P4c,
тцк,2025-12-28T10:29:40Z,1.05,Єновина!Покращення мобілізації тепер ТЦК будуть працювати і в селі? #блог #політика,Блог Разумовського,https://www.youtube.com/watch?v=F3v4LMQgEQQ,
тцк,2025-12-28T10:07:00Z,0.28,Коли ТЦК вже попрацювали… 😂,РОБИ ДОБРО БРО ,https://www.youtube.com/watch?v=r9hp4UIAshY,тцк #метро #прикол #shorts #youtubeShorts #ukraine #україна #смішно #життя #рекомендації.
тцк,2025-12-28T10:00:26Z,0.43,🔥ТЦК на Мийці Трусять Автовласників • Костопіль,Пильний Дніпрянин,https://www.youtube.com/watch?v=9YloasFABy4,ТЦК на Мийці Трусять Автовласників • Костопіль https://youtube.com/shorts/9YloasFABy4?feature=share Ставте та ...
тцк,2025-12-28T08:51:26Z,0.18,Заработали денег? #новости #война #россия #украина #сво #зсу #україна #війна #тцк #ai,КОММЕНТАТОР,https://www.youtube.com/watch?v=dN0Hb4ff-vo,
тцк,2025-12-28T08:10:50Z,1.75,Скасували форму #лкк #080/2о #україна #мобілізація #тцк,Юрист-Одеса / Максим Тимурович,https://www.youtube.com/watch?v=X1si_Po4tEw,
тцк,2025-12-28T06:00:18Z,2.97,Коли вам потрібно ставати на військовий облік до ТЦК та СП,ЄВСЮТІН Shorts,https://www.youtube.com/watch?v=K48bY2JRUZM,
тцк,2025-12-28T05:04:23Z,1.02,Не чіпай ТЦК: Захистиш себе чи сядеш? #shorts,ЄЗАКОН Адвокат Мамчик,https://www.youtube.com/watch?v=ipgxhIdQTLQ,"Відео розглядає, чи застосування сили проти ТЦК та поліції прирівнюється до самооборони. Дізнайтеся про можливі ..."
тцк,2025-12-28T04:01:02Z,1.47,"«Дитина 6 місяців, а ТЦК вже рве чоловіка! Жінка ридає: &quot;Чим я годуватиму дитину?!&quot;»",ALL ,https://www.youtube.com/watch?v=zgBFWOyfo2k,
тцк,2025-12-27T23:30:23Z,0.27,Міша й ТЦК #смішне #україна,Mamyni Svitlytsi,https://www.youtube.com/watch?v=ags6YsRb35Q,
тцк,2025-12-27T21:45:03Z,0.57,ШОК в Ровенской области: конфликт с ТЦК вышел из-под контроля,Скрытое Общество,https://www.youtube.com/watch?v=v44Uxq3WYr4,"Конфликт с ТЦК в Ровенской области вызвал резонанс. Во время задержания применили газ, пострадала женщина с ..."
тцк,2025-12-27T21:42:03Z,0.63,ТЦК избили до смерти мужчину.  #тцк #тцкбеспредел #война #украина,Виталио Арк,https://www.youtube.com/watch?v=DIMtP-1SIYI,"В Белгород-Днестровском 26 Декабря в 11 часов дня ТЦК избили до смерти мужчину. Били битами по всему телу, мужчина ..."
тцк,2025-12-27T21:22:40Z,0.13,"Массовый бой между ТЦК и гражданскими , народ поднимается #новини #зсу #зеленський #тцк",Виталио Арк,https://www.youtube.com/watch?v=exin7WYdDfo,"Массовый бой между ТЦК и гражданскими , народ поднимается #тцкпидарацы #одесса #7км #7кмодесса #восстание ..."
тцк,2025-12-27T20:00:44Z,0.48,Правда о ТЦК: Мой Опыт Задержания на Блокпосту,ALL ,https://www.youtube.com/watch?v=uTaKAwnlyaU,
тцк,2025-12-27T19:03:41Z,0.9,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=HuJkclV8WPo,
тцк,2025-12-27T19:03:56Z,0.93,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=161mSoCZaWY,
тцк,2025-12-27T18:46:36Z,1.73,я просто залишу це тут #тцк #війна #евакуація #волонтери #люди,Cross91,https://www.youtube.com/watch?v=KeZnJN6kbcc,
тцк беспредел,2025-12-27T18:45:15Z,3.95,🔴Песня про ТЦК !!! #тцк,ПОВОРОТ НЕ ТУДА ⚖🚷,https://www.youtube.com/watch?v=9NRhx4rmCMw,ТЦК. Беспредел ТЦК и Полиции #тцк #полиция #мобилизациявукраине.
тцк беспредел,2025-12-27T18:30:58Z,0.18,Беспредел тцк в Украине. 🤬,Game 🎮 Hanna,https://www.youtube.com/watch?v=nl9KoHife3M,
тцк,2025-12-27T18:26:05Z,1.97,#Бусіфікація #ТЦК групи оповіщення #дніпро,South-Eastern Ukraine,https://www.youtube.com/watch?v=qJ4O46sdLww,
тцк,2025-12-27T18:20:18Z,0.53,Скандальні історії з ТЦК точно не йдуть в плюс мобілізації (відео: Суспільне) #кирилобуданов #гур,Кирило Буданов Фан-акаунт,https://www.youtube.com/watch?v=ZSl1UeCpxC4,
тцк,2025-12-27T18:00:39Z,0.18,ТЦК прийшли за  Вовою #shorts #тцк #гумор #ржакадосліз #коміки #новини #україна #вірусне #відеодня,AI Gone Crazy,https://www.youtube.com/watch?v=YqsznVD6BpI,Працівники ТЦК прийшли в українське село шукати Володю! ⚠️Відео створено з використанням штучного інтелекту на ...
тцк,2025-12-27T18:01:01Z,10.98,20 дней для мужчин дали ТЦК  - к чему готовиться?,Слово за Тарасом,https://www.youtube.com/watch?v=rqFtDzzWgPY,20 дней для мужчин дали ТЦК - к чему готовиться?
тцк,2025-12-27T18:00:06Z,2.32,Я лично видел как лов людей как животных! Так кем является ТЦК На самом деле? По вашему мнению?,ALL ,https://www.youtube.com/watch?v=59COWKg4mBM,
тцк,2025-12-27T17:47:26Z,1.62,тцк. Лубінець,Аlex canel,https://www.youtube.com/watch?v=9P4XF05I2_w,
тцк,2025-12-27T17:00:51Z,0.43,ВИКЛИКАЙТЕ ПОЛІЦІЮ! Жорстка розмова з ТЦК 🚓,Legal Land,https://www.youtube.com/watch?v=Xf3R1oddPzQ,"тцк, поліція, незаконне затримання, право на зйомку, розшук ухилянтів, незаконна мобілізація 1 факт = 1 норма: Факт: У ..."
тцк,2025-12-27T16:43:45Z,2.83,СМЕРТЬ В ТЦК,BLOGMAYSTER,https://www.youtube.com/watch?v=vrv6B2wvZB4,
тцк,2025-12-27T16:19:14Z,0.17,приколи про тцк #sora2 #топ #soralife #recommended #приколи#жартиукраїнською #жарти #сора2,BluesRider,https://www.youtube.com/watch?v=yjPbqax55wM,
тцк,2025-12-27T16:16:09Z,7.6,⚡ШОК! Військовий НЕ СТРИМАВСЯ - ТЦК не очікували такого повороту,Надзвичайні Новини,https://www.youtube.com/watch?v=nCcs-s5M3ok,новини #Україна #війна #корупція #мобілізація #ТЦК #поліція #скандал Надзвичайні новини. Триває третій рік війни.
тцк,2025-12-27T16:16:00Z,12.18,ТЦК дали НАКАЗ ВИЛОВИТИ ухилянтів! ПОВНА мобілізація! РОЗШУК ПОСИЛИЛИ! ,Українська хвиля,https://www.youtube.com/watch?v=F-CpvTKt-4A,Мобілізація посилюється: ТЦК розшукують чоловіків. Дізнайтесь ПЕРШИМИ! Розбираємо та аналізуємо! ДЕТАЛІ – У ВІДЕО!
тцк,2025-12-27T15:47:01Z,0.07,💔 Раптова смерть у ТЦК Одеси,NOWUA,https://www.youtube.com/watch?v=YL4lAQ8F9Lg,новини #новинисьогодні #новинионлайн На Одещині у територіальному центрі комплектування чоловік раптово ...
тцк,2025-12-27T15:29:34Z,0.23,Зеленський знає що це його кінець! Гаага за міжнародні злочини ТЦК!,Шавлюк Медіакор UA,https://www.youtube.com/watch?v=ccMxhmQAtY8,Донать своїм кожна гривня має значення ❗Олександр Шавлюк допомогав людям у боротьбі проти злочинних дій ...
