query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2025-09-28T12:11:29Z,0.48,🤬Хмельницький.Чергове свавілля. #бусификация #бусифікація #силова #тцк #поліція #новини,Реалії України 🇺🇦,https://www.youtube.com/watch?v=xBek19iqUow,
бусификация,2025-09-28T12:10:10Z,0.08,🤬Воювати вони не навчені! Навчені калічити цивільних! #бусификация#бусифікація #тцк #поліція #силова,Реалії України 🇺🇦,https://www.youtube.com/watch?v=wlJ7-nF7b2w,
бусификация,2025-09-28T08:01:51Z,0.3,💪Харків.Народ гуртується проти свавілля. #бусификация #бусифікація #силова #тцк #новини #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=3Dg-oMw_S_A,
бусификация,2025-09-27T15:32:16Z,1.12,🤬Київ.Народний супротив бусифікаторам #бусификация #бусифікація #силова #тцк #поліція #новини,Реалії України 🇺🇦,https://www.youtube.com/watch?v=tRzed23JPlE,
бусификация,2025-09-27T14:22:24Z,0.15,🤯Оповіщення пострілом вгору!Далі на ураження? #бусификация #бусифікація #силова #тцк #новини,Реалії України 🇺🇦,https://www.youtube.com/watch?v=G5_xHN0CoXQ,
бусификация,2025-09-27T12:12:25Z,0.15,😂Генерятинка на злобу дня #бусификация #бусифікація #силова #тцк #поліція #новини #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=gNoSQWJUzdo,
бусификация,2025-09-27T11:34:00Z,0.42,🙄ТЦК злякались камери та втекли #бусификация #бусифікація #силова #тцк #поліція #новини,Реалії України 🇺🇦,https://www.youtube.com/watch?v=qwLO2sX8Qqg,
бусификация,2025-09-27T08:58:55Z,0.53,🤯Ранок у Вінниці починається не з кави #бусификация #бусифікація #силова #тцк #поліція #новини,Реалії України 🇺🇦,https://www.youtube.com/watch?v=Qjn16wTsj9c,
бусификация,2025-09-27T08:07:39Z,10.0,Мобилизация vs бусификация. Обратная связь и как это задумано. ,Алексей Слобожанский,https://www.youtube.com/watch?v=X06HPD59BXU,Слом обратной связи приводит к застою и прекращению эволюции системы управления.
бусификация,2025-09-26T10:43:36Z,0.08,🤬Київ.Як таке назвати? #бусификация #бусифікація #силова #тцк #новини #поліція #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=Y_Y8pBoESZU,
бусификация,2025-09-26T10:45:11Z,0.23,😁І нічого добавити.#бусификация #бусифікація #силова #тцк #поліція#новини#мобілізація #новиниукраїни,Реалії України 🇺🇦,https://www.youtube.com/watch?v=OmQZmqjsxC4,
бусификация,2025-09-26T05:48:19Z,1.27,🤯Чоловік просто йшов на роботу... #бусификация #бусифікація #силова #тцк #новини #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=bVC6JfdmInA,
бусификация,2025-09-26T04:40:02Z,1.07,Уже классическая бусификация &quot;добровольца&quot; при поддержке полиции #войнавукраине2025 #тцк,БусификаторUA,https://www.youtube.com/watch?v=zDcxI-Qddf4,
бусификация,2025-09-24T16:07:56Z,1.38,"😂Цікаво,оригіналу доповідь зроблять? #бусификация #бусифікація #силова #тцк #новини #поліція",Реалії України 🇺🇦,https://www.youtube.com/watch?v=fFVyV1VDrG8,бусификация #бусифікація #силова #тцк #новини #поліція #мобілізація #новиниукраїни #военкомат.
бусификация,2025-09-24T14:45:46Z,1.97,😎Чоловік зі сталевими яйцями #бусификация #бусифікація #силова #тцк #новини #поліція #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=uzSVjA_7csg,
бусификация,2025-09-24T14:39:38Z,0.17,🤯А воювати немає кому #бусификация #бусифікація #силова #тцк #новини #поліція #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=rVYwsva5YWM,
бусификация,2025-09-24T13:09:57Z,9.83,КОРРУПЦИЯ В УКРАИНЕ/КТО БЕНЕФИЦИАР?,ЗНАЙ ЭТО!,https://www.youtube.com/watch?v=OfzkalJQ-xM,КОРРУПЦИЯ В УКРАИНЕ Кто же конечный бенефициар коррупции в Украине?
бусификация,2025-09-24T07:45:39Z,0.28,"🤬Взвод ухилянтів-ТЦК штурмують цивільних,а мають посадки. #бусификация #бусифікація #силова #поліція",Реалії України 🇺🇦,https://www.youtube.com/watch?v=y26YSDaec_A,
бусификация,2025-09-24T07:08:19Z,0.4,🤬Полтава.Отаке там оповіщення #бусификация #бусифікація #силова #тцк #новини #поліція #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=bQBkHR0j3Fg,
бусификация,2025-09-23T14:35:35Z,0.23,"🤬Одеса.Яка влада, таке і оповіщення. #бусификация #бусифікація #силова #тцк #новини #поліція",Реалії України 🇺🇦,https://www.youtube.com/watch?v=trHm1toDE1Q,
тцк,2025-09-23T14:32:48Z,0.8,🙄Мадяр &quot;попереджує&quot; владу. #бусификация #бусифікація #силова #тцк #новини #поліція #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=YBmBWKa-rsc,
тцк,2025-09-23T11:25:46Z,0.75,🤬Кам&#39;янське.Жорстка бусифікація. #бусификация #силова #тцк #новини #поліція #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=SRUuP8FYOtk,
тцк,2025-09-23T09:13:49Z,0.8,🤬Начальник ТЦК відчув себе Богом. #бусификация #бусифікація #силова #тцк #новини #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=QmnSDbBkqNY,
