query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2025-08-13T05:17:43Z,0.5,ТЦК в Одессе охотятся даже на велосипедистов! &quot;Бусификация&quot; продолжается?,ТЦК Live,https://www.youtube.com/watch?v=vHa9MjX6Rcg,"В Одессе территориальные центры комплектования (ТЦК) активизировали работу, и теперь под прицелом оказались даже ..."
бусификация,2025-08-12T11:08:16Z,0.65,🙄Вся правда про ТЦК. #бусификация #силова #поліція #бусифікація #новини #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=2tXbKrg6kiY,
бусификация,2025-08-11T21:12:46Z,0.77,Aura - Вера в огне,Aura Phantom,https://www.youtube.com/watch?v=yo9MGS4gJbc,тцк #бусификация.
бусификация,2025-08-11T17:17:38Z,0.2,😁Він зміг втекти! #бусификация #силова #поліція #бусифікація #тцк #новини #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=KzDAqr2-6Ow,
тцк,2025-08-17T19:53:02Z,0.85,Пригоди :«Ловцы душ: ТЦК edition»,NewWay ToReality,https://www.youtube.com/watch?v=V1vYHYrKSWk,"Сатиричні пригоди про ТЦК, які полюють на всіх підряд: людей, собак і навіть кролів . Гумор, іронія та абсурд у кожному ..."
тцк,2025-08-17T18:12:48Z,1.42,Лучший момент трансляции. Сравнение украинских #ТЦК и российских военкоматов,Сергей Запорожский,https://www.youtube.com/watch?v=YVBydUKO-xg,"новостиукраины, #новостироссии, #новостидня Стрим о главных новостях дня в Украине и России за 17 августа 2025 года."
тцк,2025-08-17T14:21:27Z,1.63,#украина #україна #одеса #мобілізація #тцк #штраф #розшук,Юрист-Одеса / Максим Тимурович,https://www.youtube.com/watch?v=ONz5KHy5cQE,
тцк,2025-08-17T14:11:15Z,1.85,Штраф ТЦК в резерв: что делать? ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣👈 консультация адвоката,Адвокат Олег Лукьянчиков,https://www.youtube.com/watch?v=SlH9raV4wx0,Штраф ТЦК в резерв: что делать? ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣   консультация адвоката.
тцк,2025-08-17T12:45:12Z,0.9,1.1 Кіт Микола вирішив піти в... #анімація #ТЦК#спротив,ПОРОДА PICTURES,https://www.youtube.com/watch?v=ngrEhdbi6jM,"Домашній Кіт Микола вирішив піти в магазин, але це нині не так просто, ТЦК та СП кругом, але настав час діяти, йти в бій ..."
тцк,2025-08-17T11:19:32Z,2.93,«ТЦК (Сафарі на людей)» Штучний інтелект,Kinash Sound,https://www.youtube.com/watch?v=HvOVGQXp3Bk,"Це жорсткий протестний реп-трек про несправедливість: як здорові та навчені бики з ТЦК сидять у тилу, а простих хлопців ..."
тцк,2025-08-17T07:20:17Z,0.1,Медики та фармацевти стають на облік ТЦК #Україна #війна #мобілізація #тцк #медик #фармацевт #зсу,Клуб медоїдів | Клуб медоедов,https://www.youtube.com/watch?v=WxnD-8MQ-m4,Кіровоградський ТЦК зобов'язав навчальні заклади подати списки випускників протягом 7 днів. #Україна #Мобілізація ...
тцк,2025-08-17T05:00:43Z,2.83,"Якщо буде припинення вогню, #тцк",ЄВСЮТІН Shorts,https://www.youtube.com/watch?v=io6NYTSx8JA,"А щоб знати більше, підпишись на Телеграм канал: https://t.me/yevsiutin 🛡️ Ваш захист під час мобілізації – гарантована ..."
тцк,2025-08-16T21:14:12Z,0.95,#війна #зеленский #злочин #полиция #тцк #безпроблем,Війна. ЦТК.Викрадення. Поліція,https://www.youtube.com/watch?v=U1o34LZcqRg,
тцк,2025-08-16T20:00:02Z,0.52,Россия наносит удары по ТЦК #тцк #мобилизация #украина #зеленский,Я так думаю,https://www.youtube.com/watch?v=47zakUWxMZA,Россия наносит удары по ТЦК #тцк #мобилизация #украина #зеленский.
тцк,2025-08-16T19:02:39Z,0.3,ТЦК і мєнти - ухилянти! #тцк #ухилянти,Artur Cartman,https://www.youtube.com/watch?v=Q43lRx1f_dg,
тцк,2025-08-16T16:44:15Z,1.97,Розшук ТЦК більше трьох місяців підлягає зняттю! #актуально #новини #адвокат #тцк #розшук,Адвокат Євген Лошаков,https://www.youtube.com/watch?v=KydHgwo8RCg,
тцк,2025-08-16T16:25:07Z,1.43,Штраф ТЦК без протоколу,Анна Афтеній | Блог зухвалої адвокатки,https://www.youtube.com/watch?v=laTZwrAeXto,
тцк,2025-08-16T16:00:39Z,2.62,Чи може ТЦК оголошувати в розшук обмежено придатних військовозобов&#39;язаних до 25 років ? #shorts,Адвокат Олег Туєв,https://www.youtube.com/watch?v=RAAC8GS2aSA,Чи можуть ТЦК оголошувати в розшук обмежено придатних військовозобов'язаних до 25 років?
тцк,2025-08-16T09:41:06Z,1.32,ПРАЦІВНИК ТЦК ПОЗБАВИВ ЖИТТЯ МОБІЛІЗОВАНОГО,Адвокат Дмитро Соловйов,https://www.youtube.com/watch?v=VZ0ail2YLgY,Сайт: https://advokat-soloviov.com.ua/ Телеграм: https://t.me/lawyersolo Адвокат: Соловйов Дмитро Игорович Телефон: (093) ...
тцк,2025-08-16T09:06:24Z,0.5,😁 😂Чекаю на ваші повідомлення! #адвокат #юрист #тцк #мобілізація #допомога,vadymvasylev,https://www.youtube.com/watch?v=YUPbFqLUtr4,
тцк,2025-08-16T08:55:56Z,0.43,Захист від ТЦК #україна #война #київ #новини #війна #зсу #тцк #київ #львів #дніпро #одеса #топ #киев,Юрист В. Бондаренко,https://www.youtube.com/watch?v=0tESYIrgQ2s,
тцк,2025-08-15T18:18:21Z,6.03,У Харкові допитали свідків по справі побиття вчителя працівником ТЦК: чи бачили вони момент удару?,Суспільне Харків,https://www.youtube.com/watch?v=7BUxS267GYo,15.08.2025. У справі про побиття в Харкові представником ТЦК шкільного вчителя завершили допитувати свідків.
тцк,2025-08-15T18:15:26Z,1.83,Ответ пользователю Самосуд и ТЦК,Адвокат Олег Лукьянчиков,https://www.youtube.com/watch?v=qgmjRcsH1sE,Ответ пользователю Самосуд и ТЦК. ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣   консультация адвоката.
тцк,2025-08-15T18:04:56Z,0.97,что думаете? 🛍️ #мнение #тцк #здоровье,"Ирада, которая всегда рада",https://www.youtube.com/watch?v=ovRLUPj8-vo,
тцк,2025-08-15T18:00:02Z,1.95,🔥 ТЦК Нарвались На Военного 😡 #остановила_полиция #патрульная_полиция #полиция_украина #полиция,Правовое Государство,https://www.youtube.com/watch?v=adCTg_DU1ZQ,"Станьте спонсором канала, и вы получите доступ к эксклюзивным бонусам. Подробнее: ..."
тцк,2025-08-15T10:27:10Z,0.62,Чи мають право працівники ТЦК заходити до приватної оселі? #тцк,Бюро Юридичної Допомоги Консенсус,https://www.youtube.com/watch?v=jlW_-57v5VA,"У відео відповідаю на популярне питання підписників: ""❓ Чи мають право працівники ТЦК заходити до приватної оселі?"
тцк,2025-08-15T09:39:38Z,1.33,ТЦК напали на человека,Архив преступлений тцк,https://www.youtube.com/watch?v=O6yghz690yo,тцк #мобілізація #новини #україна #тцкскандал #українасьогодні #новиниукраїнисьогодні #зсу #війнавукраїні ...
тцк,2025-08-15T09:37:32Z,2.23,Женщина чтобы спасти человека от ТЦК забралась на крышу автобуса,Архив преступлений тцк,https://www.youtube.com/watch?v=-O-EONfMU5E,тцк #мобілізація #новини #україна #тцкскандал #українасьогодні #новиниукраїнисьогодні #зсу #війнавукраїні ...
тцк,2025-08-15T08:00:22Z,1.63,ТЦК і СП перевищує повноваження: офіційна заява омбудсмена #shorts,Мережа права,https://www.youtube.com/watch?v=PHBnnBL3gz4,Залишити заявку на БЕЗКОШТОВНУ консультацію: https://offer.merezha-prava.ua/youtube Уповноважена з захисту прав ...
тцк,2025-08-15T06:20:25Z,0.25,Так тренируют спецназ ТЦК,Владимир Марус,https://www.youtube.com/watch?v=it3R2Rtvphw,
тцк беспредел,2025-08-15T05:47:55Z,5.37,ОДЕССА - ТОЛПА НА ТОЛПУ! БОЙНЯ С ТЦК! РАССТРЕЛ ВСЕХ ВОССТАВШИХ.,NEMO,https://www.youtube.com/watch?v=-xQvuOazC0I,
тцк,2025-08-15T05:32:17Z,0.4,Тцк #тцк,Cs Online,https://www.youtube.com/watch?v=NJAMsZREDBo,
тцк,2025-08-14T17:58:33Z,0.93,#ТЦК #беззаконня #україни #війна,Богдан Мелешко .. БЕЗЗАКОННЯ - СПРАВЕДЛИВІСТЬ,https://www.youtube.com/watch?v=V_pnjylc5Tw,Зрадників потрібно карати..
тцк,2025-08-14T17:51:21Z,1.0,"Очередной 3, 14дарас Днепра #могилизация #тцк",Ухилянт,https://www.youtube.com/watch?v=FJwG7g6nRjk,
тцк,2025-08-14T15:03:10Z,0.33,#війна #тцк#мобілізація#хочуврекомендации #рекомендации #зеленський,ІНФО ЖАРА.ТЦК Безкордонів,https://www.youtube.com/watch?v=KViYr9avqLo,
тцк,2025-08-14T14:34:35Z,0.53,#мобілізація #тцк#народ #війна,ІНФО ЖАРА.ТЦК Безкордонів,https://www.youtube.com/watch?v=kZ50PVa4tRw,
тцк,2025-08-14T12:34:37Z,0.28,Були часи… #ностальгія #пісніукраїнською  #тцк #виїздзакордон,КОТ НА РОГАХ,https://www.youtube.com/watch?v=U-_dMq7_KuM,
тцк,2025-08-14T12:15:06Z,0.23,Швидкі ноги ТЦК не боятся #втеча #ТЦК,ПОРОДА PICTURES,https://www.youtube.com/watch?v=l0InkqXzMH4,"Білий бусик побачив, знай, там 100% ТЦК, просто біжи і ховайся. Швидкий ухилянт - живий ухилянт Шукай нас в TG, там ..."
тцк,2025-08-14T12:13:56Z,0.98,Скасування розшуку ТЦК #адвокатвасильев #законодавство #тцк #розшуктцк #скасуваннярозшукутцк,Юридические новости и лайфхаки | адвокат Васильев ,https://www.youtube.com/watch?v=yWI3gC44RIk,
тцк,2025-08-14T09:10:02Z,0.3,Гестапо-ТЦК #україна #shots #новини #топчик #топ #зсу #тцк #київ #львів #дніпро #одесса #мир #війна,Юрист В. Бондаренко,https://www.youtube.com/watch?v=BGuhKhVrbTA,
тцк,2025-08-14T09:05:38Z,1.27,Шмара Скороход #шмараскороход #могилизация #тцк,Ухилянт,https://www.youtube.com/watch?v=OcImPcKmBg0,
тцк,2025-08-14T07:52:17Z,0.67,Коли строки на оскарження закінчились… #адвокатбелінський #штраф #тцк #постанова #оскарження,dzvinokadvokatu,https://www.youtube.com/watch?v=ZW29NwxEBcM,
тцк,2025-08-14T07:37:45Z,0.82,🔥МОБІЛІЗАЦІЯ: ТЦК і боді камери,ВІДВЕРТО,https://www.youtube.com/watch?v=HfIkvQW-Rzg,"ТЦК і боді камери КАНАЛ ВІДВЕРТО - патріотична соціально-політична крос-медійна платформа, що фокусується на ..."
тцк,2025-08-14T06:40:30Z,0.1,Разумков: мобілізація чоловіків після 55 років #новини #разумков #мобілізація #війна #тцк #зсу #рф,Клуб медоїдів | Клуб медоедов,https://www.youtube.com/watch?v=oBdCHroVHS8,
тцк,2025-08-14T06:32:41Z,2.98,Чи вплинуть мирні домовленості на мобілізацію? #тцк,ЄВСЮТІН Shorts,https://www.youtube.com/watch?v=qoZ5YV0b9MM,"Якщо є можливість та бажання підтримати канал, будь ласка, карти: 4441111042429930 МоноБанк 5168745648962832 ..."
тцк,2025-08-13T19:44:05Z,0.82,Лучшая полиция в мире #зсу#війна#україна#нож#тцк#полиция,Борис Бритва,https://www.youtube.com/watch?v=lQ3dXx-4zak,
тцк,2025-08-13T16:39:47Z,0.58,Отримати відповідь від ТЦК всього за 7 днів - це реально! #юридичнадопомога,InnaLawyer,https://www.youtube.com/watch?v=3nNHklPAU8Y,"Отримали відповідь від ТЦК всього за 7 днів! Розповідаю, як ми цього досягли та які документи підготували. Якщо вам ..."
тцк,2025-08-13T16:29:03Z,2.77,#Добропілля #Зеленський #Мобілізація #ТЦК #Новини  #Війна #Донбас  #Зеленский #Покровськ #Оборона,Олександр Дяченко,https://www.youtube.com/watch?v=4pKl-gJ6SEA,
тцк,2025-08-13T15:44:59Z,1.05,#slavikrh #радиорусскийhessen #сво #украина #война #зсу #всу #тцк,Радио Русский Hessen,https://www.youtube.com/watch?v=s1rROr0fgOY,
тцк,2025-08-13T14:34:07Z,1.17,ТЦК такі ТЦК! Що робити з ними? #політикаукраїни #україна #війна,Експерти на дивані ,https://www.youtube.com/watch?v=MygBCPQeroQ,Чекаю на ваші реакції і думки ))) #Україна #тцк #політикаукраїни #політика #війна #думки #думкивголос #влог #новини.
тцк,2025-08-13T11:38:30Z,0.7,З 1 вересня усі працівники ТЦК зобовʼязані носити бодікамери #адвокат #мобілізація,Мир права,https://www.youtube.com/watch?v=itlyzyggEJw,Для запису на консультацію ПИШІТЬ Viber/Telegram/WhatsApp 0️⃣9️⃣5️⃣5️⃣6️⃣0️⃣7️⃣2️⃣4️⃣6️⃣ .
тцк,2025-08-13T09:32:00Z,0.4,захист від ТЦК #україна #війна #мир #тцк #зсу #топ #топчик #прикол #зеленський #shots #київ #дніпро,Юрист В. Бондаренко,https://www.youtube.com/watch?v=hpNeYtnn_e0,
тцк,2025-08-13T08:01:00Z,1.83,Хто не уточнив дані – в розшуку ТЦК,Адвокат Роман Сімутін,https://www.youtube.com/watch?v=lQg5hIaQgPk,Продовжуємо слідкувати за руками: 1) Запровадили обов'язок для всіх військовозобов'язаних уточнити облікові дані в ТЦК.
тцк,2025-08-13T06:00:11Z,0.48,ДАВАЙТЕ ЗАПИТАЄМО У ТЦК #кривонос #тцк #війна,БЕРЕЗА LIVE,https://www.youtube.com/watch?v=9xoJ1EVhhBM,Підпишіться на канал: https://www.youtube.com/channel/UC9tHT3XL_Ea4RKsOvB-gAqA?sub_confirmation=1 Генерал ...
тцк,2025-08-13T05:01:59Z,0.62,Мене вскрило просто...#жиза #україна #мусора #тцк #люди,SANCHOSS UA,https://www.youtube.com/watch?v=ullrSZRug7w,
тцк,2025-08-12T20:10:16Z,0.67,"З нетерпінням чекаю, коли ТЦК почне відкривати вогонь #новини #тцк #новиниукраїни #мобілізація",Quote News ,https://www.youtube.com/watch?v=p25qDAT6N74,
тцк,2025-08-12T19:02:38Z,0.95,Утикай кавер об наболевшем #гитара #cover #україна #война #тцк,Дневник Тимофея Мокина,https://www.youtube.com/watch?v=3s1jzIFXk70,
тцк,2025-08-12T16:15:36Z,2.22,"Корчинский - с большим нетерпением жду, когда ТЦК начнет открывать огонь",SLAVNOVOSTI,https://www.youtube.com/watch?v=vKzhnkj2rOc,"корчинский #тцк Корчинский - с большим нетерпением жду, когда ТЦК начнет открывать огонь."
тцк,2025-08-12T15:00:37Z,14.78,Незаконне затримання ТЦК - поради що робити для захисту,Адвокат Роман Сімутін,https://www.youtube.com/watch?v=LKQFBXGe1U8,"Якщо вас затягли в бус ТЦК, то у цьому відео знайдете стислі поради, що вам слід робити для захисту. Збережіть ..."
тцк,2025-08-12T14:17:10Z,1.02,80% затримань ТЦК — незаконні! #ТЦК #Мобілізація #ПраваГромадян #КУпАП,ЄЗАКОН Адвокат Мамчик,https://www.youtube.com/watch?v=A6izQOsNQAI,"ТЦК не має права затримувати громадян — поясню адвокат. У відео: коли затримання є законним, чому ТЦК не має таких ..."
тцк,2025-08-12T14:14:35Z,3.02,⚡️ЯК ОСКАРЖИТИ БЕЗПІДСТАВНИЙ #РОЗШУК  #ПОРУШЕННЯ_ПРАВИЛ #ВІЙСЬКОВОГО_ОБЛІКУ ВІД #ТЦК #розшук_тцк,Юридичний блог від Ювченко & Партнери ,https://www.youtube.com/watch?v=Df3tuKkPBaw,
тцк,2025-08-12T13:36:10Z,0.92,Скасування розшуку ТЦК #адвокатвасильев #законодавство #розшуктцк #тцк #суд #advocatvasiliev,Юридические новости и лайфхаки | адвокат Васильев ,https://www.youtube.com/watch?v=LKYhUAH6aXI,
тцк,2025-08-12T10:05:17Z,5.7,Повідомлення ТЦК про відсутність інформації у ВОД: нові вимоги при прийнятті і звільненні,kadroland – кадровий канал No1,https://www.youtube.com/watch?v=Nzo_ohhVQRw,Повідомлення ТЦК про відсутність інформації у ВОД: нові вимоги при прийнятті і звільненні KadroLIVE ― короткі ...
тцк,2025-08-12T06:52:58Z,0.22,Одного разу в ТЦК #українськіпісні #reels #shorts #1million #українськийконтент,smiles ,https://www.youtube.com/watch?v=M-FbXAWAbcw,
тцк,2025-08-12T06:16:41Z,3.02,законодавчі норми зупинки  #тцк та #поліції на блокпості #розшук #штраф #мобілізація,Alexey Dudarenko92,https://www.youtube.com/watch?v=BjDiKwI9nEI,
тцк,2025-08-12T05:48:21Z,2.37,Как сбежать из ТЦК #мобилизация #полиция #закон #рек #тцк #МВС #адвокат #топ #юрист #конституция,КОНЬ ПЕДАЛЬНЫЙ,https://www.youtube.com/watch?v=fnoMV6BWYXQ,Мой ТК - ШО ТАМ У НАС https://t.me/wotamynas Как сбежать из ТЦК #полиция #тцк #мобилизация #мобилизация ...
тцк,2025-08-12T04:55:46Z,0.13,#каквыжить #тцк,ТВОЙ МЕМ БРО,https://www.youtube.com/watch?v=qNXQ5uWFQlE,
тцк,2025-08-11T23:04:24Z,0.3,украина bi like:    #україна #тцк #россия #нетвойне #мем #зеленский,Свободный нарик ,https://www.youtube.com/watch?v=eT-lJM8oI5Q,
тцк,2025-08-11T18:12:29Z,0.92,"Ответ пользователю Как узнать, в розыске тцк или нет? ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣👈",Адвокат Олег Лукьянчиков,https://www.youtube.com/watch?v=iSHpERzha7U,"Ответ пользователю Как узнать, в розыске тцк или нет? ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣   ..."
тцк,2025-08-11T15:56:07Z,0.93,Суди скасовують незаконну мобілізацію❗️ #відстрочка #зрадник #адвокатполінамарченко #тцк,Адвокат Поліна Марченко,https://www.youtube.com/watch?v=o6RUe_rHMJ8,
тцк,2025-08-11T15:44:43Z,0.63,"В Днепре, сотрудники ТЦК избили военнослужащего, который находится на реабилитации.",Daily Denial,https://www.youtube.com/watch?v=apyXmDIuibU,"По словам местных жителей, это военный, проходящий реабилитацию после контузии. Люди говорят, что драка ..."
тцк,2025-08-11T15:32:09Z,2.53,#украина #україна #одеса #мобілізація #тцк #відстрочки #пошта,Юрист-Одеса / Максим Тимурович,https://www.youtube.com/watch?v=Etx8xb-6N3A,
тцк,2025-08-11T15:20:18Z,1.52,Люди заходять у ТЦК і зникають?! Що відбувається?,Іван Спринський,https://www.youtube.com/watch?v=nZ9U2PuMmKE,Люди заходять у ТЦК і зникають. Що насправді відбувається за закритими дверима? #Львів #Shorts #Спринський #україна ...
тцк,2025-08-11T14:30:55Z,0.28,мобилизация Украина. #reels #memes #trending #ukraine #тцк #мобилизация #тренды #tiktok,smiles ,https://www.youtube.com/watch?v=J-vbZuDG2kE,мобилизация Украина 2025.
тцк,2025-08-11T14:01:33Z,0.35,💥 Ветеран у ТЦК: герой чи новий гвинтик системи мобілізації?,Legal Land,https://www.youtube.com/watch?v=sMUnPug0gnk,"«Є закон? Є Конституція України…» — ці слова прозвучали у момент, коли на межі людських сил і терпіння постає ..."
тцк,2025-08-11T11:32:38Z,1.85,"Опять этот ТЦКашный 3, 14дарас Днепра, кто узнал гандона #могилизация #тцк",Ухилянт,https://www.youtube.com/watch?v=yTtHsjSkRD0,
тцк,2025-08-11T10:26:34Z,0.25,Міноборони про ВЛК при відстрочці! #news #тцк #зсу #відстрочка #міноборони #влк #бронювання #моз,"Олександр Лемешко, правник, канд. юрид. наук.",https://www.youtube.com/watch?v=Z3hpLVuGmMU,Військовозобов'язані з чинною відстрочкою від призову або бронюванням не направляються на проходження медичного ...
тцк,2025-08-11T10:24:35Z,0.55,3 РОКИ розшук ТЦК та СП #мобілізація,Бюро Юридичної Допомоги Консенсус,https://www.youtube.com/watch?v=xqsJIywDlbg,"3 РОКИ РОЗШУК ТЦК ТА СП Поліція має право доставляти осіб, які вчинили адміністративні правопорушення за ст.210, ..."
тцк,2025-08-11T09:09:12Z,1.0,Майно на мільйон доларів: ДБР веде розслідування щодо ексначальника ТЦК #війна #україна #тцк #гроші,"Слідство.Інфо | Розслідування, репортажі, викриття",https://www.youtube.com/watch?v=eYwEw_Vt_qM,"ДБР веде розслідування щодо фігуранта нашого матеріалу, екскерівника Броварського ТЦК Юрія Бурляя. Сам Бурляй каже ..."
тцк,2025-08-11T08:30:13Z,0.68,ТЦК ЛЮДОЛОВЫ,SaveUkraine1313,https://www.youtube.com/watch?v=tSd-bttNiT8,Кого еще найти? Пишите в комментариях! #тцк #ukraine #україна #standwithukraine #сзч #зсу #shorts.
тцк,2025-08-11T07:10:12Z,1.02,Житло в Німеччині ✅Підпишись #фурик #волонтер #тцк #чернівці #кордон,Furik_,https://www.youtube.com/watch?v=7cLkqzPwrgw,
тцк,2025-08-11T07:06:03Z,0.68,Відстрочка працівникам закладів середньої освіти! #news #тцк #зсу #єдебо #відстрочка,"Олександр Лемешко, правник, канд. юрид. наук.",https://www.youtube.com/watch?v=orWPIHMNKY8,"У застосунку «Резерв+» наразі доступна функція оформлення відстрочки для наукових, науково-педагогічних і педагогічних ..."
тцк,2025-08-11T06:45:03Z,2.37,«Опариші в мундирах. Це ТЦК і поліція.»,Україна проти бусифікації 2,https://www.youtube.com/watch?v=S-f2YS76yo8,Ссылка на телеграм: https://t.me/+C7_x9p-S9GdiMzky #прикордонники #мобілізація #фільтрація #фільтраційнізаходи ...
тцк,2025-08-11T06:17:48Z,1.47,#адвокатукраїна #консультаціяадвоката #тцк #мобілізація #відстрочка,Брюнетка в законі,https://www.youtube.com/watch?v=Nn6iExE18TQ,
тцк,2025-08-11T06:00:20Z,0.45,Жінка Залізла На 🚐Бусік #мобілізація #тцк #поліція,Пильний Дніпрянин,https://www.youtube.com/watch?v=OG9gfWpp_uU,PoliceofDnipro Жінка Залізла На Бусік #мобілізація #тцк #поліція https://youtube.com/shorts/OG9gfWpp_uU?feature=share.
тцк,2025-08-11T03:35:17Z,0.7,Как разговаривать с ТЦК,Гумор та Новини UA,https://www.youtube.com/watch?v=NGx8FYjUmwE,
тцк беспредел,2025-08-17T01:10:43Z,0.97,"Чоловік самотужки розігнав 5 працівників ТЦК. Військові тікали, а він гнався за ними ",Інсайдер,https://www.youtube.com/watch?v=W8Te8hkGckU,зсу #мобілізація #тцк #ухилянти #рівне.
тцк беспредел,2025-08-16T14:24:12Z,2.52,"🔴ТЦК и полицаи хотели забрать мужика на м*со, но женщины не дали! Одесса  #тцк 📣",ПОВОРОТ НЕ ТУДА ⚖🚷,https://www.youtube.com/watch?v=ITJOVaMV8_g,ТЦК. Беспредел ТЦК и Полиции #тцк #полиция #мобилизациявукраине.
тцк беспредел,2025-08-15T15:14:07Z,8.23,Беспредел ТЦК Беззаконие в стране Ещё один день прошёл ,dmpro,https://www.youtube.com/watch?v=6vFBrzPr2_o,КАРТА: 5375235103902662 СПАСИБО ЗА ПОМОЩЬ ТГ КАНАЛ https://t.me/dmpro2110 ПРИХОДИТЕ #тцк #война ...
тцк беспредел,2025-08-15T14:37:42Z,1.42,🔴ТЦК СОВСЕМ ОЗВЕРЕЛИ! С ЛЮДЬМИ КАК СО СКОТОМ !!! Рiвенщiна  #тцк 📣,ПОВОРОТ НЕ ТУДА ⚖🚷,https://www.youtube.com/watch?v=yF08KqyUHzc,ТЦК. Беспредел ТЦК и Полиции #тцк #полиция #мобилизациявукраине.
тцк беспредел,2025-08-15T14:22:36Z,0.85,"🔴МУЖИК показал ТЦК, что он НЕ мясо и не крiпак !!!  #тцк 📣",ПОВОРОТ НЕ ТУДА ⚖🚷,https://www.youtube.com/watch?v=jE_D0_wXtQo,ТЦК. Беспредел ТЦК и Полиции #тцк #полиция #мобилизациявукраине.
тцк беспредел,2025-08-15T02:37:17Z,1.87,"«Чинили злостивий опір», - в Одесі відбулась масова сутичка чоловіка з ТЦК. Відбивали затриманого ",Інсайдер,https://www.youtube.com/watch?v=3iF7DhuVGdg,зсу #мобілізація #тцк #ухилянти #одеса.
тцк беспредел,2025-08-14T15:43:12Z,7.2,Беспредел ТЦК Эмоций много Трудные дни !!!,dmpro,https://www.youtube.com/watch?v=uxzbvVySlpk,ТГ https://t.me/dmpro2110 КАРТА : 5375235103902662 #тцк #выживание #мобилизация #dmpro #беспределтцк #зсу.
тцк беспредел,2025-08-13T13:30:47Z,14.32,ТЦК Схватили Человека за Шею !!! |Очередной Беспредел !,Arthur [FreeMan],https://www.youtube.com/watch?v=knA4ywBZ7bg,тцк #военные #война #мобилизация #полиция #выживание.
тцк беспредел,2025-08-12T17:01:01Z,0.27,"⚠️ ТЦК беспредел: війна в Україні, поліція та незаконні перевірки!",Legal Land,https://www.youtube.com/watch?v=hyKFXaJuXJY,"На вулиці — звичайний день війни, але в реальності війна в Україні давно перестала бути лише фронтом. Вона перетекла ..."
тцк беспредел,2025-08-12T16:23:15Z,7.3,Беспредел ТЦК Жизнь продолжается Много вопросов ,dmpro,https://www.youtube.com/watch?v=S3X97PQ0wNc,"ВСЕМ ПРИВЕТ СОУЧАСТНИКИ ХОРОШЕГО ВЕЧЕРА И НАСТРОЕНИЯ СПАСИБО БОЛЬШОЕ ВАМ ЗА ПРОСМОТР, ..."
