query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2026-03-01T05:00:56Z,0.23,Доганяйте😁 #бусифікація #бусификация #новини #тцк #news,ЗлийКіт,https://www.youtube.com/watch?v=rPPJ58zg6EY,
бусификация,2026-02-28T15:00:43Z,0.17,Мобілізація під дулом пістолету #бусифікація #бусификация #новини #тцк,ЗлийКіт,https://www.youtube.com/watch?v=PkQPOTW52bY,
тцк,2026-02-28T09:52:39Z,1.08,Украина. бусификация. ТЦК. диктатура.,Sinners of Terra,https://www.youtube.com/watch?v=oORFg4vw7xA,
бусификация,2026-02-28T05:00:23Z,0.2,Це ж треба так дістати людину... #бусифікація #бусификация #новини #тцк #news,ЗлийКіт,https://www.youtube.com/watch?v=E9GU-K0e8sY,
бусификация,2026-02-27T20:00:00Z,4.88,Скрепная бусификация удмурта на СВОйну...,скрепец неоБЫКновнный,https://www.youtube.com/watch?v=bmYUzyRaKtY,
тцк,2026-02-27T05:03:14Z,0.45,ТЦК ЭТО ГВАРДИЯ ЗЕЛЕНСКОГО #зеленский #тцк #бусификация #война #бондаренко  #зсу #мобилизация,ПОЛИТКУХНЯ,https://www.youtube.com/watch?v=xYlqeu1JSEk,
тцк,2026-02-27T05:00:11Z,0.27,ТЦК не очікували такої &quot;підстави&quot;😁 #бусифікація #бусификация #новини #тцк #news,ЗлийКіт,https://www.youtube.com/watch?v=BSAgMFOVc3Q,
бусификация,2026-02-26T16:32:43Z,3.0,"Бусификация появилась из-за того, что Луганский постил про нее видео. Если не постить - ее не будет",Луганский LIVE,https://www.youtube.com/watch?v=jPJFVhHzDEw,
бусификация,2026-02-26T15:01:22Z,0.68,Фіксація погрози вбивства від поліції до громадянина #бусификация #бусифікація #новини #тцк,ЗлийКіт,https://www.youtube.com/watch?v=l3VNl1o9rUs,
бусификация,2026-02-26T11:00:06Z,12.62,ОДЕССА 26 ФЕВРАЛЯ 2026. ИЗ РАБОТНИКОВ ТЦК ВОЕННЫХ СДЕЛАТЬ НЕВОЗМОЖНО! БУСИФИКАЦИЯ - ЯЗЫК ВРАГА!,Препод От Бога,https://www.youtube.com/watch?v=UYcjRoDmR7c,"Подписывайтесь на Boosty, чтобы смотреть реалити сериал «Беженец» : boosty.to/prepodotboga Или - становитесь ..."
тцк,2026-02-26T05:01:01Z,0.4,Дніпро.Заходи фільтрації. #бусификация #бусифікація #бусифікація #новини #тцк #news,ЗлийКіт,https://www.youtube.com/watch?v=podqt7L9fF4,
бусификация,2026-02-25T19:39:00Z,0.12,бусификация на Украине,Сержант Хуі,https://www.youtube.com/watch?v=OR1EKHLFyAM,
тцк,2026-02-25T15:00:57Z,0.33,Дивом врятувався🏃 #бусификация #бусифікація #новини #тцк #news,ЗлийКіт,https://www.youtube.com/watch?v=Tat-3_I02UE,
бусификация,2026-02-25T11:31:11Z,0.3,Бусификация повара. Украина. ТЦК,Inga,https://www.youtube.com/watch?v=dWZpXVqt2i0,
бусификация,2026-02-25T11:19:23Z,6.92,Почему Зеленский боится слова “бусификация” и откладывает выборы,Без Башен,https://www.youtube.com/watch?v=Oeg520Zzcvc,
бусификация,2026-02-25T11:02:49Z,0.75,БУСИФИКАЦИЯ на россии. Откровения школьниц москвы в чатрулетке.#бусификация,Барановод,https://www.youtube.com/watch?v=qZM7ySNm82Y,
бусификация,2026-02-25T05:14:41Z,5.38,Бравые сотрудники ТЦК #бусификация,Silky_3♎️,https://www.youtube.com/watch?v=xFyoBeFxMXk,"""Многие кадры принудительной мобилизации сгенерированы Россией с помощью искусственного интеллекта. Безусловно ..."
бусификация,2026-02-25T05:00:23Z,0.3,Бусифікація не вдалася😎 #бусификация #бусифікація  #новини #тцк #news,ЗлийКіт,https://www.youtube.com/watch?v=QLn4zB-FNgk,
бусификация,2026-02-24T20:31:20Z,1.3,Бусификация продолжается,Serhii Kuznetsov,https://www.youtube.com/watch?v=0oJJEPWexhM,
бусификация,2026-02-24T20:20:07Z,3.55,Бусификация — сделано в Clipchamp,igor98588,https://www.youtube.com/watch?v=iDGD0Fj-5AM,Песня о превратности судьбы. Посвящается братьям Украинцам.
бусификация,2026-02-24T15:01:34Z,0.27,Мразоти чи захисники? Хто такі ТЦК? #бусификация #бусифікація #новини #тцк,ЗлийКіт,https://www.youtube.com/watch?v=tpwrQGHb2Kg,
бусификация,2026-02-24T13:49:16Z,12.83,24 февраля ДНЕПР🔥ТЕРАКТ  ДНЕПР🔥БУСИФИКАЦИЯ УЖЕСТОЧАЕТСЯ🔥РЕЖИМ ДИКОГО🔥,dmpro,https://www.youtube.com/watch?v=ppQCMw-rI28,ДЛЯ ДОНАТОВ В ПОМОЩЬ АВТОРУ МОНО БАНКА https://send.monobank.ua/jar/QsDSpjCeG КАРТА БАНКА 4400 0055 5351 ...
бусификация,2026-02-24T05:00:16Z,0.48,Наслідки праці ТЦК... #бусификация #бусифікація #новини #тцк #news,ЗлийКіт,https://www.youtube.com/watch?v=B4W_FF5Y1Uc,
бусификация,2026-02-23T18:00:00Z,10.2,БУСИФИКАЦИЯ ЭТО НЕ ИПСО,АНДРЕЙ ЛУГАНСКИЙ НАРЕЗКИ,https://www.youtube.com/watch?v=rmMrWkH9s0k,
бусификация,2026-02-23T16:01:04Z,0.48,Тилові щурі-найбільша небезпека! #бусификация #бусифікація #новини #news,ЗлийКіт,https://www.youtube.com/watch?v=fi-hP2Hv1lA,
бусификация,2026-02-23T14:35:18Z,1.25,Бусификация закончится. Официально! #украина #тцк #зеленский #зсу,Vach News,https://www.youtube.com/watch?v=D2RyY2bhEBE,"Сейчас работаем над комплексной реформой мобилизации, — министр обороны Фёдоров."
тцк,2026-03-01T10:00:51Z,0.35,🔥Київ: ТЦК на Капоті!,Пильний Дніпрянин,https://www.youtube.com/watch?v=fQEwfJ2oxHM,Київ: ТЦК на Капоті! https://youtube.com/shorts/fQEwfJ2oxHM?feature=share #Shorts #ТЦК #Блокпост #ТЦКНаКапоті ...
тцк,2026-03-01T10:00:17Z,0.23,Я ВІДШИВ ТЦК І ЩО ВОНИ ТЕПЕР ЗРОБЛЯТЬ😡?!,Legal Land,https://www.youtube.com/watch?v=8mXaiB_maV0,тцк поліція незаконне затримання право на зйомку розшук ухилянтів незаконна мобілізація 1 факт = 1 норма: Спільні ...
тцк,2026-03-01T09:30:33Z,1.85,Єновина!Ганьба поліцейського та лікарі прикривають ТЦК? #влада #політика #блог,Блог Разумовського,https://www.youtube.com/watch?v=kAL-96yjpv8,
тцк,2026-03-01T09:24:59Z,2.75,#frunzepro #мобілізація #тцк,FRUNZE PRO,https://www.youtube.com/watch?v=MBJSl7Ed4qE,
тцк,2026-03-01T08:49:22Z,2.38,ОПОВІЩЕННЯ ЧИ ПОЛЮВАННЯ? ЧОМУ ЛЮДИ СТРІЛЯЮТЬ?#ТЦК#оповіщення#закон #правалюдини #мобілізація #Волинь,JustTolik,https://www.youtube.com/watch?v=-7VGHk3rl7c,ОПОВІЩЕННЯ ЧИ ПОЛЮВАННЯ? ЧОМУ ЛЮДИ СТРІЛЯЮТЬ? ⚖️ Волинський ТЦК звітує: під час «заходів оповіщення» ...
тцк,2026-03-01T08:19:43Z,0.38,"Закон є, але ТЦК плює на нього!",Політика без краваток,https://www.youtube.com/watch?v=IGo7q9WtP_U,"Лубінець каже: ТЦК не має права затримувати, але незаконні «облави» тривають щодня. #Гончаренко #Україна #тцк."
тцк,2026-03-01T07:49:07Z,0.3,Після Полону: в Одесі ТЦК Побив Героя Маріуполя!,MIL TECH,https://www.youtube.com/watch?v=OsoNgdzcHNc,Після Полону: в Одесі ТЦК Побив Героя Маріуполя! https://youtube.com/shorts/OsoNgdzcHNc В Одесі правоохоронці ...
тцк,2026-03-01T07:32:17Z,0.62,ТЦК ШАОРМИСТ,IVAN CHERNIHOV Чернігов Іван,https://www.youtube.com/watch?v=wLHuxaNtTs8,Подписывайтесь на канал вольных людей Наш канал: https://www.youtube.com/channel/UC1H9dRvEZShnXM2HxaUhEUA ...
тцк,2026-03-01T06:24:57Z,1.72,ПРО НАЯВНІСТЬ РОЗШУКУ ТЦК ДІЗНАВСЯ НА БЛОКПОСТІ,юридичний блог про мобілізацію і військову службу ,https://www.youtube.com/watch?v=L11Mwi6jB8A,3️⃣8️⃣0️⃣6️⃣6️⃣3️⃣4️⃣7️⃣5️⃣2️⃣8️⃣0️⃣ - вайбер/телеграм ПОПЕРЕДНІЙ ЗАПИС на консультацію ...
тцк беспредел,2026-03-01T06:01:08Z,9.47,ОДЕССА В АДУ! МАССОВАЯ ЭВАКУАЦИЯ ЛЮДЕЙ! ТЦК БЕСПРЕДЕЛ! БОМБЯТ ИРАН!,NEMO,https://www.youtube.com/watch?v=7D_vW3ihZXU,
тцк,2026-03-01T05:28:14Z,0.9,"ТЦК ЛОВЛЯТЬ ЛЮДЕЙ НЕ ТОМУ, ЩО ЇМ ТАК ХОЧЕТЬСЯ...#війна #бусифікація #тцк #мобілізація #зсу #україна",НЕЗАЛЕЖНІ МЕДІА,https://www.youtube.com/watch?v=DPlw9YimrQg,
тцк,2026-03-01T05:08:21Z,0.37,#тцк #music #музикадуші,SpivDushi,https://www.youtube.com/watch?v=cSW6PB3pd4w,
тцк,2026-03-01T04:00:31Z,1.92,"«Нема вже водія», - у Львові ТЦК зняли водія маршрутки. Пасажири вибігли і обурювались ",Інсайдер,https://www.youtube.com/watch?v=TkhFaHJN8hs,мобілізація #ухилянти #тцк #зсу #львів.
тцк,2026-02-28T21:46:55Z,0.42,@nastya_family_blog #ярчік #yarchik #ярчик #тцк #донечка #татодочка #гумор #жарти #shorts #short,Yarchik,https://www.youtube.com/watch?v=wiUl7TWxDoU,
тцк,2026-02-28T20:40:21Z,0.23,Он Осознал Что Натворил 😱#киев #тцк #украина,Кенди Ленд,https://www.youtube.com/watch?v=NHfRyDsxMCo,"Илон, Маск, Elon, Musk, tesla, тесла, тэсла, трамп, usaid, переговоры, интервью, сша, мирные, соглашения, зеленский, ..."
тцк,2026-02-28T19:03:59Z,4.03,ЖЕСТЬ! Бусифікація народного депутата! В Раді почнуть помічати проблему ТЦК?,Денис Галандзовський Новини Світу,https://www.youtube.com/watch?v=PnMdibiYcCI,Робота для будівельників в Польщі та Бельгії! Заповни заявку і менеджер надасть всі деталі ...
тцк,2026-02-28T19:00:42Z,1.4,⚡️Військовий ТЦК РІЗКО ЗВЕРНУВСЯ до всіх українців! #shorts,24 Канал,https://www.youtube.com/watch?v=k8nc1cInXCw,"24 Канал запускає подкасти! Шукайте нас на різних, зручних для вас платформах: https://linktr.ee/podcast24tv.ua."
тцк,2026-02-28T19:00:31Z,2.98,☎️Кому Дзвонити Коли Вбиває ТЦК або Поліція?,Пильний Дніпрянин,https://www.youtube.com/watch?v=OCuyGSG8e_M,Кому Дзвонити Коли Вбиває ТЦК або Поліція? Дайте номер телефону!
тцк,2026-02-28T18:23:53Z,2.82,#frunzepro #тцк #мобілізація,FRUNZE PRO,https://www.youtube.com/watch?v=m64g7S3pi3g,
тцк,2026-02-28T18:18:22Z,0.98,Відміна бусифікації з 1 березня #мобілізація #тцк #повістка #резервплюс #50плюс,Тверезий Погляд | Ігор Терлецький,https://www.youtube.com/watch?v=ML2I2CGYVHc,
тцк,2026-02-28T18:07:09Z,0.4,Скасування розшуку Тцк та штрафів Тцк!,Oleksandr Kurinnyi,https://www.youtube.com/watch?v=6dgywJCnKO4,"Мій блог https://diloprave.blogspot.com/?m=1 Підтримати канал, Фінансова підтримка каналу, блогу та правозахисної ..."
тцк,2026-02-28T18:00:47Z,1.32,#shortz #тцк #shorts #аномалии #ужас #осуждаю,Алмаз Сюбуков,https://www.youtube.com/watch?v=C6gofpsSEyI,
тцк,2026-02-28T17:47:03Z,3.92,Мобілізація з 1 березня: кому офіційно дозволили не йти в ТЦК,Тверезий Погляд | Ігор Терлецький,https://www.youtube.com/watch?v=yufopCkqC_w,Що насправді змінюється в правилах відстрочки від мобілізації з 1 березня? Розібрав ключові оновлення до 23-ї статті ...
тцк,2026-02-28T17:35:08Z,8.1,Українців пошили в дурні: почалося виправдовування незаконних дій ТЦК,Денис Галандзовський,https://www.youtube.com/watch?v=OtDqec5vLb4,Робота для будівельників в Польщі та Бельгії! Заповни заявку і менеджер надасть всі деталі ...
тцк,2026-02-28T17:10:58Z,0.62,ТЦК знову дає в штангу,Вони крадуть!,https://www.youtube.com/watch?v=Qnr41rrPqsE,
тцк,2026-02-28T16:38:24Z,2.43,Причем у них всех бронь и они улыбаются в камеру #киев #тцк,Ventulik,https://www.youtube.com/watch?v=C5XnxzAhE7M,
тцк,2026-02-28T16:23:03Z,1.5,Частная охранная фирма! #рекомендации #рек #україна #поліція #тцк #live #life #news #video,Krivbass UA,https://www.youtube.com/watch?v=uXhnQcJWfx0,
тцк беспредел,2026-02-28T16:17:05Z,12.08,ВОЙНА С ИРАНОМ И БЕСПРЕДЕЛ ТЦК !!!,Алексей Сидоров мнение.,https://www.youtube.com/watch?v=Qpt_mbXoRmI,БЕСПРЕДЕЛ ТЦК И ВОЙНА С ИРАНОМ !!!
тцк,2026-02-28T16:01:31Z,5.27,Новости Украины #12 | Поезд с телами военных / Перестрелка ТЦК / Родные ВСУшников не ждут их дома,Отряд Мартына Пушкаря,https://www.youtube.com/watch?v=HZvmTR1OL3U,"Дорогие друзья, в этом выпуске мы, как и всегда, обсудим главные резонансные новости прошедшей недели, связанные с ..."
тцк,2026-02-28T15:59:55Z,0.72,❗️ТЕРМІНОВИЙ ВИЇЗД АДВОКАТА ДО ТЦК — ЗАХИСТИЛИ ПРАВА КЛІЄНТА!❗️,ПРАВОВА ПОЗИЦІЯ ,https://www.youtube.com/watch?v=frPVynCVEBs,Записатись на безкоштовну консультацію і отримати відповідь на Ваше питання можна за інформацією нижче: ...
тцк,2026-02-28T15:27:35Z,1.15,"Той самий один із катів ТЦК, який напав на Київського Ревізора 17.02 у м. Хмільник.",Київський Ревізор,https://www.youtube.com/watch?v=vhQC0GoJMl8,"Той самий один із катів ТЦК, який напав на Київського Ревізора 17.02 у м. Хмільник. Вчора ця ж особа і ще кілька у ..."
