query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2026-02-14T15:43:36Z,0.15,Принімалово у Дніпрі. #бусификация #бусифікація #новини #тцк,ЗлийКіт,https://www.youtube.com/watch?v=Ryn9Q-b-lkU,
бусификация,2026-02-14T12:30:02Z,1.02,Бусификация &quot;добровольца&quot; с молчаливого согласия прохожих #войнавукраине2026 #зеленский #тцк,Velier Merider,https://www.youtube.com/watch?v=-vByW_RU1rM,
бусификация,2026-02-13T23:01:51Z,3.25,В КИЕВЕ ВО ВРЕМЯ БУСИФИКАЦИИ УМЕР МУЖЧИНА НИКТО ДАЖЕ НЕ ВЫЗВАЛ СКОРУЮ. ,Zubenko Roman ,https://www.youtube.com/watch?v=2Zh2AYMrx0E,
бусификация,2026-02-13T14:47:50Z,0.33,👀#тцк #бусифікація #бусификация #новини #україна,Vladyslav Lysiak ,https://www.youtube.com/watch?v=fNW6tXCT0VA,
бусификация,2026-02-13T12:00:06Z,4.63,Меня схватили посреди улицы и засунули в автобус. Вот что творят ТЦК в Украине...,"Моряк, который слишком долго плавал",https://www.youtube.com/watch?v=FoiIGHvkbJI,"ТЦК Украины 2026: бусификация, коррупция и нарушения прав человека. Разоблачение незаконных задержаний, схем ..."
бусификация,2026-02-13T04:00:00Z,1.05,Чатрулетка Украина – Бусификкации НЕТ #чатрулетка #украина #война #бусификация,MadLands: Onslaught,https://www.youtube.com/watch?v=EwtLlvj0I1o,Продолжаем искать БУСИФИКАЦИЮ. Где же она спряталась?
бусификация,2026-02-12T20:43:19Z,0.18,"😁 нардеп Горбенко сказал мобилизация бусификация  будет продолжаться,мо",cleefiugiud,https://www.youtube.com/watch?v=3o9IDFCHH5E,
бусификация,2026-02-12T19:35:19Z,7.92,Чатрулетка Украина – А Ты Сдал Зерно? #чатрулетка #украина #бусификация #война #рашка,MadLands: Onslaught,https://www.youtube.com/watch?v=NBabND0tHHA,Женщина из Украины: Донаты на бочку!
тцк беспредел,2026-02-12T13:43:35Z,11.47,12 февраля ДНЕПР🔥УХЫЛЯНТ И СЗЧ В ЧЁМ РАЗНИЦА🔥 БЕСПРЕДЕЛ ТЦК ДНЕПР🔥 БУСИФИКАЦИЯ ВЕЗДЕ🔥,dmpro,https://www.youtube.com/watch?v=Amhd4J1Qfgs,Дякую всім за донати та підтримку. Картка 4400 0055 5351 9510 Ви дуже допомагаєте мені виживати і продовжувати ...
тцк,2026-02-12T05:00:03Z,0.33,А люди то знають усе... #бусификация #бусифікація #новини #тцк,ЗлийКіт,https://www.youtube.com/watch?v=1HbkWq6G80s,
бусификация,2026-02-11T15:21:58Z,9.03,Бусификация. Кто следующий?,Адвокат Олег Лукьянчиков,https://www.youtube.com/watch?v=IyqJ-vsqj5I,Мой Telegram канал: https://t.me/Oleg_legalist/6947 Стать спонсором канала: ...
тцк,2026-02-11T05:00:14Z,0.28,Заслужив коп чи ні?🤔 #бусификация #бусифікація #новини #тцк,ЗлийКіт,https://www.youtube.com/watch?v=BTBurHoXlMg,
бусификация,2026-02-10T21:14:03Z,0.2,Бусификация... реалии... #humor #comedy #funny #всекругомвранье,Все кругом вранье!,https://www.youtube.com/watch?v=shkRij_lMrM,Бусификация... реалии #humor #comedy #funny #всекругомвранье.
бусификация,2026-02-10T18:06:52Z,11.38,🔥 НАЧАЛАСЬ БУСИФИКАЦИЮ ВСЕХ ПОДРЯД? ОТДАЛИ ПРИКАЗ? 😠,Правовое Государство,https://www.youtube.com/watch?v=TrVxtDj4f0Q,Авторы категорически осуждают любое нарушение законов Украины и прав человека. А также выступают против призывов ...
бусификация,2026-02-10T11:14:40Z,4.72,Бусификация не закончится? Что имел в виду Горбенко.,Без Башен,https://www.youtube.com/watch?v=xQ9mu8ywejE,
тцк,2026-02-10T05:01:00Z,8.28,ТЦК поймали моего друга. Сельская БУСИФИКАЦИЯ. Соседи Агенты ТЦК СП,ТЦК 365,https://www.youtube.com/watch?v=xvCXpFhV46A,Меня предала соседка. Она сдала моего друга ТЦК за 5000$. Теперь я снова один. Дневник уклониста. Часть 8 Восьмая ...
бусификация,2026-02-09T15:30:10Z,0.73,Юрий Подоляка: бусификация - как сбегают с фронта? / Metametrica #юрийподоляка #война #тцк,Metametrica,https://www.youtube.com/watch?v=HtV7N83HIFw,
бусификация,2026-02-09T15:30:43Z,0.73,Юрий Подоляка: бусификация - как сбегают с фронта? / Metametrica #юрийподоляка #война #тцк,Metametrica Live,https://www.youtube.com/watch?v=uQhcW_sWEws,
бусификация,2026-02-09T06:00:02Z,10.17,Могили3ация? Бусификация? Так это мы сами выбирали ... 🔥 РулетТВ 🔥,Миротворец,https://www.youtube.com/watch?v=am-N5-m2V1o,"Поддержать автора (СБЕР): 2202 2050 0321 0934 . Кому неудобен СБЕР, Donate.stream: https://donate.stream/mirotvorez ."
бусификация,2026-02-09T05:00:41Z,0.42,Законы не работают. Бусификация добралась до квартир!,Правовое Государство,https://www.youtube.com/watch?v=c4zv9cgx7g0,Авторы категорически осуждают любое нарушение законов Украины и прав человека. А также выступают против призывов ...
бусификация,2026-02-15T11:40:44Z,5.0,Измаил. Бусификация,Сергей,https://www.youtube.com/watch?v=MDGyzEi2Q2M,Ужас. У меня всё.
бусификация,2026-02-13T13:04:21Z,1.27,ТЦК 5 на 1 Бусификация продолжается,Serhii Kuznetsov,https://www.youtube.com/watch?v=cgOPg4oQs5k,
тцк,2026-02-15T13:00:34Z,13.93,🆘 Поліція та ТЦК перевіряють УСІХ чоловіків 18–60 років на військовий облік,Dima Poltava,https://www.youtube.com/watch?v=HbSQvsRyG5A,Поліція та ТЦК проводять масові перевірки військово-облікових документів у чоловіків 18–60 років. Чи мають право ...
тцк,2026-02-15T12:21:51Z,2.83,ТЕПЕРЬ ТЦК МОЖЕТ ЗАХОДИТЬ В ДОМ 🏠 #recommended #новости #shorts,УМНЕЕМ С ТИНОЙ 👊,https://www.youtube.com/watch?v=vgImySnLxNA,ТЦК В КАЖДЫЙ ДОМ #shortvideo #топ #comment #новостисегодня #best #дуэт.
тцк,2026-02-15T12:00:30Z,0.13,55 річний тато загинув від рук ТЦК,Світло в вірі shorts,https://www.youtube.com/watch?v=E-vBUg7DjDs,"Якщо Ви бажаєте Фінансово підтримати канал 1,2,5,10 грн це вже підтримка для нас! Дякуємо! Mono банк 4441 1110 4246 ..."
тцк,2026-02-15T12:00:53Z,10.02,Пистолет в руках женщины против ТЦК: жуткие детали стрельбы во Львове,Тарас Никифорчук,https://www.youtube.com/watch?v=TPTKOw6-SzA,Мой телеграм канал подпишитесь https://t.me/TarasOdessa E-mail: odessa-urist@ukr.net.
тцк,2026-02-15T11:00:00Z,0.85,ТЦК ЗАБИЛИ ДО СМЕРТІ,OSN UA,https://www.youtube.com/watch?v=-be_MPGMMkE,Військових ТЦК підозрюють у смертельному побитті чоловіка #новиниlive #ukrainenews #youtube #shorts #youtuber #тцк ...
тцк,2026-02-15T09:42:42Z,0.68,В Одесі ТЦКашники жорстоко побили чоловіка #yarchik #ярчік #ярчик #тцк #одеса #одесса #shorts,Yarchik,https://www.youtube.com/watch?v=YUJ2jzfmNnE,
тцк,2026-02-15T09:33:31Z,0.37,55 летнего  мужика забусярило ТЦК,Слово за Тарасом,https://www.youtube.com/watch?v=2eOjZ4eCBlA,55 летнего мужика забусярило ТЦК.
тцк,2026-02-15T09:30:25Z,0.67,"Виклик до ТЦК: головне, що потрібно знати",Оксана Скрипка,https://www.youtube.com/watch?v=nZNPv800BNA,"Виклик може бути не для призову, а для уточнення даних. Чому викликають і що робити — дивіться у відео. #тцк ..."
тцк,2026-02-15T09:00:56Z,2.63,Де бодікамери ТЦК?,Адвокат Роман Сімутін,https://www.youtube.com/watch?v=kAIlbLW4cAA,"Постанова Кабміну 560 чітко прописує, що: “Під час вручення повістки здійснюється фото- і відеофіксація із застосуванням ..."
тцк,2026-02-15T09:00:07Z,0.65,&quot;Киянин&quot; про методи роботи тцк,OLIVER,https://www.youtube.com/watch?v=3dJ9jmYVayw,
тцк,2026-02-15T09:00:25Z,13.97,Мобілізація без правил: Зеленський дав ТЦК повний КАРТБЛАНШ,Дмитро Чекалкин,https://www.youtube.com/watch?v=ELk_AuD2e8o,"Зеленський, мобілізація, ТЦК, Дружба, транзит нафти, вибори під час війни, безкарність, корупція, оборона України. Хто ..."
тцк,2026-02-15T08:48:09Z,0.25,#рекомендации#зеленский #война #политика #полиция #зсу #тцк #украина #новости #тцктасп #shorts #сбу,Узаконенный абсурд ,https://www.youtube.com/watch?v=hzZ28jYwQ3k,
тцк,2026-02-15T08:05:32Z,2.3,"Чому поліція, ТЦК та суди пішли проти власного народу?#ПраваЛюдини #Мінфін #ТЦК #поліція #свавілля",JustTolik,https://www.youtube.com/watch?v=ERNIgtsNVBE,"Часто отримую запитання: ""Чому поліція, ТЦК та суди пішли проти власного народу?"". Відповідь набагато простіша, ніж ви ..."
тцк,2026-02-15T07:55:19Z,4.13,Офіційно підтвердили шалену кількість злочинів ТЦК. Що буде далі?,Денис Галандзовський Новини Світу,https://www.youtube.com/watch?v=AeknhzP-jxA,Робота для будівельників в Польщі та Бельгії! Заповни заявку і менеджер надасть всі деталі ...
тцк,2026-02-15T07:49:05Z,1.42,Саджати всіх з ТЦК?,Вільна думка 🇺🇦,https://www.youtube.com/watch?v=izwk6FBKJBo,ТЦК безкарно порушують Конституцію й права звичайних людей. #Україна #Арестович #ТЦК.
тцк,2026-02-15T07:31:03Z,0.62,Поліція і ТЦК прийміть привітання з днем закоханих від українців.,in time Ukraine,https://www.youtube.com/watch?v=pdFkqrukVgM,"Полиция и ТЦК примите поздравления с днем влюбленных от украинцев. Police and TCK, please accept Valentine's Day ..."
тцк,2026-02-15T07:29:34Z,0.33,Телефон тцк,Плюсплюс,https://www.youtube.com/watch?v=fhROkLYpo34,
тцк,2026-02-15T05:56:28Z,1.03,Версія одеського ТЦК про напад на їх співробітника,BOMB NEWS,https://www.youtube.com/watch?v=ci6oF_N_ea8,тцк #одесса #війнавукраїні #мобілізація.
тцк,2026-02-15T04:00:00Z,2.2,ТЦК на блокпосту в Ровно: юридические советы и механизмы защиты,ЄВСЮТІН Shorts,https://www.youtube.com/watch?v=67uGHPBSVp8,"Я адвокат по военным, миграционным, уголовным, семейным, экономическим, международным делам с 2007 года. Имею ..."
тцк,2026-02-14T20:36:31Z,2.4,Черновцы вышли против беспредела ТЦК. Кто следующий?,Правовое Государство,https://www.youtube.com/watch?v=b7LPUV8ytpk,
тцк,2026-02-14T20:01:17Z,0.52,Втік від ТЦК.,Vitalii,https://www.youtube.com/watch?v=Nex-Zlx8hQc,тцк #дніпро #війна #війнавукраїні #україна #росія #втеча.
тцк,2026-02-14T19:39:42Z,1.58,ТЦК Святошинський район місто Київ,Київ VS,https://www.youtube.com/watch?v=bnWBK4gCrYo,
тцк,2026-02-14T19:08:38Z,1.85,Инструкция о том как нужно вести себя с тцк #новости #vilna #сатира #волонтерство #новости,VILNA,https://www.youtube.com/watch?v=Ak7DJ_Q_91E,
тцк,2026-02-14T19:00:19Z,0.12,"Бачиш, як тікають від ТЦК? Підніжки, постріли та донати #ТЦК #Мобілізація #Фронт #Україна #Мінаєва",Публіцист,https://www.youtube.com/watch?v=OOZUwe-W7c8,"Волонтерка Євгенія Мінаєва дала «інструкцію» тим, хто помічає втечу від ТЦК: підставляти підніжку, дякувати за роботу і ..."
тцк,2026-02-14T18:57:29Z,1.98,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=42_bIgRZYrc,
тцк,2026-02-14T18:48:39Z,2.0,в Дніпрі справжній екшн . Дід врятував чоловіка від мобілізації та тцк.,Сергій,https://www.youtube.com/watch?v=EfjKee__H1I,"Дніпро. Відео, яке зараз всі обговорюють. Ситуація напружена, емоції зашкалюють. Але головне питання — чи все ..."
тцк,2026-02-14T18:35:03Z,2.98,ТЦК победил в суде,Адвокат Олег Лукьянчиков,https://www.youtube.com/watch?v=uCUXLB_aFv4,ТЦК победил в суде. ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣   адвокат консультация тцк. #лукьянчиков ...
тцк,2026-02-14T18:35:45Z,0.45,Чому ТЦК перебарщують?,Тактичний Табір,https://www.youtube.com/watch?v=4RmRSGgu8aM,
тцк,2026-02-14T18:34:36Z,1.18,Мы никогда не сдадимся! ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣👈 адвокат консультация тцк,Адвокат Олег Лукьянчиков,https://www.youtube.com/watch?v=ThV65OIWXQw,Мы никогда не сдадимся! ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣   адвокат консультация тцк.
тцк,2026-02-14T18:34:32Z,1.58,"Кому заплатить, чтобы снять розыск ТЦК? ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣👈 адвокат консультация тцк",Адвокат Олег Лукьянчиков,https://www.youtube.com/watch?v=BtwKTesiEzA,"Кому заплатить, чтобы снять розыск ТЦК? ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣   адвокат ..."
тцк,2026-02-14T18:04:32Z,0.1,ТЦК і “підніжка”? Гучна заява волонтерки,OXI NEWS,https://www.youtube.com/watch?v=4BtsHQnX73s,"Волонтерка Євгенія Мінаєва зробила гучну заяву про ТЦК: якщо хтось тікає від мобілізації, її пропонують «поставити ..."
тцк,2026-02-14T18:00:34Z,0.17,"ТЦК «Ті, хто воює — і ті, хто мовчить» #новини #україна #гумор #коміки #тцк #ухилянти #вірусне",AI Gone Crazy,https://www.youtube.com/watch?v=VAsaW-ypaUE,"Біля трибуни — військова ЗСУ без ніг. Вона втратила їх на фронті, але не втратила голос. Перед нею — депутати у ..."
тцк,2026-02-14T17:40:00Z,8.55,ТЦК ВБИВАЮТЬ людей! ПРЯМО В МЮНХЕНІ - ЗЕЛЕНСЬКОГО заткнули. БУНТ - депутати пішли ПРОТИ. Це кінець,НАС.Інфо,https://www.youtube.com/watch?v=LfLtniNIZOs,Станьте спонсором каналу: https://www.youtube.com/channel/UCy3biyiu0UWvWjoFTvMcbbw/join.
тцк,2026-02-14T17:37:29Z,4.27,"ТЦК з поліцією: візьміть, будь ласка, повістку. Нова конфліктна ситуація між цивільними та ТЦК",vibroplus,https://www.youtube.com/watch?v=3Edx_HnGkIM,"5351 1606 0041 6875 - підтримати автора донатом та його місії, всі стріми проводяться в Тік ток ..."
тцк,2026-02-14T17:34:16Z,1.4,#консультаціяадвоката #оскарження#виконавча#постанови#тцк,Адвокат Дмитро Баранник,https://www.youtube.com/watch?v=cAxFxMn1U4k,
тцк,2026-02-14T17:34:30Z,1.42,"ТЦК проти діда, що сталось у Дніпрі",Адвокат Савко Віталій,https://www.youtube.com/watch?v=uv83ih-GnLk,"ТЦК проти діда, що сталось у Дніпрі Адвокат Віталій Савко у соціальних мережах: Інстаграм: ..."
тцк,2026-02-14T17:00:00Z,1.48,Как избежать проблем с ТЦК: юридические советы и механизмы защиты при ДТП,ЄВСЮТІН Shorts,https://www.youtube.com/watch?v=Kxp9LnuiU0U,"Я рассказываю о двух реальных случаях, когда люди попали в сложные ситуации из-за обращений ТЦК. Обсуждаю, почему ..."
тцк,2026-02-14T17:00:32Z,0.42,🔥Київ ПРОТИ Свавілля ТЦК,Пильний Дніпрянин,https://www.youtube.com/watch?v=ISSjYsuVcYc,Київ ПРОТИ Свавілля ТЦК https://youtube.com/shorts/ISSjYsuVcYc?feature=share Ставте пишіть коментарі та підписуйтесь ...
тцк,2026-02-14T16:30:09Z,0.98,"Чим зараз займається поліція, окрім того, що ходить з ТЦК?",DumskayaTV,https://www.youtube.com/watch?v=7XOcjjIPnmQ,
тцк,2026-02-14T16:28:39Z,0.68,Як ви оцінюєте роботу ТЦК? Діліться своїми думками в коментарях під цим відео! 👇,TERMINOVO UA,https://www.youtube.com/watch?v=De7vkYy1tBw,
тцк,2026-02-14T16:01:25Z,9.35,ФРОНТ ГОРИТ! ВСУ перешли в масштабное наступление! ТЦК ловят всех без разбора,ПолитКонтур,https://www.youtube.com/watch?v=ziwjqQuvA3A,ФРОНТ ГОРИТ! ВСУ перешли в масштабное наступление! ТЦК ловят всех без разбора     Мой телеграм канал ...
тцк,2026-02-14T16:00:06Z,3.7,Как избежать проблем с ТЦК: юридические советы и механизмы защиты,YEVSIUTIN from KYIV CITY,https://www.youtube.com/watch?v=OmmFwf2Sw20,"Я рассказываю о двух реальных случаях, когда люди попали в сложные ситуации из-за обращений ТЦК. Обсуждаю, почему ..."
тцк,2026-02-14T15:22:32Z,5.35,Безпрецедентна брехня в ефірі від речника ТЦК!,Денис Галандзовський Новини Світу,https://www.youtube.com/watch?v=-TqgG0xMG60,Робота для будівельників в Польщі та Бельгії! Заповни заявку і менеджер надасть всі деталі ...
тцк,2026-02-14T14:43:12Z,2.78,ОБШУК для мобілізації #мобілізація #тцк #адвокатнеклеса #неклеса,Адвокат Неклеса,https://www.youtube.com/watch?v=th7_GBl_KhI,
тцк,2026-02-14T14:34:15Z,1.03,Кого точно не можна чіпати #тцк #адвокатнеклеса #неклеса #мобілізація,Адвокат Неклеса,https://www.youtube.com/watch?v=NEY52cl4wkc,
тцк,2026-02-14T14:04:42Z,1.87,Хто почав стрілянину? #мобілізація #тцк #адвокатнеклеса #неклеса,Адвокат Неклеса,https://www.youtube.com/watch?v=S_y7a3szfUE,
