query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2025-08-31T17:26:32Z,1.13,🤬ТЦКашніки вже б&#39;ють жінок. #бусификация #бусифікація #поліція #силова #тцк #новини #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=9TYuHUjsxHA,
тцк,2025-08-31T05:10:13Z,1.58,🙄Військовий дає БАЗУ. #бусификация #бусифікація #силова #поліція #тцк #новини #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=-lsuC1k38RE,
бусификация,2025-08-30T14:13:19Z,0.37,Неудачная бусификация,Saloboy,https://www.youtube.com/watch?v=0KxDaKlrmYA,
бусификация,2025-08-29T15:07:13Z,0.42,🙄Ситуація на кордоні. А влада каже інше😂 #бусификация #бусифікація #силова #поліція #тцк #новини,Реалії України 🇺🇦,https://www.youtube.com/watch?v=k-H2UiNyyEU,
бусификация,2025-08-29T15:04:49Z,0.48,😂Сила є-розум не потрібен! #бусифікація #бусификация #силова #поліція #тцк #новини #мобілізація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=9zwlKtCmLu8,
бусификация,2025-08-29T07:29:27Z,0.47,#мемы #мем #базамема #бусификация #прикол #россия,База.мема,https://www.youtube.com/watch?v=Ms06SlJzIzY,
бусификация,2025-08-29T02:27:32Z,1.1,🙄Ситуація на блокпосту.Підпишись♥️щоб знати більше👀 #бусификация #бусифікація #тцк #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=kvJcMfRVYmM,
бусификация,2025-08-28T06:12:03Z,0.22,"😁Отака вона, народна любов.Підпишись♥️щоб знати більше👀 #бусификация #бусифікація #тцк #поліція",Реалії України 🇺🇦,https://www.youtube.com/watch?v=EJtUx6M-bf0,
бусификация,2025-08-28T06:10:03Z,2.97,‼️Вперше‼️Судять поліцейського за доставку чоловіка в ТЦК‼️#бусификация #бусифікація #тцк #поліція ,Реалії України 🇺🇦,https://www.youtube.com/watch?v=TNtdNArNgGY,Мабуть вперше за весь час будуть судити поліцейських за неправомірні дії та підробку фактів! Вони не законно затримали ...
бусификация,2025-08-27T12:44:29Z,0.23,🤬Суми.No comments. #бусификация #бусифікація #тцк #поліція #силова #новини #мобілізація #военкомат,Реалії України 🇺🇦,https://www.youtube.com/watch?v=MiJCzD_pFEE,
тцк,2025-08-27T08:01:06Z,2.68,&quot;Бусифікація&quot;: Як ТЦК порушує порушує закон? #shorts,Мережа права,https://www.youtube.com/watch?v=vi6Unw5e8e0,Дивіться повне відео: https://youtube.com/live/TcIcCYDLgg8 Залишити заявку на БЕЗКОШТОВНУ консультацію: ...
бусификация,2025-08-25T12:24:27Z,1.03,Люта БАЗА‼️😁Підпишись♥️щоб знати більше👀 #бусификация #бусифікація #тцк #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=esj2BzdjjI8,
