query,publishedAt,duration_min,title,channelTitle,url,description
тцк беспредел,2025-11-02T18:38:05Z,0.85,МЕНТОВСКИЙ БЕСПРЕДЕЛ. Вот вам и бусификация!,Недомобилизованный Украинец,https://www.youtube.com/watch?v=mCI_lEQqnQM,Жуткие кадры незаконной мобилизации. Два мента избили бусифицированного мужчину. Не забывай и про второй мой ...
бусификация,2025-11-01T16:15:04Z,9.63,Неожиданное решение по мобилизации с ноября шокирует всех,Морской юрист Николай Гольбин,https://www.youtube.com/watch?v=mTkV7hD32t0,Подписывайтесь на телеграм канал https://t.me/NikolayGolbin ◇ Новый призыв с 1 ноября затронет ВСЕХ мужчин.
тцк,2025-11-01T04:15:04Z,0.37,#тцк #безумные #бусификация #войнавукраине2025 #прикол #юмор,Musik Karpat ,https://www.youtube.com/watch?v=18sbhALsuqw,
бусификация,2025-10-31T19:27:02Z,0.28,Бусификация в деле,TvShows,https://www.youtube.com/watch?v=MLr25Xf19os,
бусификация,2025-10-31T13:06:23Z,10.02,Бусіфікація адвоката. А прості люди для влади це зовсім - ніхто ,Ochikole Pravda,https://www.youtube.com/watch?v=l9zHipvK8Nc,
бусификация,2025-10-31T06:00:30Z,13.47,🤯 Бусификация вместо свободы. Европа не замечает диктатуру и нарушение прав. Мобилизация и ТЦК,Liberty UA,https://www.youtube.com/watch?v=KlhVno9ufjg,"В этом фрагменте эфира на канале Liberty UA Сергей Доротич рассуждает о том, во что превращается Украина и как на ..."
бусификация,2025-10-30T19:44:01Z,0.77,Таро прогноз Бусификация если это будет продолжаться #таро #irinaklever,Таро прогноз ТВ,https://www.youtube.com/watch?v=_me84dWl-U4,Поддержка канала: Моно: 4441111067930218 paypal: vipp9997@yahoo.com Ссылка на Patreon: ...
бусификация,2025-10-30T17:05:56Z,1.72,🔥 Люди Устали От Бусификации | Одесситы Выгнали Беспредельщиков 😳 #тцк #тцксп #тцктасп #полиция,Правовое Государство,https://www.youtube.com/watch?v=w_0RgbMmm_E,"Станьте спонсором канала, и вы получите доступ к эксклюзивным бонусам. Подробнее: ..."
бусификация,2025-10-30T16:40:32Z,1.93,🔥 Бусик ТЦК Упал И Перевернулся Сам? Одесситы Устали Терпеть! 😳 #полиция #тцк #тцксп #тцктасп,Правовое Государство,https://www.youtube.com/watch?v=JS6Eom0-HmM,"Станьте спонсором канала, и вы получите доступ к эксклюзивным бонусам. Подробнее: ..."
бусификация,2025-10-30T15:01:45Z,1.0,Україномовна Тітушка 👀 Допомагає Бусифікаторам! 🐔 #згідно32 #бусифікація #поліціяукраїни #shorts,Пильний Дніпрянин,https://www.youtube.com/watch?v=v3uloL7JPiU,Автор www.tiktok.com/@volk6120 @PoliceofDnipro Україномовна Тітушка Допомагає Бусифікаторам! #згідно32 ...
бусификация,2025-10-30T10:40:03Z,0.15,ТЦК — против перемирия,Недомобилизованный Украинец,https://www.youtube.com/watch?v=tN3XJuCAR2E,"Уверен, что видео сгенерировано нейросетью. Но, что скажете, далеко ли оно от правды? Выгодно ли ТЦКшникам чтобы ..."
бусификация,2025-10-30T09:21:06Z,0.18,Перехожі рятують чоловіка‼️Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=7XdwV5Oe30w,
бусификация,2025-10-30T09:13:08Z,0.43,В Дніпрі продовжується бусифікація🤬Підпишись🔥щоб бути в курсі подій #бусификация #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=0KE7uQABoKc,
бусификация,2025-10-30T09:08:45Z,0.27,Перевернули бус ТЦК‼️Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк #бусификация,Реалії України 🇺🇦,https://www.youtube.com/watch?v=vq_y2nvzN_A,
бусификация,2025-10-30T09:00:11Z,1.03,В Одесі почався самосуд над ТЦК‼️Частина#2Підпишись🔥щоб бути в курсі #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=amQcDivzcvQ,
бусификация,2025-10-30T08:58:03Z,1.23,В Одесі розлючений натовп лінчує ТЦК‼️Частина#1Підпишись🔥щоб бути в курсі #бусификация #бусифікація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=xDwbnlOs5nw,
бусификация,2025-10-30T08:53:39Z,1.25,ТЦК отримали по заслузі в Одесі#тцк #одеса #7км #бусификация,Чорний Блокнот ,https://www.youtube.com/watch?v=A2vu0VUzUpw,
бусификация,2025-10-30T03:12:19Z,0.98,Як зараз перевіряється дружба...Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=9eZayneafl0,
бусификация,2025-10-29T23:40:18Z,0.33,Бусификация в Киеве на Куреневке,Pavel T (P 189),https://www.youtube.com/watch?v=IlzVOGdp3ik,
бусификация,2025-10-29T18:44:38Z,0.12,Дніпро.Вечірня бусифікація👀Підпишись🔥щоб бути в курсі подій #бусификация #тцк #силова,Реалії України 🇺🇦,https://www.youtube.com/watch?v=xy8PqtgdRaA,
бусификация,2025-10-29T13:25:39Z,0.23,Щось не сходиться з методичками ..Підпишись🔥щоб бути в курсі #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=JmDAfh8U0ek,
бусификация,2025-10-29T12:21:19Z,0.77,ТЦК вляпались в скандал‼️Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=Y_GRNNtbV7Q,
бусификация,2025-10-29T12:16:47Z,0.2,Запаковка чергового &quot;добровольця&quot;🤬Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=bB5efQ9EYek,
бусификация,2025-10-29T11:29:13Z,3.68,[Q&amp;A вопрос 2/13] Связаны ли &quot;бусификация&quot; в Украине и международная защита в Польше?,Международная защита | Легализация в Польше,https://www.youtube.com/watch?v=-p3GMNwGrIs,Можно ли получить защиту без личных угроз? Достаточно ли фактов массового насилия в Украине? Вам нужна помощь?
бусификация,2025-10-29T10:09:11Z,1.88,🤯Оповіщення в Кременчуці‼️Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=6Im4XCbEh80,
бусификация,2025-10-29T08:28:07Z,0.97,Далекобійник озвучив думки мільйонів‼️Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація#тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=tReL8zZLZ1g,"У відео може бути чутна нецензурна лексика, що пролунала під час реальної події. Контент має новинний та ..."
бусификация,2025-10-29T04:31:22Z,1.22,Жахлива статистика ТЦК‼️Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=gzRtz_xujZo,
бусификация,2025-10-29T04:07:10Z,1.3,Бусифікували водія таксі у Києві ‼️Підпишись🔥щоб бути в курсі подій #тцк #бусифікація #бусификация,Реалії України 🇺🇦,https://www.youtube.com/watch?v=PLrt4oCj844,
бусификация,2025-10-28T19:49:15Z,1.22,Бусификация на Сахарова . Одесса, WAR in UKRAINE 2022 !,https://www.youtube.com/watch?v=j4tSVeI4XgY,ВСЕМ КТО ХОЧЕТ ПОМОЧЬ ЛЮДЯМ ВЫЖИТЬ : TO EVERYONE WHO WANTS TO HELP PEOPLE SURVIVE: MONOBANK ...
бусификация,2025-10-28T17:54:32Z,0.18,Свободу Ухилянтом  Смерть ТЦК,Александр Макушин,https://www.youtube.com/watch?v=cS5WmYrP2-Q,"Мужик Убегает по Тисе от ТЦК #ухилянти, #тцк, #тиса, #идетповоде, #бусификация."
бусификация,2025-10-28T14:46:36Z,0.93,9 ТЦКашніків на 1 цивільного‼️Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=pH0TqquUznE,
бусификация,2025-10-28T10:14:20Z,0.13,А що буде з дитиною їх не цікавить⁉️Підпишись🔥щоб бути в курсі подій #тцк #бусифікація #бусификация,Реалії України 🇺🇦,https://www.youtube.com/watch?v=7X3lEShqw08,
бусификация,2025-10-28T04:04:13Z,0.97,Коли це закінчиться???Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=OuGMJHqM0jo,
бусификация,2025-10-28T03:25:23Z,0.32,Вечірня мобілізація в Одесі.Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=ItJldmol414,
бусификация,2025-10-28T03:08:13Z,2.12,Перехожі завадили бусифікації‼️Підпишись🔥щоб бути в курсі подій #тцк #бусифікація #бусификация,Реалії України 🇺🇦,https://www.youtube.com/watch?v=sXK5UXEuW8I,
бусификация,2025-10-28T01:45:43Z,0.5,"«Ми як влада ганьбимо Україну бусифікацією», - нардеп-слуга",Інсайдер,https://www.youtube.com/watch?v=pFXoy31A3mQ,одеса #мобілізація #тцк #ухилянти #зсу.
бусификация,2025-10-27T15:09:41Z,0.88,Добровольная бусификация в Сумской области,Pavel T (P 189),https://www.youtube.com/watch?v=ZA-yl47817U,https://promobox.cc/a/103207 электронный кошелек для зароботка.
бусификация,2025-10-27T15:00:30Z,0.25,👌Найвищу Цінність В Бусік! #тцк #поліціяукраїни #згідно32 #мобілізація #пильнийдніпрянин #shorts,Пильний Дніпрянин,https://www.youtube.com/watch?v=8MrvlSbJSu8,PoliceofDnipro Найвищу Цінність В Бусік! #тцк #поліціяукраїни #згідно32 #мобілізація #пильнийдніпрянин #shorts #поліція ...
бусификация,2025-10-27T14:54:44Z,9.67,БУСИФИКАЦИЯ ЕСТЬ (НЕТ) и это ХОРОШО (ПЛОХО),НЕ правовое государство,https://www.youtube.com/watch?v=3KZTvAq-OyQ,Нужное подчеркнуть. Стать спонсором канала - https://www.youtube.com/channel/UCp7HWABmkkNM960mu6SlWSA/join ...
бусификация,2025-10-27T12:36:53Z,0.25,"Ніколи не було, і ось знову...Підпишись🔥щоб бути в курсі подій #бусификация #бусифікація #тцк",Реалії України 🇺🇦,https://www.youtube.com/watch?v=JyTR6AOdsRI,
бусификация,2025-10-27T03:17:25Z,0.88,Сутичка цивільних з поліцією‼️Підпишись🔥щоб бути в курсі #бусификация #бусифікація #тцк,Реалії України 🇺🇦,https://www.youtube.com/watch?v=nEyIIaWp52E,
тцк,2025-11-02T22:11:38Z,2.68,М0БIЛI3AЦІЯ перетворилась на 3Л0ЧИHHI yгрyпyвaння Українці НЕ ХУДОБА‼️#тцк #мобілізація #харків #шок,Говоримо як Є!,https://www.youtube.com/watch?v=T8zycJl-eQ8,
тцк,2025-11-02T22:08:30Z,9.88,"НАС ПОЙМАЛИ РУССКiЙ ТЦК И ОТПРАВiЛi НА СВО, БАНДiРА, ЦiФРОВОЙ ЦiРК, ФРЭДi ФАЗБiР В МАiНКРАФТ #1",GmdForgetto,https://www.youtube.com/watch?v=6camKWYToxM,Главные Актеры:@DemPain11 @GREEDIEW #gta5#гта5 #Скорти #гта5моды #видеогта5моды #gta5моды #обзормода ...
тцк,2025-11-02T21:46:39Z,0.25,"Штурмовик «Ласточка» о ТЦК , мобилизации #тцк #україна",ЗСУ 🇺🇦 Бабули ,https://www.youtube.com/watch?v=GVqtp8Nd0Hw,
тцк,2025-11-02T21:00:53Z,0.35,В ЦНАП брати тільки оригінали! 😱 #україна #новини #мобілізація #тцк #війна #відстрочка #ЦНАП,ALL ,https://www.youtube.com/watch?v=uVrtfsl-x1U,
тцк,2025-11-02T20:59:03Z,3.02,Нас не зламає ніхто 🇺🇦#тцк #сила #повага,Голос народу UA,https://www.youtube.com/watch?v=srqN-DScg5A,
тцк,2025-11-02T20:50:26Z,0.08,Ціни на &quot;вихід із ТЦК&quot;: від $1000 до $15000 – Гончаренко,OXI NEWS,https://www.youtube.com/watch?v=dQsArupn8Qc,"Нардеп Олексій Гончаренко заявив, що ""вийти з бусика ТЦК"" коштує від $1000 до $8000, а якщо людина вже потрапила в ..."
тцк,2025-11-02T20:29:18Z,0.73,#радиорусскийhessen #slavikrh #сво #всу #зсу #война #украина #тцк,Радио Русский Hessen,https://www.youtube.com/watch?v=FCTgNzfDSjQ,
тцк,2025-11-02T20:00:57Z,3.02,Безкарність ТЦК.#тцк #нація #українськийютуб,Світ України ,https://www.youtube.com/watch?v=sVvH2Ialh7s,
тцк,2025-11-02T19:56:35Z,2.93,ТЦК і не тільки #тцк #україна #перемога #життязакордоном #славаукраїні #аналітика #канал #майбутнє,Не мовчи!,https://www.youtube.com/watch?v=2Md2Uj8GjN8,
тцк,2025-11-02T19:51:01Z,0.25,#UA #реєстр2025 #Тцк Тцк не ворует это честное лож. #Украина #Ukraine #Правда #ПравдаУкраины,Yaro Wave,https://www.youtube.com/watch?v=xjyN72RjIMU,
тцк,2025-11-02T18:33:17Z,1.57,"Свавілля та порушення прав — тема, яка хвилює #зсу #тцк  #свавілля #жахіття#військові",Перевірині фікти,https://www.youtube.com/watch?v=qjGf-JY2nQ8,
тцк,2025-11-02T18:19:37Z,0.15,штрафы от ТЦК -  ЭТО ДИКОЕ НАРУШЕНИЕ ЗАКОНОВ,Слово за Тарасом,https://www.youtube.com/watch?v=qw7Sk7T8Ge4,штрафы от ТЦК - ЭТО ДИКОЕ НАРУШЕНИЕ ЗАКОНОВ.
тцк,2025-11-02T18:05:54Z,0.8,#війнавукраїні #наші #еміграція #тцк #українці #новиниукраїни #славазсу,Іванчук Сергій,https://www.youtube.com/watch?v=HMZfGTkTsmo,
тцк,2025-11-02T18:00:46Z,0.23,МЕНЕ ЗАТРИМАЛИ ТЦК — ЩО МНЕ РОБИТИ?!,Legal Land,https://www.youtube.com/watch?v=gwjHqxF-JfE,"ТЦК заблокували авто покрівельників і не відпускають людей. Робітники їдуть на роботу — ремонтувати дахи там, де навіть ..."
тцк,2025-11-02T18:00:59Z,1.1,ТЕРПЕЦЬ УРВАВСЯ!СУПРОТИВ ТЦК #вукраине,Rango UA,https://www.youtube.com/watch?v=otSOuaXkFRQ,
