query,publishedAt,duration_min,title,channelTitle,url,description
тцк,2026-01-10T18:35:47Z,1.0,"ТЦК продовжують відловлювати людей вдень і вночі, не даючи спокою звичайним громадянам",Ukrainian_View,https://www.youtube.com/watch?v=x9eyR1bUhes,Тільки разом ми можемо захистити себе і своїх рідних. Не залишайтеся осторонь!
тцк,2026-01-10T18:12:24Z,0.1,Буданов пообіцяв рішення щодо СЗЧ та корупції у ТЦК,Новини України,https://www.youtube.com/watch?v=j0Ch014PRMM,Буданов пообіцяв рішення щодо СЗЧ та корупції у ТЦК.
тцк,2026-01-10T18:08:24Z,11.4,"Документы СССР,ТЦК, Жириновский ",Хари$love,https://www.youtube.com/watch?v=BGqxa-pf_gI,
тцк,2026-01-10T17:59:30Z,1.13,Розборки по - гуцульськи! Гуцули VS ТЦК… #україна #онлайн #життя,Ukraine Daily News,https://www.youtube.com/watch?v=BcDHoYE9svw,"ТУТ ЗБИРАЮТЬСЯ СВОЇ ті, кому важливо розуміти і створювати контент усвідомлено Це більше, ніж сторінка Деталі ..."
тцк,2026-01-10T18:00:12Z,0.15,«Коза пішла у воду — ТЦК пішли геть #shorts #тцк #україна #new #humor #ржакадосліз #коміки #вірусне,AI Gone Crazy,https://www.youtube.com/watch?v=4YHyaWzuMac,«Коза пішла у воду — ТЦК пішли геть» ⚠️Відео створено з використанням штучного інтелекту на основі оригінального ...
тцк,2026-01-10T17:55:00Z,0.07,БУДАНОВ ЗАЯВИЛ О МЕРАХ ПРОТИВ КОРРУПЦИИ В ТЦК И СЗЧ В АРМИИ #новости,BloxNews,https://www.youtube.com/watch?v=wrN7I7oG6ok,"Новый глава ОФИСА ПРЕЗИДЕНТА УКРАИНЫ Кирилл БУДАНОВ заявил о подготовке решений, направленных на борьбу с ..."
тцк,2026-01-10T17:50:05Z,1.28,Гуцули бʼють ТЦК! #україна #життя #онлайн,UA Instinct,https://www.youtube.com/watch?v=zvKB0mzH68Y,ДОЛУЧАЙСЯ ДО ПРОЄКТУ де навчають створювати контент з сенсом і напрямом Український та європейський ринок ...
тцк,2026-01-10T17:35:00Z,1.75,Буданов: Корупція у ТЦК та СЗЧ найбільше підривають ОБОРОНОЗДАТНІСТЬ України,ТСН,https://www.youtube.com/watch?v=YtlGef1ghXc,"Корупція в системі ТЦК і самовільне залишення частин - це головні проблеми, які підривають обороноздатність України."
тцк,2026-01-10T17:16:19Z,0.37,106 днів на позиціях. Вистоїмо! #зсу #новини #мобілізація #новиниукраїни #тцк #політика #україна,НОВИННИЙ РАДАР. НОВИНИ УКРАЇНИ ТА СВІТУ,https://www.youtube.com/watch?v=OfTqfiSA7Xk,БІЛЬШЕ ІНФОРМАЦІЇ В НАШОМУ ТЕЛЕГРАМ-КАНАЛІ. ПІДТРИМАЙТЕ ПІДПИСКОЮ.
тцк,2026-01-10T17:08:56Z,0.27,Корупція в ТЦК і СЗЧ: Буданов пообіцяв рішення — СвітОгляд+ — 10.01.2026,СвітОглядPlus,https://www.youtube.com/watch?v=KaogVG6rkDo,Новопризначений керівник Офісу президента Кирило Буданов провів робочу нараду з українськими воєначальниками та ...
тцк,2026-01-10T17:00:09Z,0.13,ТЦК нарвалися на гусей #shorts #ухилянти #бусифікація #гумор #ржакадосліз #україна,НейроТрэш,https://www.youtube.com/watch?v=4D-_dN83E4A,Відео створено з використанням штучного інтелекту на основі оригінального сценарію автора. Матеріал має виключно ...
тцк,2026-01-10T16:57:20Z,0.63,Незаконно утримують в ТЦК? Телефонуй 102! #ярославалубяна,Ярослава Лубʼяна,https://www.youtube.com/watch?v=4NtH0hK76_c,"Повне відео — за кнопкою нижче Адвокат Олександр Протас пояснює, що робити, якщо чоловіка мобілізували і з ним ..."
тцк,2026-01-10T16:53:33Z,0.37,"БУДАНОВ, СЗЧ І КОРУПЦІЯ ТЦК",NWS UKRAINE,https://www.youtube.com/watch?v=f5R-nimnIxc,буданов #тцк #сзч.
тцк,2026-01-10T16:51:46Z,1.5,Для тих хто в РОЗШУКУ: ТЦК почали блокувати банківські рахунки та та стягати кошти за штраф,Anatolii Levitskyi (Dinexpod),https://www.youtube.com/watch?v=dB_aGLVXMeQ,"ТЦК почали блокувати банківські рахунки осіб, які перебувають у розшуку, та здійснювати стягнення коштів через ..."
тцк,2026-01-10T16:50:27Z,1.83,Гуцули луплять ТЦК,Правда Тут ,https://www.youtube.com/watch?v=vOPvARuHVr4,
тцк,2026-01-10T16:48:56Z,0.28,ТЦК на вулицях більше НЕ буде?,Інфолінія ,https://www.youtube.com/watch?v=XCz6jwp1dN4,
тцк,2026-01-10T16:35:36Z,0.68,Буданов взявся за ТЦК #новини #зсу,NextUkraine,https://www.youtube.com/watch?v=q8GLgsF7WcM,
тцк,2026-01-10T16:36:00Z,7.35,"Как ТЦК тяжело жить ?  | Если спрятался , мы найдем",Виталио Арк,https://www.youtube.com/watch?v=_Ryw0iZ9WwE,"Важный момент. Канал новый, и ваша поддержка сейчас действительно имеет значение. Поставьте лайк и подпишитесь, ..."
тцк,2026-01-10T16:00:34Z,8.52,Буданов РОЗНІС ВОЄНКОМІВ! ТЦК все. АРЕШТ - 20 областей УКРАЇНИ. ПЕРШИЙ указ - терміново. СЯДУТЬ всі,НАС.Інфо,https://www.youtube.com/watch?v=HkBTSOFKONU,Станьте спонсором каналу: https://www.youtube.com/channel/UCy3biyiu0UWvWjoFTvMcbbw/join.
тцк,2026-01-10T15:55:08Z,0.18,ТЦК ПРИЙШЛИ ЗА ОЛЕГОМ #тцк #бусифікація #україна #смішне #смішневідео #смішно #вірусне #гумор #funny,Quickly,https://www.youtube.com/watch?v=UJA8Hg4iEXo,
тцк,2026-01-10T15:52:35Z,0.18,ТЦК ПРИЙШЛИ ЗА ПЕТРОМ #тцк #бусифікація #україна #гумор #смішне #вірусне #залетить #funny #собака,1 КГ,https://www.youtube.com/watch?v=bg_m6WougKM,
тцк,2026-01-10T15:44:36Z,0.9,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=CLqyDJeBbtg,
тцк,2026-01-10T15:44:54Z,0.88,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=zAq2Ax1Spa8,
тцк,2026-01-10T15:43:00Z,2.87,ТЦК і мобілізація. Буданов. Відповідь Путіна #голобуцький #україна #київ,Олексій Голобуцький,https://www.youtube.com/watch?v=EjXG4zuaDHI,"Політтехнолог Олексій Голобуцький (понад 25 років в професії) про політику, життя, суспільство, події в світі й іноді про кіно."
тцк,2026-01-10T15:01:49Z,0.15,ТЦК Зимова перевірка документів #коміки #гумор #тцк #shorts #new #humor #україна #вірусне,AI Gone Crazy,https://www.youtube.com/watch?v=upXJxLIiXHs,Зимова перевірка документів» ⚠️Відео створено з використанням штучного інтелекту на основі оригінального сценарію ...
тцк,2026-01-10T14:55:31Z,2.6,Єновина! Працівникам ТЦК буде не солодко? #політика #блог,Блог Разумовського,https://www.youtube.com/watch?v=332sRo4NiNI,
тцк,2026-01-10T14:40:34Z,0.1,⚠️ Буданов визнав: корупція в ТЦК і СЗЧ підривають обороноздатність України,ІНФО КОНТРОЛЬ,https://www.youtube.com/watch?v=plkNFiI8Dcg,Корупція в ТЦК б'є по мобілізації • СЗЧ послаблює бойові підрозділи • Проблеми визнані на найвищому рівні • 🛠️ В ...
тцк,2026-01-10T14:36:24Z,2.8,#рекомендации #война #украина #зеленский #политика #тцк #полиция #новости #тцктасп #зсу #беркут #всу,Узаконенный абсурд ,https://www.youtube.com/watch?v=reOAJdWZIrM,
тцк,2026-01-10T14:27:56Z,4.95,"А Вы видели где нибудь &quot;бусификацию&quot; сразу двух,трёх и более человек?Нет?И вот почему. Репост ✔️🔥",Михаил Nevzorov,https://www.youtube.com/watch?v=oJdsDBJvBQM,тцк#бусифікація#полиция#люди#закон Мой телеграмм: https://t.me/aktobe1977 Если вам необходима подробная ...
тцк,2026-01-10T14:22:21Z,0.7,#війна #зсу #україна #новини #переговори #тцк #мобілізація #буданов,Світлана Коцупей,https://www.youtube.com/watch?v=fAut6WcqFyQ,
тцк,2026-01-10T14:00:31Z,0.98,Киевстоунер о мобилизации ! | За что воевать ??? #тцк #мобилизация #армия #ухилянти,Arthur [FreeMan],https://www.youtube.com/watch?v=CIIk-HfqLSY,
тцк,2026-01-10T13:58:32Z,13.63,Днепр Взрывы Света Нет🔥Орешник не Хотели Сбить🔥Беспрелел ТЦК🔥Взрывы Днепр 10 января 2026 г.,Барахолка ТВ,https://www.youtube.com/watch?v=bGtQldyq-vQ,пропитание. : rolandofgilead@ukr.net (PayPal)-Международные Переводы Банковская Карта: 4441111066579164 (Украина) ...
тцк,2026-01-10T13:57:43Z,0.4,Мобілізація по-новому. #тцк #мобілізація #блокпост #врекомендації #тікток,Україна Онлайн,https://www.youtube.com/watch?v=up_dYC4dI3Q,
тцк,2026-01-10T13:56:00Z,0.43,Буданов починає боротьбу з корупцією в ТЦК,TCP Ukraine,https://www.youtube.com/watch?v=L83Dv4oojzY,
тцк,2026-01-10T13:40:54Z,0.9,#зсу #вiйна #тцк,ЛУГАНСКИЙ СВЯЗНОЙ 🇷🇺,https://www.youtube.com/watch?v=ioSt0lLgR1I,
тцк,2026-01-10T13:25:21Z,0.18,Тцк прийшли до Славіка додому,NeuroLab,https://www.youtube.com/watch?v=HqdL3JUVcLI,
тцк,2026-01-10T13:24:57Z,0.23,"ГУЛЯЙПОЛЕ, тяжка евакуація. #новини #зсу #новиниукраїни #тсн #тцк #політика #україна",НОВИННИЙ РАДАР. НОВИНИ УКРАЇНИ ТА СВІТУ,https://www.youtube.com/watch?v=dmfJcnXKnAA,БІЛЬШЕ ІНФОРМАЦІЇ В НАШОМУ ТЕЛЕГРАМ-КАНАЛІ. ПІДТРИМАЙТЕ ПІДПИСКОЮ.
тцк беспредел,2026-01-10T13:05:31Z,14.75,БЕСПРЕДЕЛ ТЦК !!! МОБИЛИЗАЦИЯ / БОЛЬШЕ ПОГОВОРИТЬ НЕ О ЧЕМ ???,dmpro,https://www.youtube.com/watch?v=FQrIOe_xSTk,"ВСЕМ ПРИВЕТ ДРУЗЬЯ!!! СПАСИБО ЗА ВНИМАНИЕ ХОРОШЕГО ДНЯ И НАСТРОЕНИЯ БЕРЕГИТЕ СЕБЯ И РОДНЫХ, ..."
тцк,2026-01-10T13:05:19Z,0.25,"Корупція в системі ТЦК та СП, а також СЗЧ у військах — проблеми, які впливають - Буданов .",Закарпатський Буржуй,https://www.youtube.com/watch?v=mks0wummFbM,
тцк,2026-01-10T13:01:44Z,8.77,ТЦК ЗНИКАЮТЬ З ВУЛИЦЬ? Мобілізація переходить у “систему”: камери + “Оберіг” + патруль,Чесний Розбір | Пояснюю по-людськи ,https://www.youtube.com/watch?v=r2EDdBpdMiU,ТЦК справді зникають з вулиць і блокпостів? У 2026 мобілізація в Україні може перейти в “цифровий режим”: камери ...
тцк,2026-01-10T13:00:06Z,3.23,Военный ТЦК  Побил одолел 30 мужчин-парней ,SAM  TV ,https://www.youtube.com/watch?v=e2dIi5Yu0TQ,БлагоДарим Вас ! Шноракалем и Дякуем! Реквизиты для гривны: ————————————- _номер карты 4441 1111 ...
тцк,2026-01-10T12:54:09Z,10.3,24 ЧАСА работаю в ТЦК 🙋‍♂️ ГТА 5 РП / MAJESTIC RP,Sodyan,https://www.youtube.com/watch?v=YsQcdB7vamk,ССЫЛКА НА РЕГУ: https://majestic-rp.ru/?utm_source=youtube&utm_medium=social&utm_campaign=sodyan ...
тцк,2026-01-10T12:51:00Z,0.1,Буданов взявся за корупцію в ТЦК України! #україна #зсу #тцк #мобілізація #корупція #буданов,Victor Korenivskiy,https://www.youtube.com/watch?v=z04cjRC34NQ,
тцк,2026-01-10T12:45:52Z,5.08,Буданов взявся за корупцію в ТЦК. Київ скликає екстрене засідання Радбезу ООН через удар Орєшніком,Espreso.TV,https://www.youtube.com/watch?v=uzHOOcGiWr4,"Корупція в системі ТЦК, а також самовільне залишення частин у війську впливають на обороноздатність України. Заявив ..."
тцк,2026-01-10T12:43:37Z,1.83,"Гуцули і ТЦК,  інцидент на Прикарпатті!!",Новини як є,https://www.youtube.com/watch?v=9iGpJ5zICak,Події переходять на якісно новий етап. Сполучені Штати посилюють нагляд за морською логістикою та шляхами обходу ...
тцк,2026-01-10T12:39:43Z,10.9,ЩОЙНО! Корупція в ТЦК та СЗЧ. Буданов ПРОВІВ ТЕРМІНОВУ зустріч з ГЕНШТАБОМ / НОВИНИ,Ми - Україна,https://www.youtube.com/watch?v=0WwB-sGZM2E,"Актуальні новини, новини сьогодні та останні новини України у форматі новини наживо та новини онлайн. У цьому випуску ..."
тцк,2026-01-10T12:25:39Z,6.8,"СУД ЗАБОРОНИВ БУСИФІКАЦІЮ! Прецедент, який ламає систему ТЦК",Психолог Аресточива,https://www.youtube.com/watch?v=d08TWTYetdI,"Сталося те, чого ми чекали. Третій апеляційний адміністративний суд створив історичний прецедент (Справа ..."
тцк,2026-01-10T12:19:39Z,0.08,🔥Корупція в ТЦК підриває оборону 😡 Буданов попередив,OXI NEWS,https://www.youtube.com/watch?v=y6oHsDBI_4I,Корупція в системі ТЦК та випадки СЗЧ в армії напряму б'ють по обороноздатності України Глава ОП Буданов визнав ...
тцк,2026-01-10T12:20:18Z,1.22,Косолапов Пётр Петрович 43 ОМБр #полон #зсу #украина #вiйна #тцк,ЛУГАНСКИЙ СВЯЗНОЙ 🇷🇺,https://www.youtube.com/watch?v=Sw12xpKXW1o,
тцк,2026-01-10T12:05:50Z,0.08,🔥 ТЦК зникають з блокпостів 😳 Мобілізація стає цифровою!,OXI NEWS,https://www.youtube.com/watch?v=Q9ohkBdzIyY,Мобілізація в Україні змінюється. ТЦК більше не стоятимуть на блокпостах — контроль переходить у цифровий формат ...
тцк,2026-01-10T12:00:07Z,13.7,Устал от беспредела ТЦК и Полицаев ?? | Приезжай на отдых в Буковель !!!,Arthur [FreeMan],https://www.youtube.com/watch?v=2jeN-JpsAwE,тцк #войнавукраине2025 #буковель #политика #трамп #война.
тцк,2026-01-10T12:01:05Z,0.12,Зняв з розшуку за Toyota: корупція в ТЦК Рівненщини #ТЦК #Корупція #Мобілізація #Оберіг #Рівне #ЗСУ,Публіцист,https://www.youtube.com/watch?v=XJZ96XGYlnw,Офіс Генпрокурора викрив корупційну схему в одному з обласних ТЦК. Посадовець вимагав хабар за зняття чоловіка з ...
тцк,2026-01-10T12:01:23Z,12.12,"Балон с газом, шокер - самозащита от ТЦК и СП",Тарас Никифорчук,https://www.youtube.com/watch?v=goxUeI6J1pk,E-mail: odessa-urist@ukr.net.
тцк,2026-01-10T11:52:07Z,0.97,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=PWe8SPFmipc,
тцк,2026-01-10T11:50:37Z,1.25,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=9KaEB75uU8Q,
тцк,2026-01-10T11:25:52Z,0.2,Дефицит трансформаторов и дела на ТЦК после мирного договора,Инсайдер,https://www.youtube.com/watch?v=5gr1DPfddpA,"По слухам в кулуарах, Зеленский и Сырский максимально глушат кейс по судьбе окруженных в Мирноградском котле, ..."
тцк,2026-01-10T11:11:07Z,12.52,"💣️ЧОМУ В БУКОВЕЛІ НЕМА ТЦК, АЛЕ Є СВІТЛО? ЖИТТЯ БЕЗ ПОВІСТОК ТА ВІДКЛЮЧЕНЬ❓",CULES,https://www.youtube.com/watch?v=tlBdkS_skR0,"Чому в Буковелі не ходить ТЦК? Тисячні черги з авто, заброновані готелі в окрузі десяти кілометрів, тисячі людей на ..."
тцк,2026-01-10T11:01:39Z,0.25,Меня ПОХИТИЛИ 😱🥷🏻#школа #шгш #похищение #тцк #омон #локация #страшно #офигеть #проблемы,"Короче, Гладенко",https://www.youtube.com/watch?v=2xjLHzhj41o,
тцк,2026-01-10T11:01:48Z,1.07,Рисковать жизнью за 20к ??!! |Пойду работать на стройку ! #тцк #армия #мобилизация #война #зсу,Arthur [FreeMan],https://www.youtube.com/watch?v=siJ7Ua3YP3E,
тцк,2026-01-10T10:30:44Z,0.13,Тцк Не ту козу зупинили😄 #shorts #коміки #тцк #новини #ухилянти #бусифікація #україна,НейроТрэш,https://www.youtube.com/watch?v=zVKtqNIBkgg,Не ту козу зупинили! ⚠️Відео створено з використанням штучного інтелекту на основі оригінального сценарію автора.
тцк,2026-01-10T09:30:05Z,13.17,"Доктор Комаровский о ВЛК на коленке, ТЦК и бусификации",В гостях у Гордона,https://www.youtube.com/watch?v=B3bwL07vOTk,Смотрите фрагмент интервью Дмитрия Гордона с доктором Евгением Комаровским Смотрите полную версию интервью с ...
тцк,2026-01-10T09:01:11Z,0.97,ТВОЄ ФОТО ТЕПЕР В ТЦК! #консультаціяадвоката,АДВОКАТ ПРИЛИПКО: ВАШ ПРАВОВИЙ ЗАХИСНИК ⚖️,https://www.youtube.com/watch?v=hfL5N8bECY0,
тцк,2026-01-10T08:59:09Z,10.22,ТЦК. Уклонение от мобилизации и наказание,Адвокат Олег Лукьянчиков,https://www.youtube.com/watch?v=O3UfGDSU6Ek,Мой Telegram канал: https://t.me/Oleg_legalist/6947 Стать спонсором канала: ...
тцк,2026-01-10T08:53:05Z,10.55,ТЦК можно всё !!!( безнаказанно),Skorpion,https://www.youtube.com/watch?v=mwBnSwRZJAI,бусификация #мобілізація #ухилянти #история #тцк #сзч.
тцк,2026-01-10T08:37:52Z,2.18,ТЦК воює проти дітей!#Правалюдини #ТЦК #НападНаДитину #Свавілля #Рівне#,JustTolik,https://www.youtube.com/watch?v=jRGYJqCclMg,"15-річна дитина! Уявіть собі: дівчинка намагається захистити батька від нападу, а натомість отримує струмінь газу в ..."
тцк,2026-01-10T07:50:23Z,0.27,"ГУЛЯЙПОЛЕ, ПОВНЕ ОТОЧЕННЯ МІСТА. #зсу #новини #мобілізація #новиниукраїни #тцк #тсн",НОВИННИЙ РАДАР. НОВИНИ УКРАЇНИ ТА СВІТУ,https://www.youtube.com/watch?v=tLDDlLz1GnA,БІЛЬШЕ ІНФОРМАЦІЇ В НАШОМУ ТЕЛЕГРАМ-КАНАЛІ. ПІДТРИМАЙТЕ ПІДПИСКОЮ.
тцк,2026-01-10T07:41:36Z,8.42,🤬МИ ЗАБУЛИ ХТО НАШ ВОРОГ! Свавілля ТЦК посилюється: що буде з порушниками? | Саакян,Апостроф TV,https://www.youtube.com/watch?v=13ZANW95Yp0,"В етері: Олег Саакян, політолог, співзасновник Національної платформи стійкості та згуртованості Підпишіться на канал ..."
тцк,2026-01-10T07:21:55Z,0.62,На Закарпатті скандал в ТЦК. Поліцейські тікали закордон їх затримали!,𝗔𝗡𝗗𝗥𝗜𝗜 𝗢𝗦𝗧𝗔𝗡𝗗,https://www.youtube.com/watch?v=mlIIdgLuTtg,
