query,publishedAt,duration_min,title,channelTitle,url,description
тцк,2026-01-04T10:01:29Z,0.17,ТЦК прийшли до Максима — але він був не один #shorts #гумор #ржакадосліз #новини #україна #вірусне,AI Gone Crazy,https://www.youtube.com/watch?v=zV20iXZ3fUg,Чоловіки прийшли до Максима! Відео створено з використанням штучного інтелекту на основі оригінального сценарію ...
тцк,2026-01-04T09:46:59Z,6.05,ТЦК про статус человека ,Статус Людина | Статус Человек,https://www.youtube.com/watch?v=qMLayr1B3gM,https://t.me/StatusLudina.
тцк,2026-01-04T09:46:34Z,12.07,Працівників ТЦК почали карати за побиття людей!? Вирок суду,Адвокат Олексій МЕНДРУХ,https://www.youtube.com/watch?v=RhssooIvM0w,"Реальне покарання? Суд щодо насильства в ТЦК Якщо виникла потреба у приватній консультації, Ви можете звернутись у ..."
тцк,2026-01-04T09:31:38Z,0.75,ВИКРАДЕННЯ НА ВУЛИЦЯХ ТЦК,НИЩЕБЛОГЕР,https://www.youtube.com/watch?v=gObl1tSthNA,
тцк,2026-01-04T09:12:50Z,0.18,ЄНОТИ ПРОТИ ТЦК 🦝 #ТЦК #бусифікація #україна #залетить #енот #viral #funny #смішно,1 КГ,https://www.youtube.com/watch?v=XmFEi4KbKiQ,
тцк,2026-01-04T09:01:15Z,0.3,Брудна правда про мову та ТЦК! #мова #тцк #україна #правда #зсу #мобілізація #суспільне #реальність,Брудна правда,https://www.youtube.com/watch?v=lCEBOT-8tZs,"Це відео не про політику, а про нас із вами. Поки ми сперечаємося про мову, система нам ''відрубує'' індивідуальність, ..."
тцк,2026-01-04T08:45:31Z,0.18,ТЦК. ПАРАЛЕЛЬНА РЕАЛЬНІСТЬ #бусифікація #тцк #україна #залетить #смішно #гумор,Quickly,https://www.youtube.com/watch?v=a7l0Rit4YdA,
тцк,2026-01-04T08:02:28Z,0.22,"ПОКРОВСЬКИЙ НАПРЯМ, ЗСУ ПІШЛИ В НАСТУП. #зсу #новини #мобілізація #новиниукраїни #тцк #політика",НОВИННИЙ РАДАР. НОВИНИ УКРАЇНИ ТА СВІТУ,https://www.youtube.com/watch?v=PZQaO0p8DP4,БІЛЬШЕ ІНФОРМАЦІЇ В НАШОМУ ТЕЛЕГРАМ-КАНАЛІ. ПІДТРИМАЙТЕ ПІДПИСКОЮ.
тцк,2026-01-04T08:00:32Z,0.73,ТЦК бояться ПОЛЫЦИЮ😀,Пильний Дніпрянин,https://www.youtube.com/watch?v=K2EVnEy5Yyg,"ТЦК бояться ПОЛЫЦИЮ   https://youtube.com/shorts/K2EVnEy5Yyg?feature=share Ставте та підписуйтесь на канал, щоб ..."
тцк,2026-01-04T07:00:06Z,8.15,@UAKino5 викликав поліцію під час комендантської години - їдеш до ТЦК! Поліція Білої Церкви🤦🏻‍♂️🤬🤯🤢🤮,Prime Pravoqator,https://www.youtube.com/watch?v=WhWdul8DeIA,"Всім привіт✌   Хочу повідомити що створено телеграм канал, в якому будуть останні новини та відео. Також для зручності ..."
тцк,2026-01-04T06:22:18Z,1.03,#рекомендации #украина #война #зеленский #политика #тцк #зсу #полиция #израиль #днепр#армия #новости,Узаконенный абсурд ,https://www.youtube.com/watch?v=dwoDBCdxpyk,
тцк,2026-01-04T06:00:16Z,12.98,"Венесуэллу создал Ленин, поэтому в ТЦК Каракаса никто на пришёл защищать Мадуро,СВО у Трампа удалась",НИЧЕГО СВЯТОГО с Сергеем Поярковым,https://www.youtube.com/watch?v=PLoFKDoAKe8,Мой Телеграм канал https://t.me/SergyiPoyarkov.
тцк,2026-01-04T00:50:46Z,0.72,Юридичний лайфхак  як скасувати постанову ТЦК,Красовицкий Александр Блог ,https://www.youtube.com/watch?v=AxfjRgCXx0Y,
тцк,2026-01-04T00:29:35Z,0.85,Дивись ПОВНИЙ РОЛИК на каналі! 🎬 #ukrainegta #дядькотревіс #тцк #гта5рп #shorts #україна #gta5 #army,ДЯДЬКО ТРЕВІС,https://www.youtube.com/watch?v=qFRs-MgsE8g,
тцк,2026-01-04T00:12:24Z,0.62,Чи мають право ТЦК душити людей? Юридичний аналіз,Олександр Красовіцький юрист ,https://www.youtube.com/watch?v=eRpug2Gp_oA,"Світ побачив кадри, що викликають глибоке занепокоєння: як саме співробітники Територіальних центрів комплектування ..."
тцк,2026-01-03T23:39:09Z,0.13,Тцк,SanekPro,https://www.youtube.com/watch?v=Z82EL1ESg54,
тцк,2026-01-03T22:29:18Z,0.57,Я ТЦК и полиции не подчиняюсь: 2 года без прав,Олександр Красовіцький юрист ,https://www.youtube.com/watch?v=xERKf5TztJI,Невероятное столкновение с реальностью. Один водитель открыто заявляет о своей полной независимости от ...
тцк,2026-01-03T22:26:07Z,0.62,Вольный человек требует аусвайс в ТЦК: «Штраф — тонна золота!»,Олександр Красовіцький юрист ,https://www.youtube.com/watch?v=z2CsqUshbx0,"Напряженный диалог в стенах учреждения, где гражданин отстаивает свое право на свободное передвижение, предъявляя ..."
тцк,2026-01-03T22:25:03Z,0.85,Зеленьский про ТЦК #тцк #2026 #venezuela,МС Ухилянт,https://www.youtube.com/watch?v=icCtx7YWr5k,
тцк,2026-01-03T21:47:14Z,0.4,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=3ib_KLQjFIA,
тцк,2026-01-03T21:47:32Z,0.9,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=-S8162a-Aes,
тцк,2026-01-03T20:49:59Z,0.8,Спростили процедуру #відстрочка #україна #мобілізація #тцк,Юрист-Одеса / Максим Тимурович,https://www.youtube.com/watch?v=8GbRnNUB4cE,
тцк,2026-01-03T20:45:38Z,0.13,ТЦК,па-па😟,https://www.youtube.com/watch?v=O1TzyDSFdHg,
тцк,2026-01-03T20:41:59Z,0.28,#зеленский #буданов #тцк #мобілізація #слуганарода,Вбитий брат Порошенка,https://www.youtube.com/watch?v=MhKltxQ5B-E,
тцк,2026-01-03T20:22:58Z,6.05,"«украинцы говорят, что главный враг для них - это ТЦК и полиция. И это, так обидно слышать»",Polemister,https://www.youtube.com/watch?v=SLgzc1i5ID4,"Сейчас многие украинцы говорят, что главный враг для них - это ТЦК и полиция. И это, поверьте, так обидно слышать», ..."
тцк,2026-01-03T19:19:38Z,0.55,Лайфхак як уникути ТЦК,ALL ,https://www.youtube.com/watch?v=An4viPTxlRs,
тцк,2026-01-03T18:53:15Z,0.75,Через соцмережі та ЗМІ більше залякали ситуацією з ТЦК?,vibroplus,https://www.youtube.com/watch?v=0wHZKUFclE0,
тцк,2026-01-03T18:51:13Z,2.95,Омбудсмен. Чи є захист українців? #мобілізація #тцк #неклеса #адвокатнеклеса #влк,Адвокат Неклеса,https://www.youtube.com/watch?v=ob2NBt-e6dY,
тцк,2026-01-03T18:31:45Z,0.55,#зсу #україна #тцк,ПОДИВИСЬ,https://www.youtube.com/watch?v=LfzvLjLOYQs,
тцк,2026-01-03T18:30:00Z,0.65,"ТЦК запустили машину тихого геноциду Вона працює без шуму, але з мертвою точністю",Ukrainian_View,https://www.youtube.com/watch?v=iPY5ICVj8lo,Ми вимагаємо зупинити машину смерті! Ви не маєте права виконувати злочинні накази!
тцк,2026-01-03T18:23:40Z,0.9,❗️ПРИМУСОВЕ ДОСТАВЛЕННЯ ДО ТЦК: КОЛИ ЦЕ НЕЗАКОННО?❗️,ПРАВОВА ПОЗИЦІЯ ,https://www.youtube.com/watch?v=x2OKia2Z7IA,Записатись на безкоштовну консультацію і отримати відповідь на Ваше питання можна за інформацією нижче: ...
тцк беспредел,2026-01-03T18:08:44Z,2.97,Омбудсмен про беспредел ТЦК #мобілізація #тцк #адвокатнеклеса #неклеса #зсу,Адвокат Неклеса,https://www.youtube.com/watch?v=1zanxO0j1h4,
тцк,2026-01-03T18:04:27Z,0.55,ТЦК РАБОТАЕТ В ГТА #gta #gtaroleplayspanish #gtarp #majesticrp  #развитиянагта5 #gtav #recommended,Trinnanzi ,https://www.youtube.com/watch?v=S5W3eQEXhOA,
тцк,2026-01-03T18:01:09Z,0.25,&quot;Де поліція?!&quot;: жінка шокована діями ТЦК 😱,Legal Land,https://www.youtube.com/watch?v=xccI-gcuvUk,"тцк, поліція, незаконне затримання, право на зйомку, розшук ухилянтів , незаконна мобілізація 1 факт = 1 норма: Факт: ..."
тцк,2026-01-03T17:30:06Z,0.17,"“Сашко думав, що сховається від ТЦК — але вони знайшли його!” #shorts #тцк #гумор #україна #коміки",AI Gone Crazy,https://www.youtube.com/watch?v=HVbJrimj9EY,Відео створено з використанням штучного інтелекту на основі оригінального сценарію автора. Матеріал має виключно ...
тцк,2026-01-03T17:01:19Z,0.17,Тцк прийшло за Артемом #shorts #тцк #гумор #ухилянти #україна,НейроТрэш,https://www.youtube.com/watch?v=i6hthL91bAQ,Відео створено з використанням штучного інтелекту на основі оригінального сценарію автора. Матеріал має виключно ...
тцк,2026-01-03T16:30:14Z,4.12,Батько простого СОЛДАТА розніс комбата! ПОКИ ХЛОПЦІ гинуть. ЯК КРІПАКИ - ТЦК в шоці. ЗМІВ - на убій,АресTV,https://www.youtube.com/watch?v=YEIw3wsePvU,Більше деталей в нашому відео. Все про ситуацію.
тцк,2026-01-03T16:14:38Z,0.97,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=zLBX8ZAiLlI,
тцк,2026-01-03T16:11:48Z,0.32,ТЦК в ROBLOX? #roblox,ЧСВ,https://www.youtube.com/watch?v=9gFdULxy4cY,"Моменты со стрима ЧСВ, приколы Вар Тандер Телега: https://t.me/telega4itera Бусти (эксклюзивный контент): ..."
тцк,2026-01-03T16:00:19Z,9.38,ПРИЇХАЛИ! З 5 СІЧНЯ ТЦК ПІДУТЬ ГРУПАМИ! Стартує Тотальна МОБІЛІЗАЦІЯ!,toyota,https://www.youtube.com/watch?v=DK_6Bm0-swA,"ПРИЇХАЛИ! З 5 січня ТЦК можуть виходити “групами” — не поодинці. Що це означає на практиці, де можуть вручати повістки ..."
тцк,2026-01-03T15:47:42Z,0.18,А ШО ТАК МОЖНА БУЛО? #ТЦК #бусифікація #україна #гумор #смішневідео #вірусне,1 КГ,https://www.youtube.com/watch?v=OlFlVtXVkqk,Відмовився від поїздки ⚠️ Відео створено з використанням штучного інтелекту на основі оригінального сценарію автора.
тцк,2026-01-03T15:42:08Z,9.73,КАК ИЗБЕЖАТЬ  МОБИЛИЗАЦИИ И НЕ ПОПАСТЬ В ТЦК ???,Алексей Сидоров мнение.,https://www.youtube.com/watch?v=IVF1Pxckw1M,КАК ИЗБЕЖАТЬ МОБИЛИЗАЦИИ И НЕ ПОПАСТЬ В ТЦК ???
тцк,2026-01-03T15:30:59Z,3.5,ТЦК ВБИВАЄ. Беззаконня в Україні. ,Sirius_ua_Official,https://www.youtube.com/watch?v=rhsd_WogxR0,news #новости #війнавукраїні #київ #киев #тцк.
тцк,2026-01-03T15:01:06Z,0.17,"“ТЦК шукали Ігоря, але втрутилась жінка — неочікуваний поворот #shorts #тцк #гумор #україна #новини",AI Gone Crazy,https://www.youtube.com/watch?v=YYMQdfkrmE4,Відео створено з використанням штучного інтелекту на основі оригінального сценарію автора. Матеріал має виключно ...
тцк,2026-01-03T14:54:54Z,0.2,#прикол #тцк,Lisabon,https://www.youtube.com/watch?v=BgmpSkacyp4,
тцк,2026-01-03T14:43:49Z,1.3,ЗОЛОТОЙ ВОДИТЕЛЬ ТЦК: Как нажить слитки на зарплату в 16 тысяч? Скандальная декларация 2025,Michael Woke - inside,https://www.youtube.com/watch?v=9wg9NNWhLt4,МОЙ ТЕЛЕГРАМ-КАНАЛ: СКРИНШОТЫ ДЕКЛАРАЦИИ И ДЕТАЛИ ДРУГИХ «БОГАТЫХ» ВОЕНКОМОВ: ...
тцк,2026-01-03T14:29:13Z,9.17,"❗️ПОЧАЛОСЯ! Цивільні та військові ПОВСТАЛИ проти ТЦК! Терміново ПОДИВІТЬСЯ, що відбулось.","MEDIA ""4.5.0.""",https://www.youtube.com/watch?v=EtwQsunT1ao,"ПОЧАЛОСЯ! Цивільні та військові ПОВСТАЛИ проти ТЦК! Терміново ПОДИВІТЬСЯ, що відбулось. Жорсткий розбір ..."
тцк,2026-01-03T13:52:47Z,0.43,Тцк сорі за російське,Zakharik Agronom YT,https://www.youtube.com/watch?v=aArBqtImLps,
тцк,2026-01-03T13:36:32Z,9.88,ТЦК ВРАГ !!! 3 ЯНВАРЯ !!!  ВСЕМ СПАСИБО ЗА ПОДДЕРЖКУ,dmpro,https://www.youtube.com/watch?v=cVHehGF_4uM,"ВСЕМ ПРИВЕТ ДРУЗЬЯ, КАК ДЕЛА??? ХОРОШЕГО ДНЯ И НАСТРОЕНИЯ БЕРЕГИТЕ СЕБЯ И РОДНЫХ, БУДЬТЕ ..."
тцк,2026-01-03T13:30:27Z,3.72,ВОЙНА В ВЕНИСУЭЛЕ !!!  ДЕСАНТ США В СТОЛИЦЕ !!! НЕ ПРО ТЦК.,Алексей Сидоров мнение.,https://www.youtube.com/watch?v=hi53amXtvuI,ВОЙНА В ВЕНИСУЭЛЕ !!! ДЕСАНТ США В СТОЛИЦЕ !!! НЕ ПРО ТЦК.
тцк,2026-01-03T13:00:21Z,0.42,Цивільні проти ТЦК! Корчинський та Савченко #shorts,Дмитро Корчинський,https://www.youtube.com/watch?v=6c0dFTtN6IE,"Підтримай батальйон «Братство», який в 2025 році приймав участь у боях на Куп'янщині, нищив окупантів на підступах у ..."
тцк,2026-01-03T13:00:58Z,0.17,Сергій намагався втекти від ТЦК — фінал здивував усіх” #shorts #тцк #гумор #ржакадосліз #коміки,AI Gone Crazy,https://www.youtube.com/watch?v=Pg50_Y81CEI,Відео створено з використанням штучного інтелекту на основі оригінального сценарію автора. Матеріал має виключно ...
тцк,2026-01-03T12:27:34Z,1.22,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=wsYYPYCGxVs,
тцк,2026-01-03T12:24:36Z,1.03,#тцк #новини,Посилання на повне відео в описі профілю,https://www.youtube.com/watch?v=Oq55Egi6yi0,
тцк,2026-01-03T12:05:35Z,9.85,"ТЦК дали наказ на ПОВНУ МОБІЛІЗАЦІЮ: Всіз в РОЗШУК, перевірки, облави та обшуки?",Віталій Українець,https://www.youtube.com/watch?v=y0T0XHAnPgA,"ТЦК дали наказ на ПОВНУ МОБІЛІЗАЦІЮ: Всіз в РОЗШУК, перевірки, облави та обшуки? НА ФРОНТІ БУДУТЬ ВСІ ..."
тцк,2026-01-03T12:02:26Z,1.2,Віруючим — кримінальна відповідальність #мобілізація #тцк #адвокатнеклеса #неклеса #віруючі,Адвокат Неклеса,https://www.youtube.com/watch?v=0fbx14PPVaY,
тцк,2026-01-03T11:26:16Z,2.42,САМВЕЛ АДАМЯН ПОЯВИЛОСЬ ВИДЕО КАК ТЦК ЗАБИРАЕТ УПРАВДОМА ЕГО МАМКИ В ДНЕПРЕ,Скрытая Камера,https://www.youtube.com/watch?v=A3U6z9Ns3Ho,ТЦК перехватила управдома Арсения во дворе и собираются паковать в автомобиль Фольксваген ВИДЕО НЕСЕТ ...
тцк,2026-01-03T10:31:44Z,0.35,Остановили бус ТЦК,Недомобилизованный Украинец,https://www.youtube.com/watch?v=X-un5gFrKsw,"Группа людей останавливают бус ТЦК. Подробностей, увы, не знаю, но, подозреваю, что хотят отбить бусифицированного ..."
тцк,2026-01-03T10:00:03Z,0.17,ТЦК прийшли за Іваном — але план пішов не за сценарієм #shorts #тцк #гумор #ржакадосліз #україна,AI Gone Crazy,https://www.youtube.com/watch?v=appvOS8vJns,Відео створено з використанням штучного інтелекту на основі оригінального сценарію автора. Матеріал має виключно ...
тцк,2026-01-03T09:56:28Z,1.23,Маю реальне виконання Рішення Суду про скасування розшуку ТЦК| Адвокат у Вінниці - Лобанова Вікторія,Адвокат у Вінниці - Лобанова Вікторія ,https://www.youtube.com/watch?v=Bn6_iRiwvkM,"Скасовано розшук ТЦК та СП згідно Рішення суду! Виконано Рішення фактично, а саме: клієнт ТЕПЕР в Резерв+ має ..."
тцк,2026-01-03T09:44:06Z,0.22,будні ТЦК,Горбатый Карлик,https://www.youtube.com/watch?v=Kzatvc5V4bc,
тцк,2026-01-03T09:04:22Z,0.17,тцк,Нікіта Dear,https://www.youtube.com/watch?v=EvdW11NPoy8,
тцк,2026-01-03T09:02:09Z,0.18,КОТИ ЗАХИСТИЛИ ВІД ТЦК #тцк #україна #бусифікація #коти #viral #funny #залетить,1 КГ,https://www.youtube.com/watch?v=j2OppEO3W6M,
тцк,2026-01-03T08:56:37Z,0.18,ЗАКЛЮВАЛИ ТЦК🪿 #viral #funny #тцк #бусифікація #україна #війна #мирнийплан,Quickly,https://www.youtube.com/watch?v=7lq3xWohdOU,
тцк,2026-01-03T08:52:53Z,0.13,тцк и кнопка вызов/chickengun2026 #memes #тцк #чикен_ган #чикенган,Artem97k,https://www.youtube.com/watch?v=XPbBGNfVluo,
тцк,2026-01-03T08:15:05Z,6.05,"🤯 &quot;Люди ГОТОВІ ВБИТИ, але не йти воювати...&quot;​ Військовослужбовці ТЦК ОШЕЛЕШИЛИ @DWUkrainian",Факти ICTV,https://www.youtube.com/watch?v=shGSluDdMT8,Територіальні центри комплектування відіграють ключову роль у мобілізації й водночас викликають чимало суперечок.
тцк,2026-01-03T08:00:06Z,12.58,ПОЛИЦИЯ ТЦК БАХМАЧА . Судья Лобода Н.В  на ПОДХВАТЕ!!! 1 часть,PLATAPLAV,https://www.youtube.com/watch?v=c5UjjJZu2iA,https://studio.youtube.com/video/yD-7bWo1kA0/edit ЭТОТ старик и есть кукловод ( ГУНП г.Бахмач ) ПОЛИЦАИ Бахмача ...
тцк,2026-01-03T07:05:45Z,0.27,ПОКРОВСЬКИЙ НАПРЯМ. ПРОДОВЖУЄМ ОБОРОНУ. #зсу #новини #мобілізація #новиниукраїни #тцк #тсн,НОВИННИЙ РАДАР. НОВИНИ УКРАЇНИ ТА СВІТУ,https://www.youtube.com/watch?v=IIg-XfGTnsM,БІЛЬШЕ ІНФОРМАЦІЇ В НАШОМУ ТЕЛЕГРАМ-КАНАЛІ. ПІДТРИМАЙТЕ ПІДПИСКОЮ.
тцк,2026-01-03T07:01:00Z,0.5,😨ПОРАНИВ військового ТЦК! На Вінниччині ЗАТРИМАЛИ зловмисника. ДЕТАЛІ,Телеканал Конкурент Україна,https://www.youtube.com/watch?v=r1Tpt109Jdw,"У Вінницькій області правоохоронці 2 січня затримали 46-річного жителя Гайсинського району: слідство вважає, що під час ..."
тцк,2026-01-03T06:34:16Z,0.43,Забирают всех подряд. Николай Верховец 46 оаэмбр #зсу #мобілізація #україна #тцк #ухилянти #війна,ФРОНТСТОРИЗ,https://www.youtube.com/watch?v=keEzVyTBnEs,
тцк,2026-01-03T04:55:44Z,3.02,ТЦК Поліція Мобілізація України ТЦК мобілізація Ухилянтами,НаЧасі,https://www.youtube.com/watch?v=k5nqGVN1Pp0,
тцк,2026-01-03T04:00:15Z,1.15,"«Постраждали хлопець і жінка», - люди пішли в сутичку з ТЦК, коли чоловіка пакували біля поліклініки",Інсайдер,https://www.youtube.com/watch?v=IgPjmoYb8jM,вишневе #тцк #ухилянти #зсу #мобілізація.
тцк,2026-01-03T01:33:37Z,0.92,отключают электрику... ТЦК,Алекс,https://www.youtube.com/watch?v=7EyABOVGi2M,
тцк,2026-01-02T22:26:22Z,0.57,"Кожен, хто криво криво подивиться в бік ТЦК, має сісти на довічне увʼязнення- Корчинський",Sv_ Service-404,https://www.youtube.com/watch?v=70E5kUo_4x0,
тцк,2026-01-02T22:23:28Z,0.17,Хлопець втік від ТЦК 😂🪖,SmartBite,https://www.youtube.com/watch?v=4ZeGuqSF5X4,Хлопець знайшов спосіб як безперервно бігати по кілька кілометрів #ai #shorts #ші #тцк #україна #мем #прикол #funny ...
тцк,2026-01-02T22:19:38Z,0.58,"Що буде, якщо ТЦК оголосять страйк? Прогноз розвалу фронту",Олександр Красовіцький юрист ,https://www.youtube.com/watch?v=qeolWOX235k,Експерт озвучує найбільш радикальний сценарій розвитку подій. Якщо припустити повну зупинку роботи територіальних ...
тцк,2026-01-02T21:37:46Z,1.95,🇺🇦🤷🪖 Во Львове украинцы отбили мобилизованного у сотрудников ТЦК,Stacy Room,https://www.youtube.com/watch?v=Qg_0HirDUOs,Во Львове украинцы отбили мобилизованного у сотрудников ТЦК ❗️Во Львове сотрудники ТЦК пытались насильно ...
тцк,2026-01-02T20:46:01Z,0.15,Тут токо 3 буквы ТЦК #isaac,KypRa,https://www.youtube.com/watch?v=9-xJ9So6Vv8,
тцк,2026-01-02T20:34:27Z,0.45,новорічне привітання від ТЦК,Философ_В Рижик,https://www.youtube.com/watch?v=OarYvS-VOnk,
тцк,2026-01-02T20:24:33Z,0.38,в багажнику бронежилети 😂👌 тцк,Философ_В Рижик,https://www.youtube.com/watch?v=eOLqA3Wi2S4,
тцк,2026-01-02T20:00:22Z,0.65,"На камеру попали сотрудники ТЦК, которые с ментами проводили очередной акт бусификации гражданина",Дорожный Герой,https://www.youtube.com/watch?v=SUSzspJMTvE,"Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision ..."
тцк,2026-01-02T19:21:47Z,0.9,Захист Від тЦк Засадив Буряту НОЖА,Зефірка Козак,https://www.youtube.com/watch?v=81qDWEhtyBI,
тцк беспредел,2026-01-02T19:09:48Z,6.88,❗️ТЕРМІНОВО! ТЦК дали 20 ДНІВ ЧОЛОВІКАМ! А далі ... починається ЖАХ. Що чекати?,"MEDIA ""4.5.0.""",https://www.youtube.com/watch?v=sau2crhWLbo,"ТЕРМІНОВО! ТЦК дали 20 ДНІВ ЧОЛОВІКАМ! А далі ... починається ЖАХ. Що чекати? ТЦК дали 20 днів — і це не пауза, ..."
тцк,2026-01-02T18:05:38Z,2.23,Неонацисты во Львове !? Где ТЦК !? #новости #политика,ГРИГОРЬЕВ НИКОЛАЙ ZV,https://www.youtube.com/watch?v=lY6M9NpaOjc,
тцк,2026-01-02T17:52:21Z,9.28,НІЯК НЕ ХОЧУТЬ ВИЗНАВАТИ ЩО ПОЛІЦІЯ ОБСЛУГОВУЄ ТЦК🛑ПСИ ЗЕЛЕНОГО УЗУРПАТОРА,Беззаконня та Закони,https://www.youtube.com/watch?v=2umsU6HS4Eg,беззаконня #війна #поліція #національнаполіція #поліціяукраїни #мвс #мобілізація #військомат #клименко ...
тцк,2026-01-02T17:40:35Z,0.55,Резерв+ проти ТЦК  чи законні погрози розшуком,Красовицкий Александр Блог ,https://www.youtube.com/watch?v=ZkKD3k9kh-A,
тцк,2026-01-02T17:30:10Z,0.17,ТЦК  і інвалід у візку #shorts #тцк #гумор #новини #україна #коміки #вірусне #ржакадосліз,AI Gone Crazy,https://www.youtube.com/watch?v=GHGwINjPSco,ТЦК провіряють документи у інваліда! ⚠️Відео створено з використанням штучного інтелекту на основі оригінального ...
