query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2025-07-20T15:25:59Z,0.37,😎Місцеві жителі чомусь їм не раді #тцк #бусификация #бусифікація  #силова #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=e8UFImxsvWs,
бусификация,2025-07-20T15:15:04Z,9.4,"Разумков рассказал, как излечить мобилизацию в Украине от бусификации. Юрий Романенко",Yuriy Romanenko,https://www.youtube.com/watch?v=U1Ou7mUB-EU,"Мерч можно купить здесь: https://medoyid.com Дмитрий Разумков утверждает, что единственным эффективным ..."
бусификация,2025-07-20T14:01:42Z,0.27,🤬😡❗В Одесі представники ТЦК жорстоко побили лікаря з Харкова #бусификация #силова #бусифікація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=nCErbbNCCv0,"Більш детально про цю новину, та відповідь ТЦК на цей інцидент розповів у моєму телеграм каналі."
бусификация,2025-07-20T13:28:27Z,1.63,😡❗Львівщина. Бусифікували журналіста #тцк #силова #бусификация #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=ImcKVLec2Ug,
бусификация,2025-07-20T09:00:06Z,10.75,ОДЕССА 20 ИЮЛЯ 2025. ЗЕЛЕНСКОГО СНОВА ПРОГНУЛИ! БУСИФИКАЦИЯ ЭТО МИФ! И СНОВА ОТМЕНИТЬ РУССКИЙ ЯЗЫК!,Препод От Бога,https://www.youtube.com/watch?v=LkyqfosWPDY,"Подписывайтесь на Boosty, чтобы смотреть реалити сериал «Беженец» : boosty.to/prepodotboga Или - становитесь ..."
бусификация,2025-07-20T02:32:30Z,0.68,"😎😂Які часи, такі і тренди. #тцк #силова #бусификация #бусифікація #поліція #военком #военкомат",Реалії України 🇺🇦,https://www.youtube.com/watch?v=Q0YpkaxFdgw,
бусификация,2025-07-20T02:16:54Z,0.12,🤬😡Несуть як впольовану здобич... #силова #бусификация #тцк #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=r-EpFQilu_M,
бусификация,2025-07-19T13:13:14Z,0.97,😂Чоловік з лопатою розігнав зграю ТЦК #тцк #силова #бусификация #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=4WHsfQlAcJQ,"Більш детальніше про цю,та не тільки, історію в моєму телеграм каналі."
бусификация,2025-07-19T10:15:13Z,1.02,Реакция простых немцев на украинскую &quot;бусификацию&quot;,Интересные новости мира,https://www.youtube.com/watch?v=7J0m_g5ycx4,бусификация #украина.
бусификация,2025-07-19T05:20:56Z,2.17,🤯Чоловік з сокирою проти ТЦК та поліції. #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=8xlKfV3q9xI,
бусификация,2025-07-19T04:30:05Z,0.67,«Бусифікація» в Полтаві: що каже колишній військовий ТЦК,Суспільне Полтава,https://www.youtube.com/watch?v=8imbMvgrZns,"Ексвійськовослужбовець ТЦК розповів, що цивільні не розуміють різниці між незаконним затриманням та розшуком тих, хто ..."
бусификация,2025-07-18T19:08:26Z,0.82,"Выйти из буса ТЦК стоит 8000$? Ничего личного, бусификация - бизнес? Ким Чен Зе &quot;героически&quot; молчит",Богдан Калишенко,https://www.youtube.com/watch?v=vvZVgpNLGp8,
бусификация,2025-07-18T17:21:00Z,0.33,🤬Луцьк. Влада у дії. #бусификация #тцк #силова #поліція #бусифікація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=owMzdzv9DFY,
бусификация,2025-07-18T17:15:19Z,0.52,🤬Харків. З ноги в живіт...Так проходить мобілізація.#бусификация #силова #тцк #бусифікація,Реалії України 🇺🇦,https://www.youtube.com/watch?v=vy9CZE4nac4,Це вже кацапи? Ну не може таке творити ЗСУ...#тцк #бусификация #силова #поліція #бусифікація #Харків.
бусификация,2025-07-18T14:42:40Z,1.8,Зеленский ТАКИ не врет!,Александр Харанжевич,https://www.youtube.com/watch?v=5rYk76J3_qI,"Зеленский не врёт, это всё в расссии проходит - ""бусификация"", ну кто видел что бы у нас ког то насильно пинками ..."
бусификация,2025-07-18T14:29:34Z,0.48,Бусификация во Львове. Забрали из подъезда во время прогулки с собакой,Интересные новости мира,https://www.youtube.com/watch?v=bdaw2OukpcY,бусификация.
бусификация,2025-07-18T11:49:03Z,2.33,Бусификация от ТЦК и полиции,Архив преступлений тцк,https://www.youtube.com/watch?v=2urkWbUieMg,тцк #мобілізація #новини #україна #тцкскандал #українасьогодні #новиниукраїнисьогодні #зсу #війнавукраїні ...
бусификация,2025-07-18T11:21:58Z,2.27,Слышим об определенных случаях: Шмигаль высказался о &quot;бусификации&quot; в Украине.,Видео Новости в Тренде,https://www.youtube.com/watch?v=4Zp1COjlZvU,МобилизациявУкраине Новоназначенный министр обороны Денис Шмыгаль во время выступления перед Верховной ...
бусификация,2025-07-18T09:43:06Z,1.03,Реакция немцев на нововведенный термин «бусификация»,Barovito ,https://www.youtube.com/watch?v=rGv2Mjtmcps,
бусификация,2025-07-18T09:20:11Z,0.48,😠Харків.Бусіфікували прямо з лікарні #тцк #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=Q-hnhOHQgb4,Відьмак.К.
бусификация,2025-07-18T09:19:48Z,0.68,Мусор не жалко  #бусификация #тцк #война #могилизация #украина,Ухилянт,https://www.youtube.com/watch?v=kjrjzlAv4wU,
тцк,2025-07-18T02:59:41Z,2.87,Військовий про мобілізацію. #тцк #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=MG3mQoulNnw,
бусификация,2025-07-18T02:09:05Z,0.23,🤯Київ.Рейд ТЦК. #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=-lCXx5mebNY,
бусификация,2025-07-18T02:06:53Z,0.13,Дніпро.Пакують. #тцк #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=pnBIWvfmZRo,
бусификация,2025-07-17T16:57:59Z,0.4,Бусификация ТЦК на Украине Одесса,FredFredov,https://www.youtube.com/watch?v=q_Q6E42XqCE,
бусификация,2025-07-17T14:09:21Z,0.17,😠🤬Одеса.ТЦК збили жінку. #тцк #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=9c3Znp_A8jE,"В Одесі жінка намагалася завадити бусифікації свого чоловіка. Але ТЦКашніки просто протянули її на машині по асфальту, ..."
бусификация,2025-07-17T09:38:35Z,0.48,Львів. Кажуть це все російське ІПСО... #тцк #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=RZmiE6IFE-g,
бусификация,2025-07-17T06:14:48Z,1.33,🤬Слів не має... #тцк #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=GZGaSP5JwVM,
бусификация,2025-07-17T06:16:32Z,0.75,ТЦКашніки ріжуть колеса. #тцк #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=Gdlpb4DcUTE,
бусификация,2025-07-17T01:55:10Z,0.5,💪😎🙄Дніпро.Підлітки відбивають мужика у ТЦК. #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=uSnBpDe496Y,
тцк,2025-07-16T15:26:09Z,0.15,Мировое сообщество «всегда осуждает диктатуру» #тцк #диктатура #украина #людоловы #бусификация,FORDRU,https://www.youtube.com/watch?v=EruNwZqsZ5M,
бусификация,2025-07-16T13:34:44Z,8.08,Продолжение Буссификации ! |Продление ВП на 90 Дней !,Arthur [FreeMan],https://www.youtube.com/watch?v=1WNp9ukpfoU,тцк #мобилизация #военные #войнавукраине #выживание #сзч.
бусификация,2025-07-16T13:04:00Z,0.5,В Днепре молодые люди отбили мужика у ТЦКашников в гражданском #тцк #бусификация #могилизация #война,Ухилянт,https://www.youtube.com/watch?v=0cRBO8sOlsY,"Люди, не проходите мимо, объединяйтесь, бейте им машины, режьте колёса Щас тцк отпишется шо это были не их мрази, ..."
бусификация,2025-07-16T11:31:19Z,0.43,😎Харків. Мовний патруль проти ТЦК. Останні втекли😂 #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=m5MSZs4Heds,
бусификация,2025-07-16T10:53:14Z,0.95,🤯Ранкова бусифікація. Запакували мужика разом з велосипедом. #тцк #бусификация #силова #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=fQGdpyeqAKI,
бусификация,2025-07-16T10:41:53Z,0.28,"ТЦКашных 3,14дарасов задули перцовкой #бусификация #могилизация #война #тцк #украина",Ухилянт,https://www.youtube.com/watch?v=t-9P_ZOatto,
бусификация,2025-07-16T10:37:50Z,0.23,Угандошеный мусор #бусификация #могилизация,Ухилянт,https://www.youtube.com/watch?v=Ka2cyBndAvY,
бусификация,2025-07-16T09:37:12Z,0.42,"3, 14дарасы ТЦК #тцк #бусификация #могилизация #война #украина",Ухилянт,https://www.youtube.com/watch?v=rli1vsBIxVk,
тцк беспредел,2025-07-15T19:58:07Z,0.38,В такой жопе я живу #тцк #бусификация #могилизация #беспредел,КаЯкер,https://www.youtube.com/watch?v=cwrJSYk19zs,"Мусора сразу отчитались, якобы были пьяные и в розыске тцк."
бусификация,2025-07-15T14:58:56Z,0.4,🤬Одеса. Знову ТЦК б&#39;ють толпою цивільного. #бусификация #силова #тцк #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=bNBzB3yC3xA,
бусификация,2025-07-15T14:44:47Z,0.37,🤯🤬Львівщина. Викрадення людини. #тцк #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=2aaQvzxR-Aw,
бусификация,2025-07-15T13:05:13Z,2.17,"На Рівненщині хлопці забарикадувались у будівлі, тікаючи від побоїв ТЦК#бусификация #силова #поліція",Реалії України 🇺🇦,https://www.youtube.com/watch?v=q8qQ1sfR3jc,"В мередині були ще троє неповнолітніх. Після того як приїхал притомні поліціянти, всі надали свої документи й вийшли."
бусификация,2025-07-15T08:06:57Z,0.38,В такой жопе я живу  #бусификация  #могилизация #война,На Запорожце,https://www.youtube.com/watch?v=OehXM_3Bhuo,
бусификация,2025-07-15T02:26:35Z,0.38,🤬😠Вони гірші за орків. #тцк #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=_RF1M22x0ho,
бусификация,2025-07-14T17:31:36Z,3.97,🤯Одеса. Дуже жосткий двіж.#тцк #бусификация #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=z8TlAoAqT-A,
бусификация,2025-07-14T14:59:02Z,0.45,😡Одеса.Відлов добровольців. #тцк #бусификация #бусифікація #силова #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=RLHzrNBQvUI,
бусификация,2025-07-14T12:23:12Z,0.17,🤬Силова мобілізація на Житомирщині. #бусификация #тцк #силова #бусифікація #поліція,Реалії України 🇺🇦,https://www.youtube.com/watch?v=LG3nv7xRqIQ,
бусификация,2025-07-14T12:13:15Z,0.78,Попался рожа ухылянтская #тцк #могилизация #бусификация #украина #война,Ухилянт,https://www.youtube.com/watch?v=_iiCGo5gHTo,
бусификация,2025-07-14T10:45:27Z,0.47,Бухой бусификатор #тцк #бусификация #могилизация #украина #война,Ухилянт,https://www.youtube.com/watch?v=_4x4ExkTKrc,
бусификация,2025-07-14T10:38:49Z,3.88,БУСИФИКАЦИЯ не получилась,НЕ правовое государство,https://www.youtube.com/watch?v=JExkwjcO64E,Следующий стрим пройдет 18.07.2025 года в 17:00. Свои вопросы вы можете задать тут ...
бусификация,2025-07-14T10:17:23Z,14.42,Бусификация - отложенный приговор режиму Зеленского. #война #политика #украина #зеленский #новости,Эксперт канал,https://www.youtube.com/watch?v=cYUkSOJsLZY,арестович #латынина #трамп #илонмаск #илон_маск #зеленский #путин #война #дональдтрамп #украина ...
бусификация,2025-07-14T10:06:28Z,2.22,Очередной ухылянт #тцк #бусификация #могилизация #украина #война,Ухилянт,https://www.youtube.com/watch?v=16kbYxwIulE,
тцк,2025-07-20T16:01:44Z,0.78,ТЦК проти підлітків!  #ухилянт #тцк,Ухилянт,https://www.youtube.com/watch?v=GJMSptjDOQI,
тцк,2025-07-20T16:01:32Z,0.62,Ось навіщо ворог б&#39;є по ТЦК!  #ухилянт #тцк,Ухилянт,https://www.youtube.com/watch?v=juA_pDy5nh0,
тцк,2025-07-20T16:00:44Z,0.27,#бусифікація #мобілізація #тцк #людолови #україна #правалюдини #війна #диктатура #зсу #зеленський,StopDictator,https://www.youtube.com/watch?v=GiC2be4duv8,
тцк,2025-07-20T14:04:25Z,0.65,#shorts #vdoma #news #ukraine #одеса #тцк #насилля  #військовозобовязаний #вдома #новини,Vdomacom,https://www.youtube.com/watch?v=YOLH8WQ_Zx0,Після силової мобілізації в Одесі чоловік потрапив до лікарні. #shorts #vdoma #news #ukraine #одеса #тцк #насилля ...
тцк,2025-07-20T11:05:04Z,0.97,Служити та Захищати #shorts #reels #ukraine #тцк #police #motovlog #moto #freedom #life #live #love,Airsoft Montana,https://www.youtube.com/watch?v=BXGoBaHs0io,
тцк,2025-07-20T11:01:01Z,0.8,Если отношений у вас возбуждено дело ТЦК и СП #тцк #адвокат,ЄВСЮТІН Shorts,https://www.youtube.com/watch?v=ZU_95WTCf3k,
тцк,2025-07-20T11:01:17Z,1.05,Військовозобовʼязані 50+ направляються до тилових частин #shorts #війна #сумщина #тцк #тцктасп #зсу,Суспільне Суми,https://www.youtube.com/watch?v=keltO7dZFgw,"Отримуйте сповіщення про новини першими, підписавшись на наш Youtube-канал! #новини #суспільне #uaсуми #shorts ..."
тцк,2025-07-20T08:07:24Z,0.45,Скільки це ще терпіти? #жиза #люди #тцк #україна,SANCHOSS UA,https://www.youtube.com/watch?v=4VSxwMe_xBM,
тцк,2025-07-20T07:59:30Z,0.97,Разгон ТЦКунов Лопатою #мобілізація #поліція  #тцк,Пильний Дніпрянин,https://www.youtube.com/watch?v=Z-tmRX9WVnQ,PoliceofDnipro Разгон ТЦКунов Лопатою #мобілізація #поліція #тцк.
тцк беспредел,2025-07-20T06:17:30Z,0.97,Лопатой по ТЦК !!!,NEMO,https://www.youtube.com/watch?v=AjAoEy3M0KE,
тцк,2025-07-19T20:33:59Z,0.68,Легко підтримувати бусифікацію сидячи в верховній раді під кондиціонером #shorts #бусифікація #тцк,Украина бусифицированная,https://www.youtube.com/watch?v=xe_hWX_TZcs,зедиктатура #зережим #тцк #бусифікація #украина #війнавукраїні.
тцк,2025-07-19T20:15:23Z,0.4,"ТЦК, мужик, лопата #украина #україна #тцк #мужик #лопата #удар #смех #тренд #юмор #машина #защита",kavxnews- короткие новости! ,https://www.youtube.com/watch?v=sfi7Tq6KcnY,
тцк,2025-07-19T15:19:51Z,1.85,ТЦК и полиция против Украинца,Архив преступлений тцк,https://www.youtube.com/watch?v=in4iUMjp8VM,тцк #мобілізація #новини #україна #тцкскандал #українасьогодні #новиниукраїнисьогодні #зсу #війнавукраїні ...
тцк,2025-07-19T15:19:35Z,3.0,Які штрафи ТЦК незаконні | Адвокат Ростислав Кравець,Немного о праве от Ростислава Кравца,https://www.youtube.com/watch?v=gTM5qtOtEXY,Які штрафи ТЦК незаконні #адвокат #адвокаткравець #юрист #юристкравець #кравець #правалюдини #кравец ...
тцк,2025-07-19T14:39:11Z,2.07,Какой срок розыска ТЦК? ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣👈 консультация адвоката,Адвокат Олег Лукьянчиков,https://www.youtube.com/watch?v=veU2IHgJm2U,Какой срок розыска ТЦК? ☎️0️⃣6️⃣6️⃣5️⃣5️⃣5️⃣1️⃣0️⃣2️⃣0️⃣   консультация адвоката. Розыск тцк ...
тцк беспредел,2025-07-19T14:34:12Z,10.77,Драка ТЦК с Мужчиной !!! |Чем Всё Закончилось ??!!,Arthur [FreeMan],https://www.youtube.com/watch?v=X167QikYeAc,тцк #военные #война #мобилизация #зсу #выживание.
тцк,2025-07-19T09:00:10Z,1.67,ТЦК совсем ОXYEЛИ,Виталий Дан,https://www.youtube.com/watch?v=4Xp1n0b3L7Y,"Ukraine and Russia update today Russia today Ukraine right now Ukraine today Russia, right now Global #USA news today ..."
тцк,2025-07-19T08:06:47Z,0.87,#україна #тцк #мобілізація #славаукраїні,Vox Veritas UA,https://www.youtube.com/watch?v=kyyonmS6LCk,
тцк,2025-07-19T08:00:44Z,2.62,Розкриваємо чергову аферу ТЦК – сплата штрафу за не уточнення даних,Адвокат Роман Сімутін,https://www.youtube.com/watch?v=YS3OVj5jhKg,Отримали у застосунок «Резерв+» ось таке повідомлення – пропозицію сплатити половину суми штрафу за не уточнення ...
тцк,2025-07-19T08:00:02Z,2.1,Письма через Резерв плюс не законы #тцк #резерв #адвокат,ЄВСЮТІН Shorts,https://www.youtube.com/watch?v=1Bd3cR93qZA,
тцк,2025-07-19T06:58:14Z,0.27,уїбан-панк #тцк #корупція #зрада #ухилянти #protest,Randome Brokhart,https://www.youtube.com/watch?v=RzaK7rrtnFA,
тцк,2025-07-19T06:29:30Z,0.48,ТЦКашник ЗАБИВ НАСМЕРТЬ МОБІЛІЗОВАНОГО  #новини #україна #тцк,Все ясно,https://www.youtube.com/watch?v=Q3hI4Llat6M,ПІДПИШИСЬ! https://youtube.com/@VseYasnoLive?si=LQ90MV1t38_VgZRa?sub_confirmation=1 Військовий з ТЦК в Києві ...
тцк,2025-07-19T05:57:15Z,8.02,БОМБИВ ТЦК СЕЧЕЮ з 9 поверху і ВТІК до Румунії | Реальна історія втечі з України 2025,Граница жизни. Украина,https://www.youtube.com/watch?v=6oWPSGjzlNQ,"ПОПЕРЕДЖЕННЯ: Ця історія не для слабкодухих і містить чорний гумор! ❗️ Гадаєш, ти бачив усе? А як щодо того, щоб ..."
тцк,2025-07-19T05:27:52Z,1.17,ТЦК не хоче закривати справу за строками - Що робити?,Адвокат Ружицький,https://www.youtube.com/watch?v=Mbp_OccFUqU,ТЦК не хоче закривати справу за невчасне уточнення даних за строками - Що робити?
тцк,2025-07-19T04:25:32Z,1.37,Людолов отримав нагороду#тцк#людолови#нагорода#memes,славик нестеренко,https://www.youtube.com/watch?v=l1TBbE1K4RU,
тцк,2025-07-18T20:51:54Z,1.07,граната для #ТЦК #беззаконня #україни #війна #ukrainiannews #war,Богдан Мелешко .. БЕЗЗАКОННЯ - СПРАВЕДЛИВІСТЬ,https://www.youtube.com/watch?v=FviSM737xh0,
тцк,2025-07-18T20:26:18Z,0.8,катування людей тцкашними терористами #shorts #бусифікація #тцк #зедиктатура #зережим,Украина бусифицированная,https://www.youtube.com/watch?v=_OLHP_yawwQ,зедиктатура #зережим #тцк #бусифікація #мобілізація #зеленский.
тцк,2025-07-18T18:15:05Z,1.0,СКОРОХОД: &quot;ЗЕЛЕНСКИЙ СТИРАЕТ НАЦИЮ В НОЛЬ&quot; #shorts #зедиктатура #зережим #бусифікація #тцк,Украина бусифицированная,https://www.youtube.com/watch?v=VTf_uvOxzWA,Анна Скороход о геноцидальной политике вечной войны украинцами в исполнении зеленского #зедиктатура #бусифікація ...
тцк,2025-07-18T17:04:52Z,0.32,"Життя в Україні, про ТЦК #ukraine2025 #тцк #бусифікатор #війнавукраїні2025 #тренды #наютубе #реппрУк",Руслан Окулов,https://www.youtube.com/watch?v=NIr4oXW17us,
тцк,2025-07-18T17:03:12Z,0.35,тцк вбиває😨#тцк #війнавукраїні #Україна,ЧЕРВОНА КНОПКА,https://www.youtube.com/watch?v=eCdBd-pWV60,
тцк,2025-07-18T16:09:39Z,2.5,Как убрать запись о розыске ТЦК с Резерв+,Адвокат Вера Тарасенко,https://www.youtube.com/watch?v=mboSCUL-3Ig,"Многие получили запись в Резерв+ про нарушения правил военного учета или про розыск ТЦК и не знают, что с этим ..."
тцк,2025-07-18T16:00:14Z,0.47,не має заборони #подпишись #політикаукраїни #тцк #україна #ухилянти #поліціяукраїни #поліціянт #2025,ТЦК підераси МУСУРА гандони,https://www.youtube.com/watch?v=drLiD5Drq_U,
тцк,2025-07-18T15:43:05Z,0.27,Диктатура в Україні #диктатура#україна#зеленський#кордон#світоваполітика#тцк#корупція#правалюдини,Український правдоруб,https://www.youtube.com/watch?v=bEc0ihifB6Y,
