query,publishedAt,duration_min,title,channelTitle,url,description
бусификация,2026-03-29T06:00:32Z,0.25,Мусор залякує цивільних. #бусификация #бусификация #бусифікація #новини,ЗлийКіт,https://www.youtube.com/watch?v=nOcvhKv3Zf8,
бусификация,2026-03-29T05:05:05Z,0.4,Серіал &quot;Людолови&quot;. Бусификация по -дніпровські, WAR in UKRAINE 2022 !,https://www.youtube.com/watch?v=KCsDG4DNMqE,ВСЕМ КТО ХОЧЕТ ПОМОЧЬ ЛЮДЯМ ВЫЖИТЬ : TO EVERYONE WHO WANTS TO HELP PEOPLE SURVIVE: MONOBANK ...
бусификация,2026-03-28T20:50:23Z,0.23,Силова мобілізація. #бусификация #бусифікація #новини #тцк,ЗлийКіт,https://www.youtube.com/watch?v=Pik_wQ3l6LM,
бусификация,2026-03-28T12:53:34Z,2.43,⚠️ «НОВАЯ РЕАЛЬНОСТЬ? Бусификация на улицах Украины»,Lanita Chernii,https://www.youtube.com/watch?v=lpwYboPNpzA,
бусификация,2026-03-28T12:53:00Z,2.43,😱 «БУСИФИКАЦИЯ В КИЕВЕ: что реально происходит на улицах»,Lanita Chernii,https://www.youtube.com/watch?v=yP36janFiP0,
тцк,2026-03-27T11:30:28Z,1.0,ТЦК Бусификация | СССS Busification #shorts #тцк #юмор #прикол #бусификация #криминал,Sensor all world,https://www.youtube.com/watch?v=gv80QFdRzyo,
бусификация,2026-03-26T18:04:50Z,2.02,Серіал &quot;Людолови&quot;. Днепр. Бусификация, WAR in UKRAINE 2022 !,https://www.youtube.com/watch?v=-SqScrz2xXY,ВСЕМ КТО ХОЧЕТ ПОМОЧЬ ЛЮДЯМ ВЫЖИТЬ : TO EVERYONE WHO WANTS TO HELP PEOPLE SURVIVE: MONOBANK ...
бусификация,2026-03-26T14:30:30Z,0.55,бусификация часть 2,Lerix,https://www.youtube.com/watch?v=v4WokFI70Nc,
бусификация,2026-03-26T14:28:34Z,10.97,🔥 БУСИФИКАЦИЯ ЗАКОНЧИЛАСЬ? | ЭТОТ СЛУЧАЙ СТАЛ ПОСЛЕДНЕЙ КАПЛЕЙ 😧,Правовое Государство,https://www.youtube.com/watch?v=i3JqsH1TNxw,Авторы категорически осуждают любое нарушение законов Украины и прав человека. А также выступают против призывов ...
бусификация,2026-03-26T12:14:02Z,0.45,бусификация,Lerix,https://www.youtube.com/watch?v=oPiOV8UuCRk,
бусификация,2026-03-26T11:21:48Z,1.05,Чатрулетка – Армрестлер Из Киева #madlands #бусификация #чатрулетка #украина,MadLands: Onslaught,https://www.youtube.com/watch?v=jLCTk9jYshk,ТГ: https://t.me/madlandss Поддержать проект: https://buymeacoffee.com/vladimirozy.
